id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count
1490,1053-44.wav,train,8.6105625,Шу ой Президент Каримовнинг Ўзбекистонда ҳокимият тепасига келганига 25 йил тўлди.,Shu oy Prezident Karimovning O'zbekistonda hokimiyat tepasiga kelganiga 25 yil to'ldi.,Shu oy Prezident Karimovning O'zbekistonda hokimiyat tepasiga kelganiga 25 yil to'ldi.,shu oy prezident karimovning o'zbekistonda hokimiyat tepasiga kelganiga yigirma besh yil to'ldi,shu oy prezident karimovning o'zbekistonda hokimiyat tepasiga kelganiga yigirma besh yil to'ldi,0.0,0.0,1.0,12,12,11
1492,1019-99.wav,train,29.57425,"БМТ Инсон ҳуқуқлари бўйича Олий Комиссарлиги узоқ кутилган Шинжондаги вазият ҳақидаги ҳисоботини эълон қилди, Хитой ҳукуматининг Уйғур ва бошқа мусулмонларга нисбатан юритаётган сиёсати инсониятга қарши жиноят деб кўрилиши мумкинлигини билдирди.","BMT Inson huquqlari bo'yicha Oliy Komissarligi uzoq kutilgan Shinjondagi vaziyat haqidagi hisobotini e'lon qildi, Xitoy hukumatining Uyg'ur va boshqa musulmonlarga nisbatan yuritayotgan siyosati insoniyatga qarshi jinoyat deb ko'rilishi mumkinligini bildirdi.","BMT Inson huquqlari bo'yicha Oliy komissarligi uzoq kutilgan Shinjondagi vaziyat haqidagi hisobotini e'lon qildi, Xitoy hukumatining uyg'ur va boshqa musulmonlarga nisbatan yuritayotgan siyosati insoniyatga qarshi jinoyat deb ko'rilishi mumkinligini bildirdi.",bmt inson huquqlari bo'yicha oliy komissarligi uzoq kutilgan shinjondagi vaziyat haqidagi hisobotini e'lon qildi xitoy hukumatining uyg'ur va boshqa musulmonlarga nisbatan yuritayotgan siyosati insoniyatga qarshi jinoyat deb ko'rilishi mumkinligini bildirdi,bmt inson huquqlari bo'yicha oliy komissarligi uzoq kutilgan shinjondagi vaziyat haqidagi hisobotini e'lon qildi xitoy hukumatining uyg'ur va boshqa musulmonlarga nisbatan yuritayotgan siyosati insoniyatga qarshi jinoyat deb ko'rilishi mumkinligini bildirdi,0.0,0.0,1.0,30,30,30
1495,1060-14.wav,train,10.33525,"Кузатувчилар кўра, янги масжид намоз вақти жой етишмаслик муаммосини ечмайди.","Kuzatuvchilar ko'ra, yangi masjid namoz vaqti joy yetishmaslik muammosini yechmaydi.","Kuzatuvchilar ko'ra, yangi masjid namoz vaqti joy yetishmaslik muammosini yechmaydi.",kuzatuvchilar ko'ra yangi masjid namoz vaqti joy yetishmaslik muammosini yechmaydi,kuzatuvchilar ko'ra yangi masjid namoz vaqti joy yetishmaslik muammosini yechmaydi,0.0,0.0,1.0,10,10,10
1496,1063-99.wav,train,15.25,"""Ал-Қоида"" ўз вақтида Ўзбекистон Исломий ҳаракатининг ҳам яқин иттифоқчиси бўлган. Айман аз-Заваҳирийнинг нега Афғонистонда бўлгани сабаби ҳозирча маълум эмас.","""Al-Qoida"" o'z vaqtida O'zbekiston Islomiy harakatining ham yaqin ittifoqchisi bo'lgan. Ayman az-Zavahiriyning nega Afg'onistonda bo'lgani sababi hozircha ma'lum emas.","Al-Qoida, o'z vaqtida O'zbekiston Islomiy Harakatining ham yaqin ittifoqchisi bo'lgan Ayman az-Zavahiriyning nega Afg'onistonda bo'lgani sababi hozircha ma'lum emas.",al-qoida o'z vaqtida o'zbekiston islomiy harakatining ham yaqin ittifoqchisi bo'lgan ayman az-zavahiriyning nega afg'onistonda bo'lgani sababi hozircha ma'lum emas,al-qoida o'z vaqtida o'zbekiston islomiy harakatining ham yaqin ittifoqchisi bo'lgan ayman az-zavahiriyning nega afg'onistonda bo'lgani sababi hozircha ma'lum emas,0.0,0.0,1.0,19,19,19
1498,1052-93.wav,train,13.43575,Афғонистон маҳкамаси Қуръонни ёққанликда айбланиб шафқатсиз калтакланган ва ёқилган аёлнинг қотиллиги бўйича тўрт кишини ўлимга ҳукм этган.,Afg'oniston mahkamasi Qur'onni yoqqanlikda ayblanib shafqatsiz kaltaklangan va yoqilgan ayolning qotilligi bo'yicha to'rt kishini o'limga hukm etgan.,Afg'oniston mahkamasi Qur'onni yoqqanlikda ayblanib shafqatsiz kaltaklangan va yoqilgan ayolning qotilligi bo'yicha to'rt kishini o'limga hukm etgan.,afg'oniston mahkamasi qur'onni yoqqanlikda ayblanib shafqatsiz kaltaklangan va yoqilgan ayolning qotilligi bo'yicha to'rt kishini o'limga hukm etgan,afg'oniston mahkamasi qur'onni yoqqanlikda ayblanib shafqatsiz kaltaklangan va yoqilgan ayolning qotilligi bo'yicha to'rt kishini o'limga hukm etgan,0.0,0.0,1.0,17,17,17
1502,1047-93.wav,train,17.0814375,"Ўзбеклар ва дунё: Президент ваъда берди - оддий халқ нима дейди? Бирларига кўра, ""ноумид шайтон"", бошқаси эса, ""ҳаммаси президентнинг хоҳишига боғлиқ"", демоқда.","O'zbeklar va dunyo: Prezident va'da berdi - oddiy xalq nima deydi? Birlariga ko'ra, ""noumid shayton"", boshqasi esa, ""hammasi prezidentning xohishiga bog'liq"", demoqda.","O'zbeklar va dunyo prezident va'da berdi. Oddiy xalq nima deydi? Birlariga ko'ra noumid shayton, boshqasi esa hammasi prezidentning xohishiga bog'liq demoqda.",o'zbeklar va dunyo prezident va'da berdi oddiy xalq nima deydi birlariga ko'ra noumid shayton boshqasi esa hammasi prezidentning xohishiga bog'liq demoqda,o'zbeklar va dunyo prezident va'da berdi oddiy xalq nima deydi birlariga ko'ra noumid shayton boshqasi esa hammasi prezidentning xohishiga bog'liq demoqda,0.0,0.0,1.0,21,21,22
1503,1046-91.wav,train,21.6056875,"Ўзбекистонда бу йилги пахта йиғим-теримига сафарбарлик эълон қилинаркан, жойлардан коллеж ва лицейларнинг 18 га тўлмаган талабаларини пахтага жалб этмаслик тўғрисида буйруқ берилгани ҳақида хабарлар келмоқда.","O'zbekistonda bu yilgi paxta yig'im-terimiga safarbarlik e'lon qilinarkan, joylardan kollej va litseylarning 18 ga to'lmagan talabalarini paxtaga jalb etmaslik to'g'risida buyruq berilgani haqida xabarlar kelmoqda.","O'zbekistonda bu yilgi paxta yig'im-terimiga safarbarlik e'lon qilinarkan, joylardan kollej va litseylarning 18 ga to'lmagan talabalarini paxtaga jalb etmaslik to'g'risida buyruq berilgani haqida xabarlar kelmoqda.",o'zbekistonda bu yilgi paxta yig'im-terimiga safarbarlik e'lon qilinarkan joylardan kollej va litseylarning o'n sakkizga to'lmagan talabalarini paxtaga jalb etmaslik to'g'risida buyruq berilgani haqida xabarlar kelmoqda,o'zbekistonda bu yilgi paxta yig'im-terimiga safarbarlik e'lon qilinarkan joylardan kollej va litseylarning o'n sakkizga to'lmagan talabalarini paxtaga jalb etmaslik to'g'risida buyruq berilgani haqida xabarlar kelmoqda,0.0,0.0,1.0,25,25,25
1505,1012-35.wav,train,15.4089375,Тошкент шаҳар ҳокимияти Жаҳонгир Ортиқхўжаевнинг 15 апрель куни фаоллар билан йиғилишга нима учун келмаганига изоҳ берди.,Toshkent shahar hokimiyati Jahongir Ortiqxo'jayevning 15-aprel kuni faollar bilan yig'ilishga nima uchun kelmaganiga izoh berdi.,Toshkent shahar hokimiyati Jahongir Ortiqxo'jayevning 15-aprel kuni faollar bilan yig'ilishga nima uchun kelmaganiga izoh berdi.,toshkent shahar hokimiyati jahongir ortiqxo'jayevning o'n beshinchi aprel kuni faollar bilan yig'ilishga nima uchun kelmaganiga izoh berdi,toshkent shahar hokimiyati jahongir ortiqxo'jayevning o'n beshinchi aprel kuni faollar bilan yig'ilishga nima uchun kelmaganiga izoh berdi,0.0,0.0,1.0,17,17,16
1509,1048-20.wav,train,22.6105625,"Тожикистон Президенти Имомали Раҳмон халқига янги туғилган чақалоқларни мулла, хон, тўра, шайх каби ""тожикларнинг миллий маданиятига бегона"" сўзлар билан исм қўйишни тақиқлайдиган қонунни имзолаган.","Tojikiston Prezidenti Imomali Rahmon xalqiga yangi tug'ilgan chaqaloqlarni mulla, xon, to'ra, shayx kabi ""tojiklarning milliy madaniyatiga begona"" so'zlar bilan ism qo'yishni taqiqlaydigan qonunni imzolagan.","Tojikiston Prezidenti Imomali Rahmon xalqiga yangi tug'ilgan chaqaloqlarni ""mulla"", ""xon"", ""to'ra"", ""shayx"" kabi tojiklarning milliy madaniyatiga begona so'zlar bilan ism qo'yishni taqiqlaydigan qonunni imzolagan.",tojikiston prezidenti imomali rahmon xalqiga yangi tug'ilgan chaqaloqlarni mulla xon to'ra shayx kabi tojiklarning milliy madaniyatiga begona so'zlar bilan ism qo'yishni taqiqlaydigan qonunni imzolagan,tojikiston prezidenti imomali rahmon xalqiga yangi tug'ilgan chaqaloqlarni mulla xon to'ra shayx kabi tojiklarning milliy madaniyatiga begona so'zlar bilan ism qo'yishni taqiqlaydigan qonunni imzolagan,0.0,0.0,1.0,24,24,24
1510,1003-73.wav,train,12.49,Ал-Қоиданинг собиқ раҳбари Усама Бин Лодиндан 29 миллион долларлик мерос қолган.,Al-Qoidaning sobiq rahbari Usama Bin Lodindan 29 million dollarlik meros qolgan.,Al-Qoidaning sobiq rahbari Usama bin Lodindan 29 million dollarlik meros qolgan.,al-qoidaning sobiq rahbari usama bin lodindan yigirma to'qqiz million dollarlik meros qolgan,al-qoidaning sobiq rahbari usama bin lodindan yigirma to'qqiz million dollarlik meros qolgan,0.0,0.0,1.0,12,12,11
1513,1011-80.wav,train,16.09575,Ҳалол маҳсулот ишлаб чиқарувчи ширкатлар ушбу ярмаркани ташкил этиш билан минтақада давом этаётган иқтисодий инқирозга қарши курашишни мақсад қилишган.,Halol mahsulot ishlab chiqaruvchi shirkatlar ushbu yarmarkani tashkil etish bilan mintaqada davom etayotgan iqtisodiy inqirozga qarshi kurashishni maqsad qilishgan.,Halol mahsulot ishlab chiqaruvchi shirkatlar ushbu yarmarkani tashkil etish bilan mintaqada davom etayotgan iqtisodiy inqirozga qarshi kurashishni maqsad qilishgan.,halol mahsulot ishlab chiqaruvchi shirkatlar ushbu yarmarkani tashkil etish bilan mintaqada davom etayotgan iqtisodiy inqirozga qarshi kurashishni maqsad qilishgan,halol mahsulot ishlab chiqaruvchi shirkatlar ushbu yarmarkani tashkil etish bilan mintaqada davom etayotgan iqtisodiy inqirozga qarshi kurashishni maqsad qilishgan,0.0,0.0,1.0,19,19,19
1516,1004-36.wav,train,5.7078125,Россиядан тезроқ кетинг!,Rossiyadan tezroq keting!,Rossiyadan tezroq keting.,rossiyadan tezroq keting,rossiyadan tezroq keting,0.0,0.0,1.0,3,3,3
1517,1023-92.wav,train,15.086125,"Унга вазифасини суиистеъмол қилиш ва ноқонуний бойлик орттиришдан то қотилликкача, гаровга олиш ва оммавий тартибсизлик ташкиллаштириш айблари қўйилган.","Unga vazifasini suiiste'mol qilish va noqonuniy boylik orttirishdan to qotillikkacha, garovga olish va ommaviy tartibsizlik tashkillashtirish ayblari qo'yilgan.","Unga vazifasini suiiste'mol qilish va noqonuniy boylik orttirishdan to qotillikkacha, garovga olish va ommaviy tartibsizlik tashkillashtirish ayblari qo'yilgan.",unga vazifasini suiiste'mol qilish va noqonuniy boylik orttirishdan to qotillikkacha garovga olish va ommaviy tartibsizlik tashkillashtirish ayblari qo'yilgan,unga vazifasini suiiste'mol qilish va noqonuniy boylik orttirishdan to qotillikkacha garovga olish va ommaviy tartibsizlik tashkillashtirish ayblari qo'yilgan,0.0,0.0,1.0,18,18,18
1520,1028-12.wav,train,16.4970625,"Ўзбекистон ва Тожикистон: Миш-мишларга ишонманг - Ўзбекистон ортидан, Тожикистон ҳам аҳолини ваҳимага берилмасликка чақирди. Қайроққум сув омбори ""тинч"" эканини айтди.","O'zbekiston va Tojikiston: Mish-mishlarga ishonmang - O'zbekiston ortidan, Tojikiston ham aholini vahimaga berilmaslikka chaqirdi. Qayroqqum suv ombori ""tinch"" ekanini aytdi.","O'zbekiston va Tojikiston: Mish-mishlarga ishonmang. O'zbekiston ortidan Tojikiston ham aholini vahimaga berilmaslikka chaqirdi, Qayroqqum suv ombori tinch ekanini aytdi.",o'zbekiston va tojikiston mish-mishlarga ishonmang o'zbekiston ortidan tojikiston ham aholini vahimaga berilmaslikka chaqirdi qayroqqum suv ombori tinch ekanini aytdi,o'zbekiston va tojikiston mish-mishlarga ishonmang o'zbekiston ortidan tojikiston ham aholini vahimaga berilmaslikka chaqirdi qayroqqum suv ombori tinch ekanini aytdi,0.0,0.0,1.0,19,19,20
1521,1065-98.wav,train,23.3763125,"Қозоғистон: Коронавирус Оқ Ўрдага кириб борди, Мирзиёев ниқоб ҳақида гапирди: Президент Тўқаев матбуот котибида коронавирус топишди - бу ҳақда унинг ўзи расман маълум қилди. Тўқаев-чи? Мирзиёев нима билан огоҳлантирди?","Qozog'iston: Koronavirus Oq O'rdaga kirib bordi, Mirziyoyev niqob haqida gapirdi: Prezident To'qayev matbuot kotibida koronavirus topishdi - bu haqda uning o'zi rasman ma'lum qildi. To'qayev-chi? Mirziyoyev nima bilan ogohlantirdi?",Qozog'iston koronavirus Oq o'rdaga kirib bordi. Mirziyoyev niqob haqida gapirdi. Prezident To'qayev matbuot kotibida koronavirus topishdi. Bu haqda uning o'zi rasman ma'lum qildi. To'qayev-chi? Mirziyoyev nima bilan ogohlantirdi?,qozog'iston koronavirus oq o'rdaga kirib bordi mirziyoyev niqob haqida gapirdi prezident to'qayev matbuot kotibida koronavirus topishdi bu haqda uning o'zi rasman ma'lum qildi to'qayev-chi mirziyoyev nima bilan ogohlantirdi,qozog'iston koronavirus oq o'rdaga kirib bordi mirziyoyev niqob haqida gapirdi prezident to'qayev matbuot kotibida koronavirus topishdi bu haqda uning o'zi rasman ma'lum qildi to'qayev-chi mirziyoyev nima bilan ogohlantirdi,0.0,0.0,1.0,28,28,29
1522,1045-64.wav,train,11.7994375,Россия Президенти Владимир Путин Ўзбекистон фуқароларининг Россияда ишга жойлашишларини осонлаштирувчи қонунга имзо чекди.,Rossiya Prezidenti Vladimir Putin O'zbekiston fuqarolarining Rossiyada ishga joylashishlarini osonlashtiruvchi qonunga imzo chekdi.,Rossiya Prezidenti Vladimir Putin O'zbekiston fuqarolarining Rossiyada ishga joylashishlarini osonlashtiruvchi qonunga imzo chekdi.,rossiya prezidenti vladimir putin o'zbekiston fuqarolarining rossiyada ishga joylashishlarini osonlashtiruvchi qonunga imzo chekdi,rossiya prezidenti vladimir putin o'zbekiston fuqarolarining rossiyada ishga joylashishlarini osonlashtiruvchi qonunga imzo chekdi,0.0,0.0,1.0,13,13,13
1524,1068-19.wav,train,15.567875,"Тожикистонда коронавирусга чалинганлар сони 1118 нафарга етган. Бу юқумли беморликдан вафот этганлар сони эса, 33 нафар.","Tojikistonda koronavirusga chalinganlar soni 1118 nafarga yetgan. Bu yuqumli bemorlikdan vafot etganlar soni esa, 33 nafar.",Tojikistonda koronavirusga chalinganlar soni 1118 nafarga yetgan. Bu yuqumli bemorlikdan vafot etganlar soni esa 33 nafar.,tojikistonda koronavirusga chalinganlar soni bir ming bir yuz o'n sakkiz nafarga yetgan bu yuqumli bemorlikdan vafot etganlar soni esa o'ttiz uch nafar,tojikistonda koronavirusga chalinganlar soni bir ming bir yuz o'n sakkiz nafarga yetgan bu yuqumli bemorlikdan vafot etganlar soni esa o'ttiz uch nafar,0.0,0.0,1.0,22,22,16
1528,1028-53.wav,train,16.3295625,Судланувчи Насиба Узоқова Тошкент шаҳар ИИББда тергов хонасида ўзини терговчи деб таништирган шахс томонидан қийноққа тутилганини айтиб берган.,Sudlanuvchi Nasiba Uzoqova Toshkent shahar IIBBda tergov xonasida o'zini tergovchi deb tanishtirgan shaxs tomonidan qiynoqqa tutilganini aytib bergan.,Sudlanuvchi Nasiba Uzoqova Toshkent shahar IIBBda tergov xonasida o'zini tergovchi deb tanishtirgan shaxs tomonidan qiynoqqa tutilganini aytib bergan.,sudlanuvchi nasiba uzoqova toshkent shahar iibbda tergov xonasida o'zini tergovchi deb tanishtirgan shaxs tomonidan qiynoqqa tutilganini aytib bergan,sudlanuvchi nasiba uzoqova toshkent shahar iibbda tergov xonasida o'zini tergovchi deb tanishtirgan shaxs tomonidan qiynoqqa tutilganini aytib bergan,0.0,0.0,1.0,18,18,18
1529,1004-84.wav,train,11.4598125,9 ноябрда Олмония ва бутун дунё Берлин девори қулашининг 25 йиллигини нишонлади.,9-noyabrda Olmoniya va butun dunyo Berlin devori qulashining 25 yilligini nishonladi.,9-noyabrda Olmoniya va butun dunyo Berlin devori qulashining 25 yilligini nishonladi.,to'qqizinchi noyabrda olmoniya va butun dunyo berlin devori qulashining yigirma besh yilligini nishonladi,to'qqizinchi noyabrda olmoniya va butun dunyo berlin devori qulashining yigirma besh yilligini nishonladi,0.0,0.0,1.0,13,13,12
1530,1062-90.wav,train,7.14,Президент Шавкат Мирзиёев расмлари ортида аслида қандай одам яширин?,Prezident Shavkat Mirziyoyev rasmlari ortida aslida qanday odam yashirin?,Prezident Shavkat Mirziyoyev rasmlari ortida aslida qanday odam yashirin?,prezident shavkat mirziyoyev rasmlari ortida aslida qanday odam yashirin,prezident shavkat mirziyoyev rasmlari ortida aslida qanday odam yashirin,0.0,0.0,1.0,9,9,9
1532,1029-41.wav,train,14.67175,Судья Зафар Нурматов журналист Бобомурод Абдуллаевнинг адвокати Сергей Майоров томонидан берилган илтимосномани қаноатлантирди.,Sudya Zafar Nurmatov jurnalist Bobomurod Abdullayevning advokati Sergey Mayorov tomonidan berilgan iltimosnomani qanoatlantirdi.,Sudya Zafar Nurmatov jurnalist Bobomurod Abdullayevning advokati Sergey Mayorov tomonidan berilgan iltimosnomani qanoatlantirdi.,sudya zafar nurmatov jurnalist bobomurod abdullayevning advokati sergey mayorov tomonidan berilgan iltimosnomani qanoatlantirdi,sudya zafar nurmatov jurnalist bobomurod abdullayevning advokati sergey mayorov tomonidan berilgan iltimosnomani qanoatlantirdi,0.0,0.0,1.0,13,13,13
1533,1064-08.wav,train,15.02025,Мухолифатдаги Ўзбекистон Халқ Ҳаракати раиси Муҳаммад Солиҳ Президент Шавкат Мирзиёевнинг ижтимоий-иқтисодий соҳада бошлаган ислоҳотлари умид берувчи эканини айтди.,Muxolifatdagi O'zbekiston Xalq Harakati raisi Muhammad Solih Prezident Shavkat Mirziyoyevning ijtimoiy-iqtisodiy sohada boshlagan islohotlari umid beruvchi ekanini aytdi.,Muxolifatdagi O'zbekiston Xalq Harakati raisi Muhammad Solih Prezident Shavkat Mirziyoyevning ijtimoiy-iqtisodiy sohada boshlagan islohotlari umid beruvchi ekanini aytdi.,muxolifatdagi o'zbekiston xalq harakati raisi muhammad solih prezident shavkat mirziyoyevning ijtimoiy-iqtisodiy sohada boshlagan islohotlari umid beruvchi ekanini aytdi,muxolifatdagi o'zbekiston xalq harakati raisi muhammad solih prezident shavkat mirziyoyevning ijtimoiy-iqtisodiy sohada boshlagan islohotlari umid beruvchi ekanini aytdi,0.0,0.0,1.0,18,18,18
1534,1015-84.wav,train,12.2860625,"Фикр: Ўзбекистон, Марказий Осиё ""Хитойдан қўрқмаслиги керак""ми? - Айрим сиёсий экспертларга кўра, худди шундай.","Fikr: O'zbekiston, Markaziy Osiyo ""Xitoydan qo'rqmasligi kerak""mi? - Ayrim siyosiy ekspertlarga ko'ra, xuddi shunday.","Fikr: O'zbekiston, Markaziy Osiyo Xitoydan qo'rqmasligi kerakmi? Ayrim siyosiy ekspertlarga ko'ra, xuddi shunday.",fikr o'zbekiston markaziy osiyo xitoydan qo'rqmasligi kerakmi ayrim siyosiy ekspertlarga ko'ra xuddi shunday,fikr o'zbekiston markaziy osiyo xitoydan qo'rqmasligi kerakmi ayrim siyosiy ekspertlarga ko'ra xuddi shunday,0.0,0.0,1.0,13,13,14
1538,1037-45.wav,train,7.6345,Аммо мамлакат хавотирда... Ниқоблар тақчиллиги сезилмоқда.,Ammo mamlakat xavotirda... Niqoblar taqchilligi sezilmoqda.,"Ammo mamlakat xavotirda, niqoblar taqchilligi sezilmoqda.",ammo mamlakat xavotirda niqoblar taqchilligi sezilmoqda,ammo mamlakat xavotirda niqoblar taqchilligi sezilmoqda,0.0,0.0,1.0,6,6,6
1539,1064-55.wav,train,8.7489375,Ўзбекистонда пахта териш нормасини бажармагани учун бир талаба ўқишдан ҳайдалган.,O'zbekistonda paxta terish normasini bajarmagani uchun bir talaba o'qishdan haydalgan.,O'zbekistonda paxta terish normasini bajarmagani uchun bir talaba o'qishdan haydalgan.,o'zbekistonda paxta terish normasini bajarmagani uchun bir talaba o'qishdan haydalgan,o'zbekistonda paxta terish normasini bajarmagani uchun bir talaba o'qishdan haydalgan,0.0,0.0,1.0,10,10,10
1540,1060-45.wav,train,17.2900625,"Президент матбуот хизмати тақдимот слайдларининг фотосуратларини хиралаштирмоқда, деб ёзади Ўзбекистондаги етакчи ахборот нашрларидан бири ""Газета.uz""","Prezident matbuot xizmati taqdimot slaydlarining fotosuratlarini xiralashtirmoqda, deb yozadi O'zbekistondagi yetakchi axborot nashrlaridan biri ""Gazeta.uz""","Prezident matbuot xizmati taqdimot slaydlarining fotosuratlarini xiralashtirmoqda, deb yozadi O'zbekistondagi yetakchi axborot nashrlaridan biri Gazeta.uz.",prezident matbuot xizmati taqdimot slaydlarining fotosuratlarini xiralashtirmoqda deb yozadi o'zbekistondagi yetakchi axborot nashrlaridan biri gazeta uz,prezident matbuot xizmati taqdimot slaydlarining fotosuratlarini xiralashtirmoqda deb yozadi o'zbekistondagi yetakchi axborot nashrlaridan biri gazeta uz,0.0,0.0,1.0,16,16,15
1542,1034-67.wav,train,7.1884375,Айни шу воқеа унга бўлган босим сабаби экани эҳтимоли бор.,Ayni shu voqea unga bo'lgan bosim sababi ekani ehtimoli bor.,Ayni shu voqea unga bo'lgan bosim sababi ekani ehtimoli bor.,ayni shu voqea unga bo'lgan bosim sababi ekani ehtimoli bor,ayni shu voqea unga bo'lgan bosim sababi ekani ehtimoli bor,0.0,0.0,1.0,10,10,10
1543,1056-97.wav,train,18.722625,"2016 йили Сурияда фуқаролар уруши бошланганидан буён энг кўп сондаги бола ҳаётдан кўз юмди, дейилади БМТнинг болалар жамғармаси UNICEF эълон қилган ҳисоботда.","2016-yili Suriyada fuqarolar urushi boshlanganidan buyon eng ko'p sondagi bola hayotdan ko'z yumdi, deyiladi BMTning bolalar jamg'armasi UNICEF e'lon qilgan hisobotda.","2016-yili Suriyada fuqarolar urushi boshlanganidan buyon eng ko'p sondagi bola hayotdan ko'z yumdi, deyiladi BMTning Bolalar jamg'armasi UNICEF e'lon qilgan hisobotda.",ikki ming o'n oltinchi yili suriyada fuqarolar urushi boshlanganidan buyon eng ko'p sondagi bola hayotdan ko'z yumdi deyiladi bmtning bolalar jamg'armasi unicef e'lon qilgan hisobotda,ikki ming o'n oltinchi yili suriyada fuqarolar urushi boshlanganidan buyon eng ko'p sondagi bola hayotdan ko'z yumdi deyiladi bmtning bolalar jamg'armasi unicef e'lon qilgan hisobotda,0.0,0.0,1.0,25,25,22
1544,1048-87.wav,train,13.4365,Москва полицияси ўз зобитининг дўппосланиши ортидан йирик бозорларга рейдлари ва кенг кўламли текширув ишларини давом эттирмоқда.,Moskva politsiyasi o'z zobitining do'pposlanishi ortidan yirik bozorlarga reydlari va keng ko'lamli tekshiruv ishlarini davom ettirmoqda.,Moskva politsiyasi o'z zobitining do'pposlanishi ortidan yirik bozorlarga reydlari va keng ko'lamli tekshiruv ishlarini davom ettirmoqda.,moskva politsiyasi o'z zobitining do'pposlanishi ortidan yirik bozorlarga reydlari va keng ko'lamli tekshiruv ishlarini davom ettirmoqda,moskva politsiyasi o'z zobitining do'pposlanishi ortidan yirik bozorlarga reydlari va keng ko'lamli tekshiruv ishlarini davom ettirmoqda,0.0,0.0,1.0,16,16,16
1547,1058-85.wav,train,15.74,"Газпром"" ва ""Нафтогаз"" ўртасидаги музокаралар натижасида Россия Украинага газ нархини аввал таклиф қилинганидан 100 долларга арзонлаштиришни айтган.","Gazprom"" va ""Naftogaz"" o'rtasidagi muzokaralar natijasida Rossiya Ukrainaga gaz narxini avval taklif qilinganidan 100 dollarga arzonlashtirishni aytgan.",Gazprom va Naftogaz o'rtasidagi muzokaralar natijasida Rossiya Ukrainaga gaz narxini avval taklif qilinganidan 100 dollarga arzonlashtirishni aytgan.,gazprom va naftogaz o'rtasidagi muzokaralar natijasida rossiya ukrainaga gaz narxini avval taklif qilinganidan yuz dollarga arzonlashtirishni aytgan,gazprom va naftogaz o'rtasidagi muzokaralar natijasida rossiya ukrainaga gaz narxini avval taklif qilinganidan yuz dollarga arzonlashtirishni aytgan,0.0,0.0,1.0,17,17,17
1548,1065-22.wav,train,21.8603125,"Кўпгина маданиятларда ""яхши қиз"" камтар, чиройли, камгап ва итоаткор, бошқаларида эса бокира, эрта турмушга чиқадиган, қоронғида ташқарида юрмайдиган, уй ишларини яхши бажарадиган бўлади.","Ko'pgina madaniyatlarda ""yaxshi qiz"" kamtar, chiroyli, kamgap va itoatkor, boshqalarida esa bokira, erta turmushga chiqadigan, qorong'ida tashqarida yurmaydigan, uy ishlarini yaxshi bajaradigan bo'ladi.","Ko'pgina madaniyatlarda ""yaxshi qiz"" kamtar, chiroyli, kamgap va itoatkor, boshqalarida esa bokira, erta turmushga chiqadigan, qorong'ida tashqarida yurmaydigan, uy ishlarini yaxshi bajaradigan bo'ladi.",ko'pgina madaniyatlarda yaxshi qiz kamtar chiroyli kamgap va itoatkor boshqalarida esa bokira erta turmushga chiqadigan qorong'ida tashqarida yurmaydigan uy ishlarini yaxshi bajaradigan bo'ladi,ko'pgina madaniyatlarda yaxshi qiz kamtar chiroyli kamgap va itoatkor boshqalarida esa bokira erta turmushga chiqadigan qorong'ida tashqarida yurmaydigan uy ishlarini yaxshi bajaradigan bo'ladi,0.0,0.0,1.0,23,23,23
1549,1008-21.wav,train,14.28025,"У бошқа мусулмон аёллар эътиқодлари ва ишларидан бирини танлашдек оғир танлов қаршисида қолмайди, деган умидда.","U boshqa musulmon ayollar e'tiqodlari va ishlaridan birini tanlashdek og'ir tanlov qarshisida qolmaydi, degan umidda.","U boshqa musulmon ayollar e'tiqodlari va ishlaridan birini tanlashdek og'ir tanlov qarshisida qolmaydi, degan umidda.",u boshqa musulmon ayollar e'tiqodlari va ishlaridan birini tanlashdek og'ir tanlov qarshisida qolmaydi degan umidda,u boshqa musulmon ayollar e'tiqodlari va ishlaridan birini tanlashdek og'ir tanlov qarshisida qolmaydi degan umidda,0.0,0.0,1.0,15,15,15
1554,1043-10.wav,train,18.6140625,Яқинда ижтимоий тармоқларга Толибон жангарилари АҚШнинг рамзий ҳарбий техникаси бўлмиш “Black Hawk” вертолётининг Қандаҳор аэропортида ҳаракатланаётганига тикилиб тургани тасвирланган видео қўйилди.,Yaqinda ijtimoiy tarmoqlarga Tolibon jangarilari AQShning ramziy harbiy texnikasi bo'lmish “Black Hawk” vertolyotining Qandahor aeroportida harakatlanayotganiga tikilib turgani tasvirlangan video qo'yildi.,Yaqinda ijtimoiy tarmoqlarga Tolibon jangarilari AQShning ramziy harbiy texnikasi bo'lmish Black Hawk vertolyotining Qandahor aeroportida harakatlanayotganiga tikilib turgani tasvirlangan video qo'yildi.,yaqinda ijtimoiy tarmoqlarga tolibon jangarilari aqshning ramziy harbiy texnikasi bo'lmish black hawk vertolyotining qandahor aeroportida harakatlanayotganiga tikilib turgani tasvirlangan video qo'yildi,yaqinda ijtimoiy tarmoqlarga tolibon jangarilari aqshning ramziy harbiy texnikasi bo'lmish black hawk vertolyotining qandahor aeroportida harakatlanayotganiga tikilib turgani tasvirlangan video qo'yildi,0.0,0.0,1.0,21,21,21
