id,path,predicted_sentence,error_message,error_type
1766,014-100.wav,"Yashirib ketishga qilgan harakatlarimga qaramay, bu komediya hammaning qulog'iga yetdi va har gal ovqat ustida menga qarab-qarab qo'yish odat tusiga kirdi.",,
1767,036-90.wav,"Sening bu mazlumliging, boshqalarga rahm-dilliging meni yig'latadi, kichkina, dedi. Biroz jim turgandan keyin o'zidan shikoyat qila boshladi.",,
1768,014-73.wav,Qo'limda yaxshimi-yomonmi bir diplom bilan o'zimni tashqariga otadigan kunimning men uchun qutilish bayrami bo'lishini aytib yurardim.,,
1769,028-29.wav,"Har qancha qarshi turganimga qaramay, Jamilaning onasi sochimning bir tarafiga kaltagina ip taqib qo'ydi. Leytenantni ko'rish havasim bor edi. Jamilani uning qo'lida ko'rmasdan turib, baxtlariga ishona olmas edim.",,
1770,025-126.wav,Ortiq gapira olmadim. Xo'rligimdan uyalganimdan nafasim bo'g'ildi. Ko'zlarim yoshga to'lib bordi.,,
1771,006-63.wav,"Yoshim 15 ga qarab borardi. Hamma onalarimiz kelin bo'lgan, buvilarimiz esa ""Voy sho'rim, uyda qolib ketyapsizlar!"" deb hayajonga tushadigan va Hazrati Ayyub qudug'iga chopadigan yosh.",,
1772,004-56.wav,"Xullas, o'sha kecha qorong'i tushguncha daraxt shoxida qushdek o'tirdim. Mening dastimdan bechora buvimning uyqusida halovat qolmadi.",,
1773,010-75.wav,"Mehmon hamon so'zlardi: ""Eridan juda xursandga o'xshaydi, bechora bu gal zora baxtli bo'lsa"".",,
1774,014-70.wav,Eng yaxshi vaqtlaringizni ayriliqda o'tkazishdan nima ma'no bor? 4 yil darrov o'tib ketadigan vaqtmi? debdi.,,
1775,025-170.wav,"Men uchun topib bo'lmaydigan bir maqola mavzui, turklarning uyg'onishidan bahs etganimda ruxsat etsangiz, sizning otingizni ham qayd etsam, madmuazel Farida, ""Cho'liq qushi"".",,
1776,023-47.wav,"Kichkinam yasan-tusan, noz-karashmani yaxshi ko'radi. Men o'ziga oro beradigan qizlarni hech yoqtirmas edim.",,
1777,023-104.wav,Zaynilar 5 fevral,,
1778,011-53.wav,"Bechora Faridagina! Kamron chindan ham jigaringdan urib qolibdi. Jinim qo'zg'adi-yu, birdan o'zimni Mujgonning ustiga tashladim. Uni qurib qolgan o'tlar ichida yumalatib tortqilay boshladim.",,
1779,030-70.wav,Uy ichi ola-qorong'i edi. Devorga tushib turgan xira oy yorug'iga o'xshash oynakda o'zimni zo'rg'a-zo'rg'a tanir edim.,,
1780,021-71.wav,"Xullas kalom, buzuq xotin degan nomi bor. Hay, bu kishi shundaydir, Hadichaxonim, lekin qizda nima ayb? Kampir boshini chayqadi, yuzidan tabassum alomati ko'rindi.",,
1781,022-26.wav,Erga berilayotgan qiz juda kambag'al emish. Qo'shnilar savob bo'lar deb qizga bir-ikki satil bilan ko'rpa-to'shak qilib berishibdi.,,
1782,033-50.wav,Mana oradan uch kun o'tib ketgan bo'lsa ham hanuz qarorimni amalga oshirganim yo'q. Haligacha shu yerdaman. Bu yerga kelgan kecham daftarimga yozishga uyalgan narsamni mana endi bo'ynimga olish payti keldi.,,
1783,038-78.wav,Bundan 10 kun avval viloyatdan bir inspektor keldi. Morjniki singari og'zidan so'yloq tishlari turtib chiqqan badbashara bir nusxa. Ana shu nusxa raisligi ostida bir tekshirish komissiyasi tashkil qilishgan ekan.,,
1784,033-33.wav,"Yon tomondagi derazalarning biridan Jamil Beyning yuziga xiragina yorug' tushib turgan edi. ""Kechirasiz, Bey afandi, to'qqisdan taniy olmadim"", dedim-u yondan o'tib ketmoqchi bo'ldim.",,
1785,030-14.wav,"Men aytmoqchi bo'lgan o'sha kuni bular orasida bitta yosh ishchi paydo bo'lganini ko'rdim. U ham bularga o'xshash kiyingan, lekin basharasi, o'zini tutishi boshqacha edi.",,
1786,013-110.wav,"U birdan to'xtadi. ""Bu qanday gap, Farida? Biz axir unashilgan kishilarmiz-ku"", dedi.",,
1787,034-88.wav,"Mubolag'asi yo'q, bu qichqiriqdan ziyod bir faryod edi. Doktor Bey shoshgandan stoldagi shishalarni ag'darib-to'ntarib yonimga yugurib keldi. Qo'llarimni ushladi, boshimni oldiga tortib, choyshafim ustidan sochlarimni o'pdi.",,
1788,038-02.wav,"Unboshi keltirgan xabar doktorni qattiq bezovta qilgan ko'rinadi. Choshgoh mahallasida doktorning uyini yig'ishtirib turib, karavoti yonida konvert parchasiga ko'zim tushib qoldi.",,
1789,035-58.wav,Yana 25 fevral kechasi,,
1790,004-67.wav,"Hamma narsa avvaldan gaplashib qo'yilgan bo'lsa kerak. Birozdan keyin qora kiyimli bir xotin kirdiyu, to'g'ri meni ustimga kelib engashdi.",,
1791,042-05.wav,"Daftar tugamabdi, Kamron muqovasida ham yozuvlar bor, lekin daftar ko'k bo'lgani uchun siyoh yaxshi ko'rinmayapti, dedi.",,
1792,027-69.wav,"Ber, nimaga ham qarab turibsan? Nega endi, Movinaxonim, nega? Ana shu nega so'zida, mana shu bir og'iz so'zda g'amgin bir isyon bor edi.",,
1793,040-186.wav,Farida hayolga cho'mib qadamlarini asta-asta sekinlashtirib borardi.,,
1794,012-23.wav,Oyoq uchida turib bir necha minut suhbat qilish majburiyatidan qochishning imkoni qolmadi. Komron Mujgonga qarab gap boshladi.,,
1795,018-27.wav,"Birdaniga karavotdan sakrab tushdim. Jinnilardek uyda u yoq-bu yoqqa yura boshladim. Yomg'ir derazalarni qamchilar, ko'chadan itning xirillab hurgani eshitilardi.",,
1796,012-44.wav,tez-tez yurib ketgan bo'lsam ham bu ketishim boshlangan bo'lmag'ur gap-so'zga xotima bermaganligini sezib turdim.,,
1797,043-23.wav,"Choliqushi etagini bo'shatish bilan ovora ekan, Kamron hayajon ichida nafasi tiqilib, Farida, meniki ekanligingga hech ishonolmayapman.",,
1798,015-06.wav,"Qora chorshafli xotin birdan to'xtab qoldi. Birozgina avval o'zini Farida bilan ko'rshtirib qo'yishimni sabrsizlik bilan istagan holda, endi ro'paramda haykaldek qotib qolganiga qanday ma'no bersa bo'lardi?",,
1799,002-25.wav,"Yoz shu qadar issiq kelibdiki, shaharda turishning iloji qolmaganidan keyin otam meni onam bilan qishloqqa keltirib qo'yishga majbur bo'libdi.",,
1800,012-32.wav,"Boshiga yangi qizil ro'mol o'rab olibdi. Meni ko'rib hol so'radi. Kamnama bo'lib ketding, Marika.",,
1801,022-110.wav,"Yaxshi bo'ladi, dedi. Men umrimda shunchalik umid bag'ishlovchi ajoyib so'zlar eshitganimni eslay olmayman. Javob qilmasdan Munisani bag'rimga bosdim.",,
1802,031-94.wav,"Yana qaytarib aytaman, sizga nisbatan yomon niyatimiz yo'q edi. Shunday bo'lsa ham xafa bo'lganingiz uchun sizdan uzr so'rayman.",,
1803,038-117.wav,"Xayrullohbek tizzalari ustidagi yopiqni irg'itib tashlab, xona ichida ancha o'y surib yurdi. Keyin oldimda to'xtab, ""U holda oxirgi chorani qo'llaymiz"", dedi.",,
1804,031-78.wav,"Qandillar esa qorong'ida chopib ketayotgan mash'allar singari uzoq-uzoqlarga ketardi. Nima bo'ldi menga? Xuddi tushdagi singari juda ko'p ko'zlarni, erkak va ayollarning xira, bulg'anch yuzlarini ko'ryapman.",,
1805,018-100.wav,"Mabodo zayniylar yoqmaydigan bo'lsa, menga ikki enlik xat yozib yuborsangiz, sizni darhol bu yerga, o'zingiz bob joyga chaqirib olaman. Shoshmay turing, hali u yerni ko'rgandan keyin markazga tayinlashsa ham bormayman, deb oyog'ingizni tirab olasiz.",,
1806,038-44.wav,"Zaharni sirop bilan, bilmayman, yana nima balolar bilan aralashtirib qultima-qultim ichishdan yomon narsa yo'q. Falokatni jinday-jindaydan aytish nimayu, odamni arralab o'ldirish nima?",,
1807,023-28.wav,"Quvnoqligimiz qari kampirning ham shod-shod yuziga kulgi chiqardi. ""Qani, ichkari kiringlar endi, sovqatib kasal bo'lib qolasizlar"", deyar, shirin-shirin kulardi.",,
1808,013-86.wav,"Lekin men ibratli o'quvchiday ko'nmadim. Murabbiylar maktab ochilgan kuni albatta kelasan deb tayinlashgan. Bu yil darslar og'ir bo'ladi, deb bolalarcha bahonalar qildim.",,
1809,020-123.wav,"Lekin bu qora manzarani biroz ochish uchun oq matodan serbar yoqa qilinadi. Men uzun sochlarni yoqtirmayman, lekin o'qituvchi xotin sochini kalta kestirishga yaramaydi. Bir oydan beri sochimni uzaytirishga har qancha tirishsam ham haligacha yelkamga tushgani yo'q.",,
1810,023-50.wav,Hatto bir kuni kechasi qo'ldan kuygan gugurt cho'pini ham topib oldim. Qizi tushmagur yashirincha qoshlarini qoraytirib olmoqchi bo'lgan ekan.,,
1811,043-25.wav,"Farida o'zini qutqarish uchun tipirchilar, nafasi bo'g'ilib hansirardi. Chorshafidan to'zib chiqqan sochlari Kamronning yuziga urilar, quchoqda talpinishi yigit kuchiga kuch berar, harorati qonini qizdirardi.",,
1812,018-106.wav,"Beda bizga ""ikki raqiba"" degan nom qo'yganlarini bir necha kun avval yana o'sha Hoji Xalfadan eshitgan edim. Bu xotindan shunchalik yurak oldirgan edimki, yuzini ko'rib qo'rqib ketdim.",,
1813,041-72.wav,"Lekin paketni o'z qo'lim bilan topshirishga qurbim yetmaydi. Buni ertaga kemaga o'tirganimdan so'ng, oramizdagi hamma narsa bitgandan so'ng Kamronga berib qo'yarsan, dedi.",,
1814,013-71.wav,"U daraxtlardan birining tagidagi qamish kursida o'tirgan edi. O'z-o'zimga: ""Yaxshi ish qilmadim-da"", dedim.",,
1815,038-149.wav,"Sevgi savdosi bironta beva qalbini, vujudini meniki qadar yakson, xokisor qilmagandir, deb o'ylayman. Komron, bir-birimizdan asli bugun ayrilamiz.",,
1816,026-21.wav,"Shaxnozaxonim, ya'ni maktab mudirining muovini yo'talmasdan turib biron so'z ayta olmaydigan o'rta yoshli, za'faron, xasta yuzli bir xotin edi. Anchadan beri bir narsa deyishga harakat qilayotganligini sezib o'tirardim.",,
1817,017-26.wav,"U kishi menga shu damgacha hech kimdan eshitmagan chiroyli so'zlarni so'ylagandan so'ng meni ministr kabinetiga yetaklab kirdi. U o'tib borganda xodimlar o'rinlaridan turar, eshiklar esa go'yo o'z-o'zidan ochilib ketardi.",,
1818,010-102.wav,"Mujgonni ko'rmaganimga ikki yil bo'lgan edi. Shu orada o'sibdi, yetilibdi. Gaplashishga odamning yuragi betlamaydigan darajada kirik salobatli bo'lib qolibdi.",,
1819,032-55.wav,"Mayor to'pponchasiga qo'l yugurtirdi, lekin Ehson undan oldinroq to'pponchasini chiqardi. Shu on bir necha kishi birdaniga ustlariga tashlanmasa, qon to'kilishi turgan gap edi.",,
1820,006-54.wav,Nega deysizmi? Chunki sergap edim. Soqolli amaki aytganday ichimda gap turmas edi.,,
1821,022-03.wav,"Dastlabki kunlar menga yovvoyi, begona ko'ringan bolalar endi o'zimga yaqin, ko'zimga issiq bo'lib qolishdi.",,
1822,041-71.wav,"Ehtimol, ichida kutilmagan biron narsa bordir. Menga qanchalik og'ir, iztirobli bo'lsa ham, rahmatlining so'nggi orzusini yeriga yetkazdim.",,
1823,043-57.wav,"Farida, dog'u hasratda qoraygan ko'zlaring, alam va uqubatdan sarg'aygan go'zal yuzing bilan seni qo'llarda ezilgan sari hidi ortgan o'sha xushbo'y gullarga o'xshataman.",,
1824,024-22.wav,"Bu chiroyli so'zlarning hammasi men uchun, bir bechora qishloq o'qituvchisining ko'zlarini qamashtirish uchun aytilayotganiga hech shubha yo'q edi.",,
1825,039-44.wav,U poshnasiz botinkalarning uchi bilan toshlarni tepib oltinda yugurib borganini Komron hozir ham ko'z o'ngida ko'rganday edi.,,
1826,021-46.wav,"Mobodo qattiq turib talab qiladigan bo'lsam, yuzimga nafrat bilan qarab, ""Sen xotin kishisan, aqling yetmaydi"", deydi.",,
1827,030-36.wav,Bizga maktabda hamma fanlar asosida yillar bo'yi tirishib-tirmashib o'rgatishgan salom marosimini bu yigit yaxshi o'zlashtirmagan ko'rinadi.,,
1828,026-14.wav,"Rajab Afandi stolini pechka yoniga surib o'tirdida, tovonlariga ot taqasiga o'xshatib juda katta mixlar bilan qoqilgan ko'nbatinkali oyoqlarini o'tga yaqinlashtirib, men bilan gaplasha boshladi.",,
1829,040-191.wav,"Hayot bu, har narsa bo'lishi mumkin. Ana shunda sen mening chinakam akam bo'lib qolasan. Qariylar birin-ketin ketishgan sari, biz ham bir-birimizning qadrimizga ko'proq yetadigan bo'lamiz.",,
1830,020-117.wav,"""E, qizim, kerak bo'lganda qanday? Mayli-ku, men aralashmayman, lekin boshqa ro'mol o'ramay dars berish gunoh bo'lmasmikan?"" ""Bilmayman"", deyishga uyaldim. Xiyol qizarib, ""Ro'molim uyda qolibdi"", deb yolg'on ishlatdim.",,
1831,003-02.wav,"So'ngra o'rtaga qo'yilgan barkashlardan hovuchlab ovqatlar yeganimizni eslayman. Nihoyat, kun xorg'inligidan va har dam xurmacha singari yumalayverishdan charchab, enagamning tizzasida yana barvaqt uxlab qolibman.",,
1832,029-98.wav,Lekin odam ko'z o'ngidagi narsalarning o'zgarib borishini ko'pincha farq qila olmaydi. Munisani mana shu choyshabda ko'rib ichimga sig'may suyunishim kerak edi. Men esa xafa bo'ldim.,,
1833,040-49.wav,"Qo'yni uch kun nok bilan boqaman. Nazarimda sovqotayotganga o'xshaysan. Havo biroz salqin. Nima, meni Basima xolam ""Tentak qiz o'g'limni kasal qilib qo'yibdi"" deb qarg'asinmi?",,
1834,023-135.wav,"Qari doktor qo'llarini yozdi. Sodda yuzida g'alati hayronlik ko'rindi. Keyin qah-qaha urib, ""Sen bu yerlarda nima izlab yuribsan?"" dedi.",,
1835,025-174.wav,"Perfor qaydlarini davom ettira turib, ""Shoshmang-shoshmang"", dedi. ""Nima dedingiz? Chog'irlimi yo bo'lmasa Chonirlimi? Madmazel, viloyatda qiladigan sayohatimizda fursat topilsa, go'zal qishlog'ingizga ham borib, sizni o'quvchilaringiz orasida ziyorat qilib kelamiz.""",,
1836,030-92.wav,"Muallimalarimiz ham shunday, lekin boshqalar uchun tabiiy bo'lgan bir narsa sizda odamlarning diqqatini jalb qilib qo'ydi. Chunki qizim yoshligingiz, husningiz uchragan erkaklarni qayrilib qarashga majbur qiladi.",,
1837,025-76.wav,"Hujjatlarni qayta-qayta ko'zdan o'tkazar, isrofgarchilik san'ati, hujjat isboti, zarurat qaydlari, izohot nusxasi va yana allaqanday men tushunmaydigan narsalarni aytar, qishloq oqsoqolidan olib kelgan dalolatlarimga e'tiroz bildirar edi.",,
1838,030-67.wav,"Endi juda qattiq xafa bo'ladida, dedi. Oh bu erkaklari, hammasi ham xudbin, hammasining ham kibr havosi baland.",,
1839,018-44.wav,"Boyoqish erinmasdan bozor aylanib, suratiga ram qoldirish uchun qiziga arzon atlas, baxmal, ipak, rangli munchoqlar sotib olib berardi.",,
1840,014-122.wav,"Supada temir nagalli botinkalari bilan yer tepinib, ""Hujum, hujum, jang!"" deb qichqirishgan bolalarning ovoziga butun chorbog' yugurib keldi.",,
1841,016-102.wav,"Mudir mendan gumon sirardi. Mug'ambirlik bilan meni tekshirar, oilam haqida savollar berardi. Boyoqishni tinchitguncha jonim bo'g'zimga keldi. Mudir o'tirgan yeridan: ""Shahob afandi"", deb chaqirdi. Javon bilan kanselyariya o'rtasidagi eshikda kichkina, chuvakgina bir yigit ko'rindi.",,
1842,026-83.wav,"Ana shu kichkina uyni ko'rgan-bilganlar uni musiqa muzeyiga o'xshatadilar. Har cholg'udan, har so'zdan bor emish.",,
1843,025-130.wav,"Boshimni solintirdim va nafas kabi mayin tovush bilan, ""Xo'p, qabul qilishga majburman"", dedim.",,
1844,037-30.wav,"Bu 17 kunlik uyquga boshqa birovning ko'ksidan chiqayotgandek, boshqa birovning lablaridan uchayotgandek g'alati bir qahqaha bilan kuldim. Keyin yana uxlab qoldim.",,
1845,020-99.wav,"Partalarda o'tirishning ipini qilisholmas, daraxt shohida yoki tom bog'otida o'tirganday g'alati vajohatda edilar.",,
1846,025-59.wav,"Men idorada ""Telba Petro"" qoidasini joriy etishga tarafdorman. Xizmatchilarni faqat rasmiy hayotlaridagina emas, shaxsiy hayotlarida ham tekshirib turish kerak.",,
1847,037-53.wav,"Bugun ertalab Xayrulloh be menga: ""Qizim, meni yana qishloqdan chaqirib kelishibdi. Duldul senga omonat. Menga qara, oyog'ining yarasini o'zing bog'la. U ayiq o'nboshiga tashlab qo'yma"", dedi.",,
1848,023-111.wav,"Darhol chodiramni yopinib oldim. Oldinda Vahbi, orqada men, musofirxonaga tezlab ketdik.",,
1849,030-27.wav,"Lekin bechora xotin rolini shu qadar xunuk o'ynadiki, ""Voy Ehson, qayerdan kelib qolding?"" deb ajablanganida ovozida ""Voy o'lay, yolg'on so'zlayotganimiz ochiq-oshkor sezilib turibdi-ya"" deguvchi ohang borligini bilib olish qiyin emasdi.",,
1850,041-78.wav,"Mujgon ro'moli ichidan qizil muhr bosilgan bir paketni chiqardi. ""Faridaga bergan va'damga qaramay, buni senga hozir topshiryapman"", dedi.",,
1851,030-19.wav,"Shu bilan birga suhbatga aloqasi bo'lmagan g'alati savollar ham berardi: ""Bu yerda arzonchilikmi? Qish qattiqmi? Nok, olma bormi?"" deydi. O'zi boshqa yerdan kelgan emish.",,
1852,027-03.wav,"Yonida bog'chasi bor. Bu uch xonali kichkina, shiringina uy Hoji Xalfanikidan atigi 2-3 minutlik masofada. Hammasidan ham yaxshisi shu bo'ldiki, bu uyni ichidagi ashyosi bilan ijaraga berdilar.",,
1853,027-123.wav,"Arg'imchoqlardan biriga chiqdik, lekin afsus, qo'llarim titrar, oyoqlarim gavdamni ko'tarishdan ojizdek bukilar edi. Bechoram, Muvvat bir necha bor uchgandan keyin voz kechdi.",,
1854,013-31.wav,"Shunaqa degan, fotih oshida sening o'rningga boshqa birovni vakil qilib qo'yar ekanmizda. To'g'ri, nikohda shunday, lekin fotihada hali bunday odat chiqqani yo'q, qizim.",,
1855,024-42.wav,"""Yur endi, mumtoz, planimizda yana ikki qishloq bor"". Bolalar partasidan birida uzun, ingichka oyoqlarini osiltirib o'tirgan injener yana o'sha chiroyli fransuzchasida ming'illadi.",,
1856,005-15.wav,"Shoshib qolganimdan nima qilsam bo'ladi? Bo'ynimni yegidim, barmog'imni labimga keltirib, ""jim"" ishorasini qildim. Keyin esa barmoqlarim bilan unga bir bo'sa yubordim.",,
1857,002-24.wav,Otam u mahallarda musulda xizmat qilar ekan. Men 2.5 yoshlar chamasida ekanman.,,
1858,018-93.wav,"havosi, suvi yaxshi, tabiat nihoyatda go'zal, aholisi axloqli, vijdonli, gapning qisqasi jannatdek bir joy. U yerda bitta vaqf maktabi bor edi.",,
1859,023-100.wav,"Oyimning so'zlarini senga aynan yozdim. Mayli, meni bir yoqqa qo'yib tur, lekin onang o'rnidagi mana shu keksa xotinni ha deb yig'latib berish to'g'rimi?",,
1860,029-68.wav,"""Nega buncha erta qaytdinglar?"" deb so'radi leytenant. ""Men endi ketyapman, navbatchilikdan hozir bo'shadim"". Mundirining oldi hamisha ochiq yuradigan semiz, keksa qo'log'asi.",,
1861,011-23.wav,"Bu ofitser otiga ta'lim berayotgan ko'rinardi, lekin Xudoning dalasiga boriladigan boshqa joy qurib ketganday nuqul biz yurgan yo'lda borib kelar, yonimizdan o'tayotganda bizga tikilib qolardi.",,
1862,008-77.wav,"Ertalab uyg'onar-uyg'onmas Mishelni qo'lidan ushlab bir chetga tortaman-u, kechqurungi gaplarimning hammasi yolg'onligini aytaman, deb ko'nglimga tugib qo'ydim.",,
1863,012-50.wav,"Masala oydin. O'zimni qirg'oqning eng tik yerdan jonimning boricha qumliqqa tashladim. O'sha kun, o'sha tashlashimda qanday qilib yumalab ketganimga, bir yerimni emas, bir qancha yerimni chaqi qilib olmaganimga hali-hali hayron bo'laman.",,
1864,010-94.wav,"Men yasama bir hurmat bilan huzurlarida egilib, ""Ijozat bersalaringiz, u yerning borib bo'lmaydigan joy emasligini isbot qilish zahmatini bo'ynimga olsam"", dedim.",,
1865,014-108.wav,"Har vaqt be bosh, qo'rs ko'ringanimga qaramay, o'sha kunlar qarshi hayajonlar changalida talpingan va erkalanish, muloyim bo'lish ehtiyoji bilan yurak bag'rim ezilib yurgan kunlarim edi.",,
1866,028-45.wav,"Shu qadar hazilkashliklar qildimki, Samatyalik xonimning kulgidan nafasi tiqilar, Ho'y g'onishning sevinchli to'liq shirmon yuzi bodom shohidagi qizil chiroqlardek qizarib borardi.",,
1867,027-75.wav,"Koridorda ketayotib, muovina xonimga: ""Jazoingiz og'ir bo'ldi"", dedim. Ertagacha qanday qilib chidaydi, kim bilsin. Yuragi sabrsizlikdan yorlayotgandir.",,
1868,034-124.wav,"Soldat xatni eshitib oh-oh ko'tardi. Xayrullohbek yon tomonda yotgan kasalni qarayotgan edi. Birdan u bechora soldatga o'girilib, ""Ammo meni qoyil qoldirding. Hoy, nimangizga ishonib shuncha gadoyvachchani tug'asizlar?"" dedi.",,
1869,038-100.wav,"Lekin afsuski, sen hech nimani parvo qilmaydigan, mustaqil, erkin ko'rinsang ham, haqiqatda to'pori, burnidan narisini ko'rmaydigan, sho'r xurgan qiz ekansan. Hinali qo'zi deb atalganlar toifasidan chiqib qolding.",,
1870,029-120.wav,Bugun tush mahallida eshigimiz oldida bir arava kelib to'xtadi. Yalt etib qaradim. Voy bu Abdurahim podshoning landosi emasmi?,,
1871,040-12.wav,"Farida qayg'urib boshini tebratdi. Ko'rsangiz suqingiz kelardi, biram chiroyli qiz ediki, bolam bechorani qutqazib qola olmadi. Nechaga kirgan edi Farida, deb Oysha xolasi yana so'radi.",,
1872,029-17.wav,"Bechora qushcha changalimda qanotlarini, bo'ynini qisib shunchalar titradiki, bo'sh qo'lim bilan mushukni bo'ynidan changalladim-da,",,
1873,043-52.wav,"Shunday paytlarda yonib tugalishidan qo'rqib, chiroqlarni qanday o'chirib qo'yishsa, men ham shunday qilar, ya'ni hayolingni ko'zlarimdan uzoqlashtirishga tirishardim.",,
1874,029-137.wav,"Bu ko'zlarda qorong'i kechalarda boqa-boqa o'tgan yolg'izlik damlarining qora alam va g'ussalari, xorg'inlik, dilxunlik, uyquga va boshqa narsalarga to'ymagan ko'zlarning achchiq mahrumiyati bor edi.",,
1875,026-01.wav,B 19-mart,,
1876,014-06.wav,"Havo ochiq bo'lgani uchun tushdan keyin aylangani chiqishimiz kerak, lekin ichim pishib qiynala boshladim.",,
1877,018-16.wav,Shu ketgancha hech darak bo'lmabdi. Na biron marta kelibdi va na ikki enlik xat yozib yuboribdi. Oxiri kunlarning birida Istanbuldan kelgan bir dugonasidan erining B-da ekanligini va o'sha yerda boshqa bir xotinga uylanganini eshitibdi.,,
1878,021-33.wav,Lekin uning mog'or hidi kelib turgan yer to'laga o'xshagan hujrasining eshigini ochganimda qashqirlarning ulishidan ham ming marotaba dahshatli manzaraga duch keldim.,,
1879,022-74.wav,Bu kichkina qizchaga qanchalik ahamiyat berganligimni bilgani uchun qishloq oqsoqoli va axborot orqali meni qidirish natijalaridan xabardor qilib turdi.,,
1880,017-03.wav,"""Bugun sizga ko'p zahmat yetkazdim"", dedim. ""Endi buni qayerga olib borib berishimni ham lutfan aytib bera olmaysizmi, afandim?"" U hanuz ko'zlarini ko'tarmay turardi. Buyuk bir marhamat so'rab yolvorayotganday yumshoq, titroq tovush bilan",,
1881,026-55.wav,"Mudirning nutqi yana 15 minutcha davom etdi. Sinfda yana kulgi kuchaygudek bo'lsa, Rajab afandi stolga mush urib, yarim hazil, yarim jiddiy o'kirik bilan",,
1882,013-63.wav,"Bir kuni Kamron: ""Bilasanmi, Farida, mening baxtimni qaro qilyapsan"", dedi. Men o'zimni tutolmay: ""Halidan-a?"" dedim.",,
1883,026-16.wav,"Mudirning sandonga bolg'a urilganda chiqadiganga o'xshash yo'g'on va quloqlarni kar qiladigan dag'al ovozi bor edi. ""Q"" harflarini ""g'"" shaklida talaffuz etardi.",,
1884,029-115.wav,"Dugonalarimning maroqlari meni ham kuldiradi, ham jirkan tiradi. Bu Abdurahim podshohlarning qanday odamlar ekanligiga tushundim.",,
1885,042-32.wav,"Doktorning qari enagasi bilan bir qo'shni xotin menga kelinlik libosini kiydirishdi. Keyin qo'limga yana shamdonni tutqazishib, meni kuyovimning hujrasiga olib kirishdi.",,
1886,027-08.wav,"Ha, uyimizdan nihoyatda xursandmiz. Munisa sahnadagi moviy kafelar ustida yuguradi, sirg'anadi, devordagi gul rasmlarini qo'llari bilan silab quvonadi.",,
1887,040-226.wav,"Najdatning asli egasi zorlanmayapti-ku, shundaymi, Komron?",,
1888,007-60.wav,"U holda, u holda, u holdasi bormi? Baxtiyor tul o'z hashamati, fantaziyasi oldida tiz cho'kadigan bironta sho'ring qurg'urni topguncha, mening bo'lam bilan ko'nglini cho'q qilyapti.",,
1889,010-31.wav,"""No chora, shunday, yaxshi ko'raman va salom"", dedim. ""Menga so'z ber, uyga borganingda ana shu boyaqish bolaga mening nomimdan suvenir o'rnida, suvenir o'rnida, bildingmi, suvenir da amour o'rnida"".",,
1890,042-28.wav,"Nihoyat doktor kitobini stolga qo'yib kerishdi, esnadi, keyin ""Hoy kelinoyim, yotish kerak, yur"" deb o'rnidan turdi.",,
1891,019-119.wav,"""Xush kelibsan, xo'janim, kira qol"", dedi. Ko'chaga chiqish taqiq qilingandek, bir qo'li bilan eshikka tiranib, ikkinchi qo'li bilan yuklarimni oldi. Keyin eshikni yana tanbalab, meni ichkariga boshlab kirib ketdi.",,
1892,031-46.wav,"Do'stimiz mayor, lekin biz bilgan oddiy mayorlardan emas, mashhur So'loqzodalarning kichik avlodi. So'loqzodalarning bu kichik avlodi allaqachon 45larni urib qo'ygan edi.",,
1893,028-62.wav,"Ofitser ularni fotihgacha uzatib qo'yibdi. Bu ikki dugonam hozirgacha uchratgan hamma erkaklar kabi bu ofitser ham Vasfiyani manzur ko'ribdi. Hatto bilmayman, allaqaysi parkda uchrashadigan ham bo'lishibdi.",,
1894,023-35.wav,"Bu kambag'al qishloq qizi, xademay aslzodaga o'xshab qoldi. Har bir harakatidan, har bir so'zidan malohat bo'yi kelib turadi. Avvallari bunga hayron qolardim.",,
1895,020-27.wav,"Faqat ustlarida katta harf bilan ""Yo Rabbiy"" deb yozilgan so'zlarnigina ajrata olardim. Yosh bolaligimda bir ertak eshitganman.",,
1896,017-109.wav,"Nima, sen uni chiroyli xotindir deysanmi? Chiroy yo'l bo'lsin, faqat iffatli, og'ir, vazmin xotin edi. Hozir dunyoda odam uchun nomusdan qimmatli narsa yo'q.",,
1897,011-25.wav,"Bir kun u yana otini o'ynata-o'ynata bizni devor chetidagi daraxtlar orqasiga qochirib, yonimizdan o'tib ketgandan so'ng, sekingina kuldimu, tomog'imni qirib: ""Tushundik, Mujgon opa"", dedim. Mujgon yuzimga qaradi.",,
1898,001-01.wav,"Choliqishi roman, Rashod Nuri Guntekin, turkchadan Mirzakalon Ismoiliy tarjimasi, birinchi qism. B. 1900-yil sentyabr.",,
1899,018-31.wav,Bizda Orifxo'ja degan bir alban bor. Shu kishi duo o'qib to'ng'izning qulog'ini durbinga aylantirib yuborgan. Har qanday xotin ana shu durbinni ko'ziga tutib eriga bir qarasa bo'ldi. Eri har qancha buzuq bo'lsa ham darrov tuzuk bo'lib qoladi.,,
1900,026-36.wav,"Uning kulishi ham odamlar kulgisidan boshqacharoq edi. ""Ho-ho-ho"" deb kulganda ""h"" harfini yangi maktabga kelgan bolalarga alifbo o'rgatayotgandek dona-dona qilib chiqarardi.",,
1901,012-56.wav,"Rejam tayyor edi. Qumloqda yana biroz yurganimdan so'ng, u yerdagi tor so'qmoqdan tirmashib qirg'oqqa chiqib olaman.",,
