id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
8528,00008499_0.wav,"O'zbekiston Respublikasi fuqarosining chet davlatlarining harbiy xizmatiga xavfsizlik, politsiya, harbiy, adliya organlari yoki shunga o'xshash boshqa organlariga xizmatga kirishi uch yilgacha axloq tuzatish ishlari bilan, yollanishi esa besh yilgacha ozodlikdan mahrum qilish bilan jazolanishga sabab bo'ladi. Shunga ko'ra chet mamlakatlarda bo'lib turgan hamyurtlarimizdan harbiylashgan tuzilmalarga yollanmaslikka, harbiy harakatlarda ishtirok etmaslikka chaqiramiz.","Oʻzbekiston Respublikasi fuqarosining chet davlatlarning harbiy xizmatiga, xavfsizlik, politsiya, harbiy adliya organlari yoki shunga oʻxshash boshqa organlariga xizmatga kirishi uch yilgacha axloq tuzatish ishlari bilan. Yollanishi esa besh yilgacha ozodlikdan mahrum qilish bilan jazolanishiga sabab boʻladi. Shunga koʻra, chet mamlakatlarda boʻlib turgan hamyurtlarimizdan harbiylashgan tuzilmalarga yollanmaslikka, harbiy harakatlarda ishtirok etmaslikka chaqiramiz.",o'zbekiston respublikasi fuqarosining chet davlatlarining harbiy xizmatiga xavfsizlik politsiya harbiy adliya organlari yoki shunga o'xshash boshqa organlariga xizmatga kirishi uch yilgacha axloq tuzatish ishlari bilan yollanishi esa besh yilgacha ozodlikdan mahrum qilish bilan jazolanishga sabab bo'ladi shunga ko'ra chet mamlakatlarda bo'lib turgan hamyurtlarimizdan harbiylashgan tuzilmalarga yollanmaslikka harbiy harakatlarda ishtirok etmaslikka chaqiramiz,o'zbekiston respublikasi fuqarosining chet davlatlarning harbiy xizmatiga xavfsizlik politsiya harbiy adliya organlari yoki shunga o'xshash boshqa organlariga xizmatga kirishi uch yilgacha axloq tuzatish ishlari bilan yollanishi esa besh yilgacha ozodlikdan mahrum qilish bilan jazolanishiga sabab bo'ladi shunga ko'ra chet mamlakatlarda bo'lib turgan hamyurtlarimizdan harbiylashgan tuzilmalarga yollanmaslikka harbiy harakatlarda ishtirok etmaslikka chaqiramiz,0.0392,0.9978,28.49,"O'zbekiston Respublikasi fuqarosining chet davlatlarining harbiy xizmatiga xavfsizlik, politsiya, harbiy, adliya organlari yoki shunga o'xshash boshqa organlariga xizmatga kirishi uch yilgacha axloq tuzatish ishlari bilan, yollanishi esa besh yilgacha ozodlikdan mahrum qilish bilan jazolanishiga sabab bo'ladi. Shunga ko'ra chet mamlakatlarda bo'lib turgan hamyurtlarimizdan harbiylashgan tuzilmalarga yollanmaslikka, harbiy harakatlarda ishtirok etmaslikka chaqiramiz."
6874,00004187_0.wav,"Ikkalasi ham mustaqil Ukraina qanday qilib dushman Rossiya bilan birga tinchlik va xavfsizlikda yashashi mumkinligi haqidagi murakkab savolni hal qilishga qaratilgan. Shuning uchun G7 bayonoti Ukraina xavfsizligini mustahkamlash yo'lida oldinga tashlangan qadam bo'lsa ajabmas. Deklaratsiya Ukrainaga o'z yo'lini tanlash, g'arbga qo'shilish va tajovuzdan xoli bo'lish huquqini tasdiqlaydi, ammo u bo'lajak","Ikkalasi ham mustaqil Ukraina qanday qilib dushman Rossiya bilan birga tinchlik va xavfsizlikda yashashi mumkinligi haqidagi murakkab savolni hal qilishga qaratilgan. Shuning uchun G7 bayonoti Ukraina xavfsizligini mustahkamlash yoʻlida oldinga tashlangan qadam boʻlsa ajabmas. Deklaratsiya Ukrainaga oʻz yoʻlini tanlash, gʻarbga qoʻshilish va tajovuzdan xoli boʻlish huquqini tasdiqlaydi. Ammo u boʻlajak Kreml",ikkalasi ham mustaqil ukraina qanday qilib dushman rossiya bilan birga tinchlik va xavfsizlikda yashashi mumkinligi haqidagi murakkab savolni hal qilishga qaratilgan shuning uchun g yetti bayonoti ukraina xavfsizligini mustahkamlash yo'lida oldinga tashlangan qadam bo'lsa ajabmas deklaratsiya ukrainaga o'z yo'lini tanlash g'arbga qo'shilish va tajovuzdan xoli bo'lish huquqini tasdiqlaydi ammo u bo'lajak,ikkalasi ham mustaqil ukraina qanday qilib dushman rossiya bilan birga tinchlik va xavfsizlikda yashashi mumkinligi haqidagi murakkab savolni hal qilishga qaratilgan shuning uchun g yetti bayonoti ukraina xavfsizligini mustahkamlash yo'lida oldinga tashlangan qadam bo'lsa ajabmas deklaratsiya ukrainaga o'z yo'lini tanlash g'arbga qo'shilish va tajovuzdan xoli bo'lish huquqini tasdiqlaydi ammo u bo'lajak kreml,0.0196,0.9927,28.44,"Ikkalasi ham mustaqil Ukraina qanday qilib dushman Rossiya bilan birga tinchlik va xavfsizlikda yashashi mumkinligi haqidagi murakkab savolni hal qilishga qaratilgan. Shuning uchun G7 bayonoti Ukraina xavfsizligini mustahkamlash yo'lida oldinga tashlangan qadam bo'lsa ajabmas. Deklaratsiya Ukrainaga o'z yo'lini tanlash, g'arbga qo'shilish va tajovuzdan xoli bo'lish huquqini tasdiqlaydi, ammo u bo'lajak Kreml"
11036,00015901_0.wav,Adolat nima degan savoldan boshlanadi va adolatni tushuntirishda borib murakkab siyosiy ma'naviy madaniy masalalarga hammasiga kirib yoritib ketilar.,"adolat nima degan savoldan boshlanadi va adolatni tushuntirishda borib murakkab siyosiy, ma'naviy, madaniy masalalarga hammasiga kirib yoritib ketiladi.",adolat nima degan savoldan boshlanadi va adolatni tushuntirishda borib murakkab siyosiy ma'naviy madaniy masalalarga hammasiga kirib yoritib ketilar,adolat nima degan savoldan boshlanadi va adolatni tushuntirishda borib murakkab siyosiy ma'naviy madaniy masalalarga hammasiga kirib yoritib ketiladi,0.0556,0.9899,12.49,Adolat nima degan savoldan boshlanadi va adolatni tushuntirishda borib murakkab siyosiy ma'naviy madaniy masalalarga hammasiga kirib yoritib ketiladi.
10065,00014682_1.wav,Hech qaysi qonunga to'g'ri kelmaydi. Davolashimiz kerak. Hozir davolandi. Yashiradigan joyi yo'q. 800 tadan ortiq odamimiz koronavirusdan yuqtirdi. O'sha mahalda 800 ta odam davolandi shu yerda.,qaysi qonunga to'g'ri kelmaydi? Davolashimiz kerak. Hozir davolandi. Yashiradigan joyi yo'q. 800 tadan ortiq odamimiz koronavirusdan yuqtirdi. O'sha mahalda 800 ta odam davolandi shu yerda.,hech qaysi qonunga to'g'ri kelmaydi davolashimiz kerak hozir davolandi yashiradigan joyi yo'q sakkiz yuz tadan ortiq odamimiz koronavirusdan yuqtirdi o'sha mahalda sakkiz yuzta odam davolandi shu yerda,qaysi qonunga to'g'ri kelmaydi davolashimiz kerak hozir davolandi yashiradigan joyi yo'q sakkiz yuz tadan ortiq odamimiz koronavirusdan yuqtirdi o'sha mahalda sakkiz yuzta odam davolandi shu yerda,0.037,0.9874,12.66,Hech qaysi qonunga to'g'ri kelmaydi. Davolashimiz kerak. Hozir davolandi. Yashiradigan joyi yo'q. 800 tadan ortiq odamimiz koronavirusdan yuqtirdi. O'sha mahalda 800 ta odam davolandi shu yerda.
27941,00010032_0.wav,"a-a, kecha men ayrim xorijiy ekspertlar bilan, iqtisodchilar bilan gaplashdim va ularning aytishicha, O'zbekistonda shu elektr energiyasi bilan bog'liq bo'lgan texnologiyalar ancha eskirgan va ularni yangilash uchun ham katta mablag'lar talab etiladi. Yevropa tiklanish va taraqqiyot banki bu sohaga ham, ya'ni bu yo'nalishga ham mablag' ajratishni Albatta, birinchi navbatda muammoni ildizini bilish kerak. Demak, muammoni o'rganish uchun ham katta bir ekspertlar guruhi","masalan. Kecha men ayrim xorijiy ekspertlar bilan, iqtisodchilar bilan gaplashdim va ularning aytishicha Oʻzbekistonda shu elektr energiyasi bilan bogʻliq boʻlgan texnologiyalar ancha eskirgan va ularni yangilash uchun ham katta mablagʻlar talab etiladi. Yevropa tiklanish va taraqqiyot banki bu sohaga ham, yaʼni bu yoʻnalishga ham mablagʻ ajratishni... Albatta. Birinchi navbatda muammoni ildizini bilish kerak. Demak, muammoni oʻrganish uchun ham katta bir ekspertlar guruhi...",a-a kecha men ayrim xorijiy ekspertlar bilan iqtisodchilar bilan gaplashdim va ularning aytishicha o'zbekistonda shu elektr energiyasi bilan bog'liq bo'lgan texnologiyalar ancha eskirgan va ularni yangilash uchun ham katta mablag'lar talab etiladi yevropa tiklanish va taraqqiyot banki bu sohaga ham ya'ni bu yo'nalishga ham mablag' ajratishni albatta birinchi navbatda muammoni ildizini bilish kerak demak muammoni o'rganish uchun ham katta bir ekspertlar guruhi,masalan kecha men ayrim xorijiy ekspertlar bilan iqtisodchilar bilan gaplashdim va ularning aytishicha o'zbekistonda shu elektr energiyasi bilan bog'liq bo'lgan texnologiyalar ancha eskirgan va ularni yangilash uchun ham katta mablag'lar talab etiladi yevropa tiklanish va taraqqiyot banki bu sohaga ham ya'ni bu yo'nalishga ham mablag' ajratishni albatta birinchi navbatda muammoni ildizini bilish kerak demak muammoni o'rganish uchun ham katta bir ekspertlar guruhi,0.0161,0.9892,28.45,"O'zi shunaqa qiyin masala. A-ha, kecha men ayrim xorijiy ekspertlar bilan, iqtisodchilar bilan gaplashdim va ularning aytishicha, O'zbekistonda shu elektr energiyasi bilan bog'liq bo'lgan texnologiyalar ancha eskirgan va ularni yangilash uchun ham katta mablag'lar talab etiladi. Yevropa tiklanish va taraqqiyot banki bu sohaga ham, ya'ni bu yo'nalishga ham mablag' ajratishni Albatta, birinchi navbatda muammoni ildizini bilish kerak. Demak, muammoni o'rganish uchun ham katta bir ekspertlar guruhi"
1759,00010489_0.wav,"Tushuninglarda, men nima uchun bu mavzuda ko'p yoritmayman, ko'p gap bermayman. Sizlar ham buni sal ehtiyotkorlik bilan yoritishlaringni so'rayman. Nima uchun? Men bo'lmasa juda ko'p soatlab o'zi bir sutkalab gapirishim mumkin. Bu kanalni loyihalari ingliz tilida olib juda ko'p kishi menga yordam berdi, tarjima qilganman.","tushuninglarda. Men nima uchun bu mavzuda ko'p yoritmayman, ko'p gap bermayman. Sizlar ham buni sal ehtiyotkorlik bilan yoritishlaringizni so'rayman. Nima uchun? Men bo'lmasa, juda ko'p soatlab o'zi bir sutkalab gapirishim mumkin. Bu kanalni loyihalari ingliz tilida olib, juda ko'p kishi menga yordam berdi, tarjima qilganman.",tushuninglarda men nima uchun bu mavzuda ko'p yoritmayman ko'p gap bermayman sizlar ham buni sal ehtiyotkorlik bilan yoritishlaringni so'rayman nima uchun men bo'lmasa juda ko'p soatlab o'zi bir sutkalab gapirishim mumkin bu kanalni loyihalari ingliz tilida olib juda ko'p kishi menga yordam berdi tarjima qilganman,tushuninglarda men nima uchun bu mavzuda ko'p yoritmayman ko'p gap bermayman sizlar ham buni sal ehtiyotkorlik bilan yoritishlaringizni so'rayman nima uchun men bo'lmasa juda ko'p soatlab o'zi bir sutkalab gapirishim mumkin bu kanalni loyihalari ingliz tilida olib juda ko'p kishi menga yordam berdi tarjima qilganman,0.0222,0.9968,16.51,"Tushuninglarda, men nima uchun bu mavzuda ko'p yoritmayman, ko'p gap bermayman. Sizlar ham buni sal ehtiyotkorlik bilan yoritishlaringizni so'rayman. Nima uchun? Men bo'lmasa juda ko'p soatlab o'zi bir sutkalab gapirishim mumkin. Bu kanalni loyihalari ingliz tilida olib juda ko'p kishi menga yordam berdi, tarjima qilganman."
23121,00009781_0.wav,"xorijiy valyutani yashirish, deklaratsiyalarda import qilingan tovarlar miqdorini to'liq ko'rsatmaslik va ularning narxini kamaytirib ko'rsatish, 386.3 milliard so'm olib chiqilgan naqd xorijiy valyutani boshxona nazoratidan yashirish, 98 million AQsh dollari yoki 209.4 milliard so'm, eksport qilingan mahsulot qiymatini pasaytirib ko'rsatish, 11.9 milliard so'm yo'li bilan jami 607.6 milliard so'mga","xorijiy valyutani yashirish. Deklaratsiyalarda import qilingan tovarlar miqdorini toʻliq koʻrsatmaslik va ularning narxini kamaytirib koʻrsatish 386.3 milliard soʻm, olib chiqilgan naqd xorijiy valyutani bojxona nazoratidan yashirish 98 million AQSH dollari yoki 209.4 milliard soʻm. Eksport qilingan mahsulot qiymatini pasaytirib koʻrsatish 11.9 milliard soʻm yoʻli bilan jami 607.6 milliard soʻmga",xorijiy valyutani yashirish deklaratsiyalarda import qilingan tovarlar miqdorini to'liq ko'rsatmaslik va ularning narxini kamaytirib ko'rsatish uch yuz sakson olti butun uch milliard so'm olib chiqilgan naqd xorijiy valyutani boshxona nazoratidan yashirish to'qson sakkiz million aqsh dollari yoki ikki yuz to'qqiz butun to'rt milliard so'm eksport qilingan mahsulot qiymatini pasaytirib ko'rsatish o'n bir butun to'qqiz milliard so'm yo'li bilan jami olti yuz yetti butun olti milliard so'mga,xorijiy valyutani yashirish deklaratsiyalarda import qilingan tovarlar miqdorini to'liq ko'rsatmaslik va ularning narxini kamaytirib ko'rsatish uch yuz sakson olti butun uch milliard so'm olib chiqilgan naqd xorijiy valyutani bojxona nazoratidan yashirish to'qson sakkiz million aqsh dollari yoki ikki yuz to'qqiz butun to'rt milliard so'm eksport qilingan mahsulot qiymatini pasaytirib ko'rsatish o'n bir butun to'qqiz milliard so'm yo'li bilan jami olti yuz yetti butun olti milliard so'mga,0.0152,0.997,28.5,"xorijiy valyutani yashirish, deklaratsiyalarda import qilingan tovarlar miqdorini to'liq ko'rsatmaslik va ularning narxini kamaytirib ko'rsatish, 386.3 milliard so'm olib chiqilgan naqd xorijiy valyutani bojxona nazoratidan yashirish, 98 million AQsh dollari yoki 209.4 milliard so'm, eksport qilingan mahsulot qiymatini pasaytirib ko'rsatish, 11.9 milliard so'm yo'li bilan jami 607.6 milliard so'mga"
11465,00020470_1.wav,"Ya'ni buni ham qonunchilik bilan qandaydir cheklash kerak deb o'ylayman. Manfaatdorlik to'qnashuvlarini yo'qotish uchun. Bu savollarim emas, istaklarim, takliflarim edi. Alisher rahmat.","Ya'ni buni ham qonunchilik bilan qandaydir cheklash kerak deb o'ylayman. Manfaatdorlik to'qnashuvlarini yo'qotish uchun. Bu savollarim emas, endi istaklarim, takliflarim edi. Alisher rahmat.",ya'ni buni ham qonunchilik bilan qandaydir cheklash kerak deb o'ylayman manfaatdorlik to'qnashuvlarini yo'qotish uchun bu savollarim emas istaklarim takliflarim edi alisher rahmat,ya'ni buni ham qonunchilik bilan qandaydir cheklash kerak deb o'ylayman manfaatdorlik to'qnashuvlarini yo'qotish uchun bu savollarim emas endi istaklarim takliflarim edi alisher rahmat,0.0455,0.9862,9.98,"Ya'ni buni ham qonunchilik bilan qandaydir cheklash kerak deb o'ylayman. Manfaatdorlik to'qnashuvlarini yo'qotish uchun. Bu savollarim emas, istaklarim, takliflarim edi. Alisher rahmat."
26718,00006169_0.wav,"Standard Chartered Bank, MUFG, xullas, O'zbekistonga kim kredit berayotgan bo'lsa, O'zbekistonda kim o'sha tashqi mablag'larni jalb qilayotgan bo'lsa, shularning hammasi qatnashdi.","Standard Chartered Bank, MUFG, xullas, O'zbekistonga kim kredit berayotgan bo'lsa, O'zbekistonda kim o'sha tashqi mablag'larni jalb qilayotgan bo'lsa, shularni hammasi qatnashdi.",standard chartered bank mufg xullas o'zbekistonga kim kredit berayotgan bo'lsa o'zbekistonda kim o'sha tashqi mablag'larni jalb qilayotgan bo'lsa shularning hammasi qatnashdi,standard chartered bank mufg xullas o'zbekistonga kim kredit berayotgan bo'lsa o'zbekistonda kim o'sha tashqi mablag'larni jalb qilayotgan bo'lsa shularni hammasi qatnashdi,0.0476,0.9942,11.04,"Standard Chartered Bank, MUFG, xullas, O'zbekistonga kim kredit berayotgan bo'lsa, O'zbekistonda kim o'sha tashqi mablag'larni jalb qilayotgan bo'lsa, shularning hammasi qatnashdi."
27281,00006493_0.wav,"Kontraktini pulini chiqarish uchun ikkitalab ishda ishlashadi bolalar. Men nechta bola bilan suhbatlashdik. Receptionda ishlasa, dostavkada ishlaydi. Dostavkada ishlab turib yana boshqa ish qiladi. Hammasi keshga ishlashga majbur va shunaqa ishlagandan keyin qachon o'qiydi?","kontraktini pulini chiqarish uchun ikkitalab ishda ishlashadi bolalar. Mana nechta bola bilan suhbatlashdik, receptionda ishlasa, dostavkada ishlaydi, dostavkada ishlab turib yana boshqa ish qiladi. Hammasi cashga ishlashga majbur va shunaqa ishlagandan keyin qachon o'qiydi?",kontraktini pulini chiqarish uchun ikkitalab ishda ishlashadi bolalar men nechta bola bilan suhbatlashdik receptionda ishlasa dostavkada ishlaydi dostavkada ishlab turib yana boshqa ish qiladi hammasi keshga ishlashga majbur va shunaqa ishlagandan keyin qachon o'qiydi,kontraktini pulini chiqarish uchun ikkitalab ishda ishlashadi bolalar mana nechta bola bilan suhbatlashdik receptionda ishlasa dostavkada ishlaydi dostavkada ishlab turib yana boshqa ish qiladi hammasi cashga ishlashga majbur va shunaqa ishlagandan keyin qachon o'qiydi,0.0588,0.9832,14.02,"Kontraktini pulini chiqarish uchun ikkitalab ishda ishlashadi bolalar. Mana nechta bola bilan suhbatlashdik. Receptionda ishlasa, dostavkada ishlaydi. Dostavkada ishlab turib yana boshqa ish qiladi. Hammasi keshga ishlashga majbur va shunaqa ishlagandan keyin qachon o'qiydi?"
12673,00002958_0.wav,"16 million dollardan ortiq shoshilinch oziq-ovqat yordami jo'natdi. Bu mashaqqatlarga qaramay, O'zbekistonning ham saxovatpesha ekani yanada e'tiborga sazovor. Hukumat O'zbekiston xalqi Ukrainaga oziq-ovqat va tibbiy yordam ko'rsatishni kuchaytirdi. Ular Prezident Putin urush boshlaganidan keyin Rossiyani tark etgan 10 000 lab Rossiya fuqarolarini ham qabul qildi.",16 million dollardan ortiq shoshilinch oziq-ovqat yordami joʻnatdi. Bu mashaqqatlarga qaramay Oʻzbekistonning ham saxovatpesha ekani yanada eʼtiborga sazovor. Hukumat Oʻzbekiston xalqi Ukrainaga oziq-ovqat va tibbiy yordam koʻrsatishni kuchaytirdi. Ular prezident Putin urush boshlaganidan keyin Rossiyani tark etgan oʻn minglab Rossiya fuqarolarini ham qabul qildi.,o'n olti million dollardan ortiq shoshilinch oziq-ovqat yordami jo'natdi bu mashaqqatlarga qaramay o'zbekistonning ham saxovatpesha ekani yanada e'tiborga sazovor hukumat o'zbekiston xalqi ukrainaga oziq-ovqat va tibbiy yordam ko'rsatishni kuchaytirdi ular prezident putin urush boshlaganidan keyin rossiyani tark etgan o'n ming lab rossiya fuqarolarini ham qabul qildi,o'n olti million dollardan ortiq shoshilinch oziq-ovqat yordami jo'natdi bu mashaqqatlarga qaramay o'zbekistonning ham saxovatpesha ekani yanada e'tiborga sazovor hukumat o'zbekiston xalqi ukrainaga oziq-ovqat va tibbiy yordam ko'rsatishni kuchaytirdi ular prezident putin urush boshlaganidan keyin rossiyani tark etgan o'n minglab rossiya fuqarolarini ham qabul qildi,0.0435,0.9986,18.85,"16 million dollardan ortiq shoshilinch oziq-ovqat yordami jo'natdi. Bu mashaqqatlarga qaramay, O'zbekistonning ham saxovatpesha ekani yanada e'tiborga sazovor. Hukumat O'zbekiston xalqi Ukrainaga oziq-ovqat va tibbiy yordam ko'rsatishni kuchaytirdi. Ular Prezident Putin urush boshlaganidan keyin Rossiyani tark etgan 10 000 lab Rossiya fuqarolarini ham qabul qildi."
9118,00012099_0.wav,"qilishcha, ayni damda ayol va uning uch farzandi sud tibbiyot ekspertizasi markazida qolmoqda. Holatni batafsil o'rganish maqsadida Sohibqiron mahalla fuqarolar yig'ini binosiga bordik. Afsuski, mahalla raisi yoki o'rinbosarlari bilan uchrasha olmadik. Qo'shnilardan birining ma'lum qilishicha, janoza marosimi qizning kelin bo'lib tushgan uyida o'tkaziladi. Shu mahallada 35 yildan buyon istiqomat qiladigan mahalla faoli Qobiljon Rasulovning aytishicha, marhuma va","qilishicha, ayni damda ayol va uning uch farzandi sud tibbiyot ekspertizasi markazida qolmoqda. Holatni batafsil oʻrganish maqsadida Sohibqiron mahalla fuqarolar yigʻini binosiga bordik. Afsuski, mahalla raisi yoki oʻrinbosarlari bilan uchrasha olmadik. Qoʻshnilardan birining maʼlum qilishicha, janoza marosimi qizning kelin boʻlib tushgan uyida oʻtkaziladi. Shu mahallada 35 yildan buyon istiqomat qiladigan mahalla faoli Qobiljon Rasulovning aytishicha, marhuma va",qilishcha ayni damda ayol va uning uch farzandi sud tibbiyot ekspertizasi markazida qolmoqda holatni batafsil o'rganish maqsadida sohibqiron mahalla fuqarolar yig'ini binosiga bordik afsuski mahalla raisi yoki o'rinbosarlari bilan uchrasha olmadik qo'shnilardan birining ma'lum qilishicha janoza marosimi qizning kelin bo'lib tushgan uyida o'tkaziladi shu mahallada o'ttiz besh yildan buyon istiqomat qiladigan mahalla faoli qobiljon rasulovning aytishicha marhuma va,qilishicha ayni damda ayol va uning uch farzandi sud tibbiyot ekspertizasi markazida qolmoqda holatni batafsil o'rganish maqsadida sohibqiron mahalla fuqarolar yig'ini binosiga bordik afsuski mahalla raisi yoki o'rinbosarlari bilan uchrasha olmadik qo'shnilardan birining ma'lum qilishicha janoza marosimi qizning kelin bo'lib tushgan uyida o'tkaziladi shu mahallada o'ttiz besh yildan buyon istiqomat qiladigan mahalla faoli qobiljon rasulovning aytishicha marhuma va,0.0172,0.9989,28.5,"qilishicha, ayni damda ayol va uning uch farzandi sud tibbiyot ekspertizasi markazida qolmoqda. Holatni batafsil o'rganish maqsadida Sohibqiron mahalla fuqarolar yig'ini binosiga bordik. Afsuski, mahalla raisi yoki o'rinbosarlari bilan uchrasha olmadik. Qo'shnilardan birining ma'lum qilishicha, janoza marosimi qizning kelin bo'lib tushgan uyida o'tkaziladi. Shu mahallada 35 yildan buyon istiqomat qiladigan mahalla faoli Qobiljon Rasulovning aytishicha, marhuma va"
22679,00009492_0.wav,"oladiganlar, bizga o'sha kuchli taraf sifatida qarayotganlar ko'p va ular bilishadi bugun O'zbekiston jurnalistikasi professionalashishdan ular birinchi navbatda manfaatdor. Chunki agar bu taraf ularni yaxshiroq tushunsa, tahlil qila olsa, kontent ham shunga yarasha bo'ladi, to'g'rimi? Va albatta narigi tomon hamisha sizni cheklashga harakat qiladi, sizga o'z gapini o'tkazishga harakat qiladi. Axborot xizmatlarining vazifasi shu-ku, to'g'rimi? O'sha muayyan idora, vazirlik yoki","olaydiganlar, bizga o'sha kuchli taraf sifatida qarayotganlar ko'p. Va ular bilishadi bugun. O'zbekiston jurnalistikasi professionallashishdan ular birinchi navbatda manfaatdor. Chunki agar bu taraf ularni yaxshiroq tushunsa, tahlil qila olsa, kontent ham shunga yarasha bo'ladi, to'g'rimi? Va albatta narigi tomon hamisha sizni cheklashga harakat qiladi. Sizga o'z gapini o'tkazishga harakat qiladi. Axborot xizmatlarining vazifasi shu-ku, to'g'rimi? O'sha muayyan idora, vazirlik yoki",oladiganlar bizga o'sha kuchli taraf sifatida qarayotganlar ko'p va ular bilishadi bugun o'zbekiston jurnalistikasi professionalashishdan ular birinchi navbatda manfaatdor chunki agar bu taraf ularni yaxshiroq tushunsa tahlil qila olsa kontent ham shunga yarasha bo'ladi to'g'rimi va albatta narigi tomon hamisha sizni cheklashga harakat qiladi sizga o'z gapini o'tkazishga harakat qiladi axborot xizmatlarining vazifasi shu-ku to'g'rimi o'sha muayyan idora vazirlik yoki,olaydiganlar bizga o'sha kuchli taraf sifatida qarayotganlar ko'p va ular bilishadi bugun o'zbekiston jurnalistikasi professionallashishdan ular birinchi navbatda manfaatdor chunki agar bu taraf ularni yaxshiroq tushunsa tahlil qila olsa kontent ham shunga yarasha bo'ladi to'g'rimi va albatta narigi tomon hamisha sizni cheklashga harakat qiladi sizga o'z gapini o'tkazishga harakat qiladi axborot xizmatlarining vazifasi shu-ku to'g'rimi o'sha muayyan idora vazirlik yoki,0.0333,0.9979,28.5,"oladiganlar, bizga o'sha kuchli taraf sifatida qarayotganlar ko'p va ular bilishadi bugun O'zbekiston jurnalistikasi professionallashishdan ular birinchi navbatda manfaatdor. Chunki agar bu taraf ularni yaxshiroq tushunsa, tahlil qila olsa, kontent ham shunga yarasha bo'ladi, to'g'rimi? Va albatta narigi tomon hamisha sizni cheklashga harakat qiladi, sizga o'z gapini o'tkazishga harakat qiladi. Axborot xizmatlarining vazifasi shu-ku, to'g'rimi? O'sha muayyan idora, vazirlik yoki"
13223,00005260_0.wav,"talabalarni yotoqxonalarga joylashtirish jarayonida ijtimoiy mezonlar aniq belgilab qo'yilgan edi. Shu ijtimoiy mezonlarni belgilash vakolati endi oliy ta'lim muassasasining o'ziga berildi. Chunki oliy ta'lim muassasasi talabaning ijtimoiy holatini chuqur o'rganib, tahlil qilib, undan keyin qaror qabul qilishi maqsadga muvofiq deb belgilandi. Mas'ullar aytayotgan bu choralar qay darajada ish beradi? Buni faqat yangi o'quv yili boshlanganidagina","talabalarni yotoqxonalarga joylashtirish jarayonida ijtimoiy mezonlar aniq belgilab qo'yilgan edi. Shu ijtimoiy mezonlarni belgilash vakolati endi oliy ta'lim muassasasining o'ziga berildi. Chunki oliy ta'lim muassasasi talabaning ijtimoiy holatini chuqur o'rganib, tahlil qilib, undan keyin qaror qabul qilishi maqsadga muvofiq deb belgilandi. Mas'ullar aytayotgan bu choralar qaysi darajada ish beradi? Buni faqat yangi o'quv yili boshlanganidagina",talabalarni yotoqxonalarga joylashtirish jarayonida ijtimoiy mezonlar aniq belgilab qo'yilgan edi shu ijtimoiy mezonlarni belgilash vakolati endi oliy ta'lim muassasasining o'ziga berildi chunki oliy ta'lim muassasasi talabaning ijtimoiy holatini chuqur o'rganib tahlil qilib undan keyin qaror qabul qilishi maqsadga muvofiq deb belgilandi mas'ullar aytayotgan bu choralar qay darajada ish beradi buni faqat yangi o'quv yili boshlanganidagina,talabalarni yotoqxonalarga joylashtirish jarayonida ijtimoiy mezonlar aniq belgilab qo'yilgan edi shu ijtimoiy mezonlarni belgilash vakolati endi oliy ta'lim muassasasining o'ziga berildi chunki oliy ta'lim muassasasi talabaning ijtimoiy holatini chuqur o'rganib tahlil qilib undan keyin qaror qabul qilishi maqsadga muvofiq deb belgilandi mas'ullar aytayotgan bu choralar qaysi darajada ish beradi buni faqat yangi o'quv yili boshlanganidagina,0.0182,0.9977,28.36,"talabalarni yotoqxonalarga joylashtirish jarayonida ijtimoiy mezonlar aniq belgilab qo'yilgan edi. Shu ijtimoiy mezonlarni belgilash vakolati endi oliy ta'lim muassasasining o'ziga berildi. Chunki oliy ta'lim muassasasi talabaning ijtimoiy holatini chuqur o'rganib, tahlil qilib, undan keyin qaror qabul qilishi maqsadga muvofiq deb belgilandi. Mas'ullar aytayotgan bu choralar qay darajada ish beradi? Buni faqat yangi o'quv yili boshlanganidagina"
17185,00003352_1.wav,"Shunday ekan, yosh avlodni ko'cha bolalariga nisbatan muhabbatning paydo bo'lishi tabiiy hisoblanadi. Chunki qo'rquv bilan o'sgan bir avlod hisoblanadi. Keyin Kamoliddin aka haqiqatdan bir narsani yaxshi ta'kidladingiz.","Shunday ekan, yosh avlodda ko'cha bolalariga nisbatan muhabbatning paydo bo'lishi tabiiy hisoblanadi. Chunki qo'rquv bilan o'sgan bir avlod hisoblanadi. Keyin Kamoliddin aka, haqiqatdan bir narsani yaxshi ta'kidladingiz.",shunday ekan yosh avlodni ko'cha bolalariga nisbatan muhabbatning paydo bo'lishi tabiiy hisoblanadi chunki qo'rquv bilan o'sgan bir avlod hisoblanadi keyin kamoliddin aka haqiqatdan bir narsani yaxshi ta'kidladingiz,shunday ekan yosh avlodda ko'cha bolalariga nisbatan muhabbatning paydo bo'lishi tabiiy hisoblanadi chunki qo'rquv bilan o'sgan bir avlod hisoblanadi keyin kamoliddin aka haqiqatdan bir narsani yaxshi ta'kidladingiz,0.037,0.9907,12.82,"Shunday ekan, yosh avlodda ko'cha bolalariga nisbatan muhabbatning paydo bo'lishi tabiiy hisoblanadi. Chunki qo'rquv bilan o'sgan bir avlod hisoblanadi. Keyin Kamoliddin aka haqiqatdan bir narsani yaxshi ta'kidladingiz."
