id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
1791,00015240.wav,00015240_augmented_spd_pch_msk.wav,5.072,4.8689,True,1.0417,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1792,00015252.wav,00015252_augmented_spd_nse.wav,14.7467,15.7313,True,0.9374,False,True,False,AugmentationType.SPEED|NOISE
1793,00015252.wav,00015252_augmented_pch_msk.wav,14.7467,14.7467,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1794,00015252.wav,00015252_augmented_spd_pch_nse.wav,14.7467,13.8409,True,1.0654,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1795,00015252.wav,00015252_augmented_spd_pch_msk.wav,14.7467,14.3882,True,1.0249,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1796,00015328.wav,00015328_augmented_spd_nse.wav,13.74,12.8833,True,1.0665,False,True,False,AugmentationType.SPEED|NOISE
1797,00015328.wav,00015328_augmented_pch_msk.wav,13.74,13.74,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1798,00015328.wav,00015328_augmented_spd_pch_nse.wav,13.74,13.7823,True,0.9969,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1799,00015328.wav,00015328_augmented_spd_pch_msk.wav,13.74,12.5724,True,1.0929,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1800,00015358.wav,00015358_augmented_spd_nse.wav,18.5654,20.1987,True,0.9191,False,True,False,AugmentationType.SPEED|NOISE
1801,00015358.wav,00015358_augmented_pch_msk.wav,18.5654,18.5654,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1802,00015358.wav,00015358_augmented_spd_pch_nse.wav,18.5654,18.9016,True,0.9822,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1803,00015358.wav,00015358_augmented_spd_pch_msk.wav,18.5654,20.1844,True,0.9198,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1804,00015462.wav,00015462_augmented_spd_nse.wav,18.32,16.7415,True,1.0943,False,True,False,AugmentationType.SPEED|NOISE
1805,00015462.wav,00015462_augmented_pch_msk.wav,18.32,18.32,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1806,00015462.wav,00015462_augmented_spd_pch_nse.wav,18.32,18.2722,True,1.0026,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1807,00015462.wav,00015462_augmented_spd_pch_msk.wav,18.32,17.0012,True,1.0776,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1808,00015498.wav,00015498_augmented_spd_nse.wav,4.6134,4.6899,True,0.9837,False,True,False,AugmentationType.SPEED|NOISE
1809,00015498.wav,00015498_augmented_pch_msk.wav,4.6134,4.6134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1810,00015498.wav,00015498_augmented_spd_pch_nse.wav,4.6134,4.3936,True,1.05,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1811,00015498.wav,00015498_augmented_spd_pch_msk.wav,4.6134,4.2676,True,1.081,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1812,00015521.wav,00015521_augmented_spd_nse.wav,6.8214,6.9874,True,0.9762,False,True,False,AugmentationType.SPEED|NOISE
1813,00015521.wav,00015521_augmented_pch_msk.wav,6.8214,6.8214,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1814,00015521.wav,00015521_augmented_spd_pch_nse.wav,6.8214,7.136,True,0.9559,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1815,00015521.wav,00015521_augmented_spd_pch_msk.wav,6.8214,7.2602,True,0.9396,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1816,00015552.wav,00015552_augmented_spd_nse.wav,17.1787,17.3064,True,0.9926,False,False,False,AugmentationType.SPEED|NOISE
1817,00015552.wav,00015552_augmented_pch_msk.wav,17.1787,17.1787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1818,00015552.wav,00015552_augmented_spd_pch_nse.wav,17.1787,15.7948,True,1.0876,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1819,00015552.wav,00015552_augmented_spd_pch_msk.wav,17.1787,18.1929,True,0.9443,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1820,00015562.wav,00015562_augmented_spd_nse.wav,19.2267,19.0206,True,1.0108,False,True,False,AugmentationType.SPEED|NOISE
1821,00015562.wav,00015562_augmented_pch_msk.wav,19.2267,19.2267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1822,00015562.wav,00015562_augmented_spd_pch_nse.wav,19.2267,18.6349,True,1.0318,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1823,00015562.wav,00015562_augmented_spd_pch_msk.wav,19.2267,17.8659,True,1.0762,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1824,00015564.wav,00015564_augmented_spd_nse.wav,4.2934,3.9993,True,1.0735,False,True,False,AugmentationType.SPEED|NOISE
1825,00015564.wav,00015564_augmented_pch_msk.wav,4.2934,4.2934,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1826,00015564.wav,00015564_augmented_spd_pch_nse.wav,4.2934,4.0314,True,1.065,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1827,00015564.wav,00015564_augmented_spd_pch_msk.wav,4.2934,4.2314,True,1.0147,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1828,00015617.wav,00015617_augmented_spd_nse.wav,8.56,8.3979,True,1.0193,False,True,False,AugmentationType.SPEED|NOISE
1829,00015617.wav,00015617_augmented_pch_msk.wav,8.56,8.56,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1830,00015617.wav,00015617_augmented_spd_pch_nse.wav,8.56,9.4304,True,0.9077,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1831,00015617.wav,00015617_augmented_spd_pch_msk.wav,8.56,8.3899,True,1.0203,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1832,00015623.wav,00015623_augmented_spd_nse.wav,12.2614,12.7824,True,0.9592,False,True,False,AugmentationType.SPEED|NOISE
1833,00015623.wav,00015623_augmented_pch_msk.wav,12.2614,12.2614,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1834,00015623.wav,00015623_augmented_spd_pch_nse.wav,12.2614,12.2899,True,0.9977,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1835,00015623.wav,00015623_augmented_spd_pch_msk.wav,12.2614,11.562,True,1.0605,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1836,00015647.wav,00015647_augmented_spd_nse.wav,6.97,6.4878,True,1.0743,False,True,False,AugmentationType.SPEED|NOISE
1837,00015647.wav,00015647_augmented_pch_msk.wav,6.97,6.97,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1838,00015647.wav,00015647_augmented_spd_pch_nse.wav,6.97,6.5234,True,1.0685,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1839,00015647.wav,00015647_augmented_spd_pch_msk.wav,6.97,7.2204,True,0.9653,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1840,00015656.wav,00015656_augmented_spd_nse.wav,19.7707,20.8006,True,0.9505,False,True,False,AugmentationType.SPEED|NOISE
1841,00015656.wav,00015656_augmented_pch_msk.wav,19.7707,19.7707,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1842,00015656.wav,00015656_augmented_spd_pch_nse.wav,19.7707,19.0271,True,1.0391,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1843,00015656.wav,00015656_augmented_spd_pch_msk.wav,19.7707,20.4871,True,0.965,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1844,00015674.wav,00015674_augmented_spd_nse.wav,18.2774,17.473,True,1.046,False,True,False,AugmentationType.SPEED|NOISE
1845,00015674.wav,00015674_augmented_pch_msk.wav,18.2774,18.2774,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1846,00015674.wav,00015674_augmented_spd_pch_nse.wav,18.2774,17.5998,True,1.0385,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1847,00015674.wav,00015674_augmented_spd_pch_msk.wav,18.2774,18.0885,True,1.0104,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1848,00015716.wav,00015716_augmented_spd_nse.wav,16.2647,15.9474,True,1.0199,False,True,False,AugmentationType.SPEED|NOISE
1849,00015716.wav,00015716_augmented_pch_msk.wav,16.2647,16.2647,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1850,00015716.wav,00015716_augmented_spd_pch_nse.wav,16.2647,17.3944,True,0.9351,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1851,00015716.wav,00015716_augmented_spd_pch_msk.wav,16.2647,17.3754,True,0.9361,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1852,00015720.wav,00015720_augmented_spd_nse.wav,16.38,16.2868,True,1.0057,False,False,False,AugmentationType.SPEED|NOISE
1853,00015720.wav,00015720_augmented_pch_msk.wav,16.38,16.38,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1854,00015720.wav,00015720_augmented_spd_pch_nse.wav,16.38,16.0722,True,1.0192,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1855,00015720.wav,00015720_augmented_spd_pch_msk.wav,16.38,17.3674,True,0.9431,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1856,00015787.wav,00015787_augmented_spd_nse.wav,11.4934,11.0762,True,1.0377,False,True,False,AugmentationType.SPEED|NOISE
1857,00015787.wav,00015787_augmented_pch_msk.wav,11.4934,11.4934,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1858,00015787.wav,00015787_augmented_spd_pch_nse.wav,11.4934,10.6554,True,1.0786,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1859,00015787.wav,00015787_augmented_spd_pch_msk.wav,11.4934,10.6472,True,1.0795,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1860,00015807.wav,00015807_augmented_spd_nse.wav,3.5,3.3506,True,1.0446,False,True,False,AugmentationType.SPEED|NOISE
1861,00015807.wav,00015807_augmented_pch_msk.wav,3.5,3.5,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1862,00015807.wav,00015807_augmented_spd_pch_nse.wav,3.5,3.2924,True,1.0631,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1863,00015807.wav,00015807_augmented_spd_pch_msk.wav,3.5,3.2871,True,1.0648,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1864,00015833.wav,00015833_augmented_spd_nse.wav,13.3014,12.5853,True,1.0569,False,True,False,AugmentationType.SPEED|NOISE
1865,00015833.wav,00015833_augmented_pch_msk.wav,13.3014,13.3014,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1866,00015833.wav,00015833_augmented_spd_pch_nse.wav,13.3014,12.3148,True,1.0801,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1867,00015833.wav,00015833_augmented_spd_pch_msk.wav,13.3014,13.8609,True,0.9596,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1868,00016027.wav,00016027_augmented_spd_nse.wav,14.3935,13.4793,True,1.0678,False,True,False,AugmentationType.SPEED|NOISE
1869,00016027.wav,00016027_augmented_pch_msk.wav,14.3935,14.3935,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1870,00016027.wav,00016027_augmented_spd_pch_nse.wav,14.3935,13.8551,True,1.0389,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1871,00016027.wav,00016027_augmented_spd_pch_msk.wav,14.3935,15.1184,True,0.952,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1872,00016071.wav,00016071_augmented_spd_nse.wav,5.9336,5.4443,True,1.0899,False,True,False,AugmentationType.SPEED|NOISE
1873,00016071.wav,00016071_augmented_pch_msk.wav,5.9336,5.9336,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1874,00016071.wav,00016071_augmented_spd_pch_nse.wav,5.9336,6.5381,True,0.9075,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1875,00016071.wav,00016071_augmented_spd_pch_msk.wav,5.9336,5.9204,True,1.0022,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1876,00016104.wav,00016104_augmented_spd_nse.wav,8.05,8.0299,True,1.0025,False,True,False,AugmentationType.SPEED|NOISE
1877,00016104.wav,00016104_augmented_pch_msk.wav,8.05,8.05,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1878,00016104.wav,00016104_augmented_spd_pch_nse.wav,8.05,8.1898,True,0.9829,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1879,00016104.wav,00016104_augmented_spd_pch_msk.wav,8.05,7.9633,True,1.0109,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1880,00016161.wav,00016161_augmented_spd_nse.wav,11.35,10.4024,True,1.0911,False,True,False,AugmentationType.SPEED|NOISE
1881,00016161.wav,00016161_augmented_pch_msk.wav,11.35,11.35,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1882,00016161.wav,00016161_augmented_spd_pch_nse.wav,11.35,10.3346,True,1.0983,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1883,00016161.wav,00016161_augmented_spd_pch_msk.wav,11.35,12.2069,True,0.9298,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1884,00016181.wav,00016181_augmented_spd_nse.wav,19.5574,18.5547,True,1.054,False,False,False,AugmentationType.SPEED|NOISE
1885,00016181.wav,00016181_augmented_pch_msk.wav,19.5574,19.5574,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1886,00016181.wav,00016181_augmented_spd_pch_nse.wav,19.5574,19.9774,True,0.979,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1887,00016181.wav,00016181_augmented_spd_pch_msk.wav,19.5574,19.0277,True,1.0278,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1888,00016215.wav,00016215_augmented_spd_nse.wav,13.33,14.6399,True,0.9105,False,False,False,AugmentationType.SPEED|NOISE
1889,00016215.wav,00016215_augmented_pch_msk.wav,13.33,13.33,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1890,00016215.wav,00016215_augmented_spd_pch_nse.wav,13.33,14.7104,True,0.9062,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1891,00016215.wav,00016215_augmented_spd_pch_msk.wav,13.33,14.6876,True,0.9076,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1892,00016333.wav,00016333_augmented_spd_nse.wav,12.73,12.5252,True,1.0164,False,True,False,AugmentationType.SPEED|NOISE
1893,00016333.wav,00016333_augmented_pch_msk.wav,12.73,12.73,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1894,00016333.wav,00016333_augmented_spd_pch_nse.wav,12.73,11.693,True,1.0887,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1895,00016333.wav,00016333_augmented_spd_pch_msk.wav,12.73,13.9078,True,0.9153,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1896,00016380.wav,00016380_augmented_spd_nse.wav,3.5893,3.8994,True,0.9205,False,False,False,AugmentationType.SPEED|NOISE
1897,00016380.wav,00016380_augmented_pch_msk.wav,3.5893,3.5893,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1898,00016380.wav,00016380_augmented_spd_pch_nse.wav,3.5893,3.9842,True,0.9009,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1899,00016380.wav,00016380_augmented_spd_pch_msk.wav,3.5893,3.4658,True,1.0356,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1900,00016395.wav,00016395_augmented_spd_nse.wav,11.9413,13.0414,True,0.9156,False,True,False,AugmentationType.SPEED|NOISE
1901,00016395.wav,00016395_augmented_pch_msk.wav,11.9413,11.9413,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1902,00016395.wav,00016395_augmented_spd_pch_nse.wav,11.9413,11.8904,True,1.0043,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1903,00016395.wav,00016395_augmented_spd_pch_msk.wav,11.9413,13.0749,True,0.9133,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1904,00016411.wav,00016411_augmented_spd_nse.wav,13.5627,13.9164,True,0.9746,False,False,False,AugmentationType.SPEED|NOISE
1905,00016411.wav,00016411_augmented_pch_msk.wav,13.5627,13.5627,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1906,00016411.wav,00016411_augmented_spd_pch_nse.wav,13.5627,12.5855,True,1.0776,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1907,00016411.wav,00016411_augmented_spd_pch_msk.wav,13.5627,13.5362,True,1.002,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1908,00016415.wav,00016415_augmented_spd_nse.wav,4.86,5.2835,True,0.9198,False,True,False,AugmentationType.SPEED|NOISE
1909,00016415.wav,00016415_augmented_pch_msk.wav,4.86,4.86,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1910,00016415.wav,00016415_augmented_spd_pch_nse.wav,4.86,4.4856,True,1.0835,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1911,00016415.wav,00016415_augmented_spd_pch_msk.wav,4.86,5.0654,True,0.9594,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1912,00016422.wav,00016422_augmented_spd_nse.wav,17.4561,16.3449,True,1.068,False,True,False,AugmentationType.SPEED|NOISE
1913,00016422.wav,00016422_augmented_pch_msk.wav,17.4561,17.4561,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1914,00016422.wav,00016422_augmented_spd_pch_nse.wav,17.4561,17.8956,True,0.9754,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1915,00016422.wav,00016422_augmented_spd_pch_msk.wav,17.4561,17.5972,True,0.992,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1916,00016439.wav,00016439_augmented_spd_nse.wav,13.41,14.6908,True,0.9128,False,False,False,AugmentationType.SPEED|NOISE
1917,00016439.wav,00016439_augmented_pch_msk.wav,13.41,13.41,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1918,00016439.wav,00016439_augmented_spd_pch_nse.wav,13.41,14.4946,True,0.9252,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1919,00016439.wav,00016439_augmented_spd_pch_msk.wav,13.41,14.0384,True,0.9552,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1920,00016481.wav,00016481_augmented_spd_nse.wav,14.7787,15.5479,True,0.9505,False,True,False,AugmentationType.SPEED|NOISE
1921,00016481.wav,00016481_augmented_pch_msk.wav,14.7787,14.7787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1922,00016481.wav,00016481_augmented_spd_pch_nse.wav,14.7787,13.6008,True,1.0866,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1923,00016481.wav,00016481_augmented_spd_pch_msk.wav,14.7787,15.0939,True,0.9791,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1924,00016492.wav,00016492_augmented_spd_nse.wav,11.2374,10.9356,True,1.0276,False,True,False,AugmentationType.SPEED|NOISE
1925,00016492.wav,00016492_augmented_pch_msk.wav,11.2374,11.2374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1926,00016492.wav,00016492_augmented_spd_pch_nse.wav,11.2374,11.1754,True,1.0055,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1927,00016492.wav,00016492_augmented_spd_pch_msk.wav,11.2374,12.2854,True,0.9147,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1928,00016504.wav,00016504_augmented_spd_nse.wav,13.5414,12.7652,True,1.0608,False,True,False,AugmentationType.SPEED|NOISE
1929,00016504.wav,00016504_augmented_pch_msk.wav,13.5414,13.5414,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1930,00016504.wav,00016504_augmented_spd_pch_nse.wav,13.5414,12.5119,True,1.0823,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1931,00016504.wav,00016504_augmented_spd_pch_msk.wav,13.5414,13.3052,True,1.0178,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1932,00016543.wav,00016543_augmented_spd_nse.wav,7.472,8.0029,True,0.9337,False,True,False,AugmentationType.SPEED|NOISE
1933,00016543.wav,00016543_augmented_pch_msk.wav,7.472,7.472,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1934,00016543.wav,00016543_augmented_spd_pch_nse.wav,7.472,7.8979,True,0.9461,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1935,00016543.wav,00016543_augmented_spd_pch_msk.wav,7.472,7.0697,True,1.0569,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1936,00016571.wav,00016571_augmented_spd_nse.wav,16.96,17.1785,True,0.9873,False,True,False,AugmentationType.SPEED|NOISE
1937,00016571.wav,00016571_augmented_pch_msk.wav,16.96,16.96,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1938,00016571.wav,00016571_augmented_spd_pch_nse.wav,16.96,16.4181,True,1.033,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1939,00016571.wav,00016571_augmented_spd_pch_msk.wav,16.96,15.7728,True,1.0753,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1940,00016576.wav,00016576_augmented_spd_nse.wav,4.9334,5.2403,True,0.9414,False,True,False,AugmentationType.SPEED|NOISE
1941,00016576.wav,00016576_augmented_pch_msk.wav,4.9334,4.9334,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1942,00016576.wav,00016576_augmented_spd_pch_nse.wav,4.9334,4.7856,True,1.0309,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1943,00016576.wav,00016576_augmented_spd_pch_msk.wav,4.9334,4.9831,True,0.99,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1944,00016682.wav,00016682_augmented_spd_nse.wav,4.2507,4.4649,True,0.952,False,True,False,AugmentationType.SPEED|NOISE
1945,00016682.wav,00016682_augmented_pch_msk.wav,4.2507,4.2507,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1946,00016682.wav,00016682_augmented_spd_pch_nse.wav,4.2507,4.6119,True,0.9217,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1947,00016682.wav,00016682_augmented_spd_pch_msk.wav,4.2507,4.0883,True,1.0397,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1948,00016755.wav,00016755_augmented_spd_nse.wav,9.9894,9.4412,True,1.0581,False,True,False,AugmentationType.SPEED|NOISE
1949,00016755.wav,00016755_augmented_pch_msk.wav,9.9894,9.9894,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1950,00016755.wav,00016755_augmented_spd_pch_nse.wav,9.9894,9.3542,True,1.0679,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1951,00016755.wav,00016755_augmented_spd_pch_msk.wav,9.9894,9.9251,True,1.0065,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1952,00016794.wav,00016794_augmented_spd_nse.wav,9.9787,9.7189,True,1.0267,False,False,False,AugmentationType.SPEED|NOISE
1953,00016794.wav,00016794_augmented_pch_msk.wav,9.9787,9.9787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1954,00016794.wav,00016794_augmented_spd_pch_nse.wav,9.9787,9.4411,True,1.0569,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1955,00016794.wav,00016794_augmented_spd_pch_msk.wav,9.9787,10.6006,True,0.9413,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1956,00016820.wav,00016820_augmented_spd_nse.wav,13.4774,13.4644,True,1.001,False,True,False,AugmentationType.SPEED|NOISE
1957,00016820.wav,00016820_augmented_pch_msk.wav,13.4774,13.4774,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1958,00016820.wav,00016820_augmented_spd_pch_nse.wav,13.4774,14.1873,True,0.95,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1959,00016820.wav,00016820_augmented_spd_pch_msk.wav,13.4774,12.7009,True,1.0611,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1960,00016841.wav,00016841_augmented_spd_nse.wav,13.9147,13.8234,True,1.0066,False,True,False,AugmentationType.SPEED|NOISE
1961,00016841.wav,00016841_augmented_pch_msk.wav,13.9147,13.9147,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1962,00016841.wav,00016841_augmented_spd_pch_nse.wav,13.9147,14.0042,True,0.9936,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1963,00016841.wav,00016841_augmented_spd_pch_msk.wav,13.9147,13.9149,True,1.0,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1964,00016876.wav,00016876_augmented_spd_nse.wav,8.176,8.3946,True,0.974,False,False,False,AugmentationType.SPEED|NOISE
1965,00016876.wav,00016876_augmented_pch_msk.wav,8.176,8.176,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1966,00016876.wav,00016876_augmented_spd_pch_nse.wav,8.176,8.6592,True,0.9442,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1967,00016876.wav,00016876_augmented_spd_pch_msk.wav,8.176,7.9653,True,1.0265,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1968,00016906.wav,00016906_augmented_spd_nse.wav,9.968,9.2089,True,1.0824,False,True,False,AugmentationType.SPEED|NOISE
1969,00016906.wav,00016906_augmented_pch_msk.wav,9.968,9.968,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1970,00016906.wav,00016906_augmented_spd_pch_nse.wav,9.968,9.1984,True,1.0837,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1971,00016906.wav,00016906_augmented_spd_pch_msk.wav,9.968,10.0046,True,0.9963,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1972,00016929.wav,00016929_augmented_spd_nse.wav,18.0535,19.0112,True,0.9496,False,True,False,AugmentationType.SPEED|NOISE
1973,00016929.wav,00016929_augmented_pch_msk.wav,18.0535,18.0535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1974,00016929.wav,00016929_augmented_spd_pch_nse.wav,18.0535,18.2142,True,0.9912,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1975,00016929.wav,00016929_augmented_spd_pch_msk.wav,18.0535,16.7592,True,1.0772,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1976,00016976.wav,00016976_augmented_spd_nse.wav,16.816,15.5448,True,1.0818,False,True,False,AugmentationType.SPEED|NOISE
1977,00016976.wav,00016976_augmented_pch_msk.wav,16.816,16.816,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1978,00016976.wav,00016976_augmented_spd_pch_nse.wav,16.816,17.9097,True,0.9389,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1979,00016976.wav,00016976_augmented_spd_pch_msk.wav,16.816,15.4236,True,1.0903,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1980,00016980.wav,00016980_augmented_spd_nse.wav,4.8267,5.3076,True,0.9094,False,False,False,AugmentationType.SPEED|NOISE
1981,00016980.wav,00016980_augmented_pch_msk.wav,4.8267,4.8267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1982,00016980.wav,00016980_augmented_spd_pch_nse.wav,4.8267,4.8796,True,0.9892,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1983,00016980.wav,00016980_augmented_spd_pch_msk.wav,4.8267,4.7016,True,1.0266,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1984,00016991.wav,00016991_augmented_spd_nse.wav,13.0507,14.1902,True,0.9197,False,True,False,AugmentationType.SPEED|NOISE
