path,chunk_path,duration,chunk_index
00017449.wav,00017449_0.wav,7.44,0
00017449.wav,00017449_1.wav,21.02,1
00017450.wav,00017450_0.wav,25.12,0
00017453.wav,00017453_0.wav,19.09,0
00017451.wav,00017451_0.wav,14.28,0
00017451.wav,00017451_1.wav,11.98,1
00017455.wav,00017455_0.wav,12.42,0
00017455.wav,00017455_1.wav,9.13,1
00017456.wav,00017456_0.wav,24.68,0
00017454.wav,00017454_0.wav,16.0,0
00017454.wav,00017454_1.wav,10.44,1
00017457.wav,00017457_0.wav,10.53,0
00017457.wav,00017457_1.wav,10.99,1
00017458.wav,00017458_0.wav,21.95,0
00017459.wav,00017459_0.wav,28.45,0
00017460.wav,00017460_0.wav,12.18,0
00017460.wav,00017460_1.wav,8.63,1
00017464.wav,00017464_0.wav,16.38,0
00017462.wav,00017462_0.wav,22.29,0
00017462.wav,00017462_1.wav,5.9,1
00017467.wav,00017467_0.wav,13.03,0
00017465.wav,00017465_0.wav,12.36,0
00017465.wav,00017465_1.wav,9.76,1
00017466.wav,00017466_0.wav,17.33,0
00017466.wav,00017466_1.wav,5.51,1
00017469.wav,00017469_0.wav,20.92,0
00017469.wav,00017469_1.wav,7.42,1
00017471.wav,00017471_0.wav,18.11,0
00017468.wav,00017468_0.wav,10.92,0
00017468.wav,00017468_1.wav,11.97,1
00017468.wav,00017468_2.wav,4.61,2
00017474.wav,00017474_0.wav,17.01,0
00017470.wav,00017470_0.wav,22.6,0
00017475.wav,00017475_0.wav,14.1,0
00017475.wav,00017475_1.wav,8.46,1
00017472.wav,00017472_0.wav,23.86,0
00017473.wav,00017473_0.wav,11.26,0
00017473.wav,00017473_1.wav,17.02,1
00017478.wav,00017478_0.wav,17.53,0
00017476.wav,00017476_0.wav,17.99,0
00017476.wav,00017476_1.wav,5.43,1
00017479.wav,00017479_0.wav,10.76,0
00017479.wav,00017479_1.wav,11.82,1
00017477.wav,00017477_0.wav,16.2,0
00017477.wav,00017477_1.wav,12.15,1
00017481.wav,00017481_0.wav,14.24,0
00017481.wav,00017481_1.wav,13.95,1
00017482.wav,00017482_0.wav,14.19,0
00017482.wav,00017482_1.wav,8.83,1
00017484.wav,00017484_0.wav,28.49,0
00017483.wav,00017483_0.wav,28.46,0
00017486.wav,00017486_0.wav,28.09,0
00017492.wav,00017492_0.wav,8.61,0
00017485.wav,00017485_0.wav,6.98,0
00017485.wav,00017485_1.wav,21.43,1
00017489.wav,00017489_0.wav,28.29,0
00017491.wav,00017491_0.wav,20.51,0
00017491.wav,00017491_1.wav,7.88,1
00017498.wav,00017498_0.wav,13.62,0
00017493.wav,00017493_0.wav,10.23,0
00017493.wav,00017493_1.wav,9.79,1
00017497.wav,00017497_0.wav,13.5,0
00017497.wav,00017497_1.wav,8.56,1
00017494.wav,00017494_0.wav,17.77,0
00017499.wav,00017499_0.wav,13.78,0
00017499.wav,00017499_1.wav,7.03,1
00017495.wav,00017495_0.wav,12.27,0
00017495.wav,00017495_1.wav,12.07,1
00017500.wav,00017500_0.wav,13.48,0
00017500.wav,00017500_1.wav,6.96,1
00017502.wav,00017502_0.wav,10.34,0
00017502.wav,00017502_1.wav,8.81,1
00017507.wav,00017507_0.wav,18.1,0
00017504.wav,00017504_0.wav,6.12,0
00017504.wav,00017504_1.wav,18.26,1
00017505.wav,00017505_0.wav,18.69,0
00017505.wav,00017505_1.wav,5.77,1
00017501.wav,00017501_0.wav,14.69,0
00017501.wav,00017501_1.wav,8.56,1
00017506.wav,00017506_0.wav,27.22,0
00017509.wav,00017509_0.wav,27.54,0
00017512.wav,00017512_0.wav,15.87,0
00017508.wav,00017508_0.wav,27.51,0
00017510.wav,00017510_0.wav,4.52,0
00017510.wav,00017510_1.wav,17.33,1
00017514.wav,00017514_0.wav,16.86,0
00017514.wav,00017514_1.wav,4.82,1
00017511.wav,00017511_0.wav,25.11,0
00017513.wav,00017513_0.wav,28.42,0
00017517.wav,00017517_0.wav,18.76,0
00017517.wav,00017517_1.wav,5.17,1
00017515.wav,00017515_0.wav,8.91,0
00017515.wav,00017515_1.wav,12.08,1
00017515.wav,00017515_2.wav,4.2,2
00017519.wav,00017519_0.wav,20.48,0
00017518.wav,00017518_0.wav,12.08,0
00017518.wav,00017518_1.wav,15.03,1
00017516.wav,00017516_0.wav,28.29,0
00017520.wav,00017520_0.wav,28.09,0
00017526.wav,00017526_0.wav,19.06,0
00017521.wav,00017521_0.wav,15.91,0
00017521.wav,00017521_1.wav,9.44,1
00017523.wav,00017523_0.wav,17.13,0
00017523.wav,00017523_1.wav,7.31,1
00017527.wav,00017527_0.wav,25.33,0
00017525.wav,00017525_0.wav,23.38,0
00017524.wav,00017524_0.wav,14.91,0
00017524.wav,00017524_1.wav,7.38,1
00017528.wav,00017528_0.wav,27.54,0
00017529.wav,00017529_0.wav,20.74,0
00017532.wav,00017532_0.wav,24.9,0
00017531.wav,00017531_0.wav,9.06,0
00017531.wav,00017531_1.wav,14.31,1
00017533.wav,00017533_0.wav,28.33,0
00017537.wav,00017537_0.wav,28.38,0
00017534.wav,00017534_0.wav,28.49,0
00017539.wav,00017539_0.wav,18.26,0
00017535.wav,00017535_0.wav,28.12,0
00017540.wav,00017540_0.wav,18.09,0
00017540.wav,00017540_1.wav,4.95,1
00017542.wav,00017542_0.wav,22.22,0
00017542.wav,00017542_1.wav,6.15,1
00017541.wav,00017541_0.wav,28.47,0
00017546.wav,00017546_0.wav,14.08,0
00017546.wav,00017546_1.wav,11.97,1
00017544.wav,00017544_0.wav,28.48,0
00017545.wav,00017545_0.wav,14.69,0
00017545.wav,00017545_1.wav,7.86,1
00017547.wav,00017547_0.wav,10.48,0
00017547.wav,00017547_1.wav,12.27,1
00017549.wav,00017549_0.wav,10.07,0
00017549.wav,00017549_1.wav,13.78,1
00017548.wav,00017548_0.wav,18.79,0
00017548.wav,00017548_1.wav,8.8,1
00017552.wav,00017552_0.wav,27.65,0
00017553.wav,00017553_0.wav,9.41,0
00017553.wav,00017553_1.wav,13.2,1
00017553.wav,00017553_2.wav,5.12,2
00017554.wav,00017554_0.wav,5.66,0
00017554.wav,00017554_1.wav,15.03,1
00017554.wav,00017554_2.wav,6.67,2
00017555.wav,00017555_0.wav,20.95,0
00017555.wav,00017555_1.wav,7.42,1
00017563.wav,00017563_0.wav,16.22,0
00017557.wav,00017557_0.wav,14.19,0
00017557.wav,00017557_1.wav,9.35,1
00017564.wav,00017564_0.wav,22.76,0
00017562.wav,00017562_0.wav,9.95,0
00017562.wav,00017562_1.wav,16.15,1
00017565.wav,00017565_0.wav,28.5,0
00017568.wav,00017568_0.wav,28.5,0
00017566.wav,00017566_0.wav,28.5,0
00017567.wav,00017567_0.wav,28.5,0
00017570.wav,00017570_0.wav,28.5,0
00017569.wav,00017569_0.wav,28.3,0
00017572.wav,00017572_0.wav,28.49,0
00017571.wav,00017571_0.wav,28.48,0
00017574.wav,00017574_0.wav,28.43,0
00017576.wav,00017576_0.wav,28.44,0
00017575.wav,00017575_0.wav,28.5,0
00017573.wav,00017573_0.wav,13.2,0
00017573.wav,00017573_1.wav,14.99,1
00017578.wav,00017578_0.wav,28.36,0
00017579.wav,00017579_0.wav,28.44,0
00017581.wav,00017581_0.wav,28.48,0
00017580.wav,00017580_0.wav,27.67,0
00017582.wav,00017582_0.wav,28.47,0
00017583.wav,00017583_0.wav,28.46,0
00017584.wav,00017584_0.wav,28.44,0
00017587.wav,00017587_0.wav,14.44,0
00017587.wav,00017587_1.wav,5.87,1
00017586.wav,00017586_0.wav,9.39,0
00017586.wav,00017586_1.wav,16.99,1
00017588.wav,00017588_0.wav,14.26,0
00017588.wav,00017588_1.wav,10.9,1
00017594.wav,00017594_0.wav,12.45,0
00017594.wav,00017594_1.wav,7.58,1
00017591.wav,00017591_0.wav,13.22,0
00017591.wav,00017591_1.wav,8.85,1
00017590.wav,00017590_0.wav,12.29,0
00017590.wav,00017590_1.wav,12.81,1
00017589.wav,00017589_0.wav,23.18,0
00017589.wav,00017589_1.wav,5.21,1
00017597.wav,00017597_0.wav,14.55,0
00017597.wav,00017597_1.wav,10.27,1
00017592.wav,00017592_0.wav,28.42,0
00017596.wav,00017596_0.wav,12.42,0
00017596.wav,00017596_1.wav,12.57,1
00017600.wav,00017600_0.wav,22.2,0
00017598.wav,00017598_0.wav,13.18,0
00017598.wav,00017598_1.wav,5.14,1
00017601.wav,00017601_0.wav,6.64,0
00017601.wav,00017601_1.wav,8.48,1
00017601.wav,00017601_2.wav,11.59,2
00017603.wav,00017603_0.wav,14.07,0
00017603.wav,00017603_1.wav,10.02,1
00017604.wav,00017604_0.wav,6.5,0
00017604.wav,00017604_1.wav,19.2,1
00017606.wav,00017606_0.wav,28.45,0
00017605.wav,00017605_0.wav,28.43,0
00017607.wav,00017607_0.wav,13.91,0
00017607.wav,00017607_1.wav,9.6,1
00017609.wav,00017609_0.wav,9.16,0
00017609.wav,00017609_1.wav,16.75,1
00017611.wav,00017611_0.wav,28.41,0
00017608.wav,00017608_0.wav,28.47,0
00017612.wav,00017612_0.wav,13.51,0
00017612.wav,00017612_1.wav,12.59,1
00017613.wav,00017613_0.wav,19.77,0
00017610.wav,00017610_0.wav,28.39,0
00017614.wav,00017614_0.wav,28.46,0
00017618.wav,00017618_0.wav,16.41,0
00017615.wav,00017615_0.wav,14.56,0
00017615.wav,00017615_1.wav,12.27,1
00017617.wav,00017617_0.wav,21.67,0
00017616.wav,00017616_0.wav,7.7,0
00017616.wav,00017616_1.wav,13.13,1
00017620.wav,00017620_0.wav,28.29,0
00017619.wav,00017619_0.wav,11.02,0
00017619.wav,00017619_1.wav,17.28,1
00017621.wav,00017621_0.wav,28.41,0
00017622.wav,00017622_0.wav,20.54,0
00017622.wav,00017622_1.wav,7.86,1
00017624.wav,00017624_0.wav,19.81,0
00017624.wav,00017624_1.wav,8.51,1
00017626.wav,00017626_0.wav,19.9,0
00017625.wav,00017625_0.wav,28.33,0
00017623.wav,00017623_0.wav,28.45,0
00017628.wav,00017628_0.wav,28.49,0
00017627.wav,00017627_0.wav,28.49,0
00017629.wav,00017629_0.wav,6.27,0
00017629.wav,00017629_1.wav,16.08,1
00017629.wav,00017629_2.wav,5.41,2
00017630.wav,00017630_0.wav,28.5,0
00017631.wav,00017631_0.wav,28.43,0
00017633.wav,00017633_0.wav,28.46,0
00017632.wav,00017632_0.wav,28.41,0
00017637.wav,00017637_0.wav,10.72,0
00017637.wav,00017637_1.wav,10.21,1
00017634.wav,00017634_0.wav,28.34,0
00017636.wav,00017636_0.wav,28.27,0
00017635.wav,00017635_0.wav,28.37,0
00017638.wav,00017638_0.wav,14.48,0
00017638.wav,00017638_1.wav,9.07,1
00017640.wav,00017640_0.wav,11.96,0
00017640.wav,00017640_1.wav,14.64,1
00017642.wav,00017642_0.wav,12.59,0
00017642.wav,00017642_1.wav,12.48,1
00017639.wav,00017639_0.wav,9.67,0
00017639.wav,00017639_1.wav,16.21,1
00017644.wav,00017644_0.wav,19.96,0
00017641.wav,00017641_0.wav,27.6,0
00017643.wav,00017643_0.wav,11.33,0
00017643.wav,00017643_1.wav,12.91,1
00017646.wav,00017646_0.wav,12.36,0
00017646.wav,00017646_1.wav,7.82,1
00017645.wav,00017645_0.wav,12.8,0
00017645.wav,00017645_1.wav,7.45,1
00017648.wav,00017648_0.wav,17.88,0
00017648.wav,00017648_1.wav,8.46,1
00017651.wav,00017651_0.wav,26.42,0
00017649.wav,00017649_0.wav,16.55,0
00017649.wav,00017649_1.wav,11.77,1
00017654.wav,00017654_0.wav,14.64,0
00017654.wav,00017654_1.wav,5.87,1
00017650.wav,00017650_0.wav,16.3,0
00017650.wav,00017650_1.wav,10.48,1
00017652.wav,00017652_0.wav,19.8,0
00017652.wav,00017652_1.wav,5.43,1
00017653.wav,00017653_0.wav,4.37,0
00017653.wav,00017653_1.wav,24.07,1
00017655.wav,00017655_0.wav,10.41,0
00017655.wav,00017655_1.wav,11.73,1
00017656.wav,00017656_0.wav,7.64,0
00017656.wav,00017656_1.wav,19.14,1
00017657.wav,00017657_0.wav,10.8,0
00017657.wav,00017657_1.wav,10.5,1
00017657.wav,00017657_2.wav,4.69,2
00017658.wav,00017658_0.wav,26.65,0
00017661.wav,00017661_0.wav,14.79,0
00017659.wav,00017659_0.wav,12.83,0
00017659.wav,00017659_1.wav,12.19,1
00017660.wav,00017660_0.wav,12.92,0
00017660.wav,00017660_1.wav,10.6,1
00017662.wav,00017662_0.wav,23.08,0
00017665.wav,00017665_0.wav,11.2,0
00017665.wav,00017665_1.wav,11.4,1
00017664.wav,00017664_0.wav,5.56,0
00017664.wav,00017664_1.wav,22.57,1
00017663.wav,00017663_0.wav,17.78,0
00017663.wav,00017663_1.wav,10.7,1
00017666.wav,00017666_0.wav,12.82,0
00017666.wav,00017666_1.wav,15.32,1
00017668.wav,00017668_0.wav,5.58,0
00017668.wav,00017668_1.wav,10.52,1
00017668.wav,00017668_2.wav,9.1,2
00017673.wav,00017673_0.wav,14.21,0
00017673.wav,00017673_1.wav,6.21,1
00017670.wav,00017670_0.wav,22.42,0
00017670.wav,00017670_1.wav,5.59,1
00017669.wav,00017669_0.wav,28.49,0
00017674.wav,00017674_0.wav,14.41,0
00017674.wav,00017674_1.wav,8.64,1
00017675.wav,00017675_0.wav,14.37,0
00017675.wav,00017675_1.wav,9.71,1
00017677.wav,00017677_0.wav,13.28,0
00017677.wav,00017677_1.wav,10.75,1
00017678.wav,00017678_0.wav,9.04,0
00017678.wav,00017678_1.wav,19.33,1
00017676.wav,00017676_0.wav,28.06,0
00017680.wav,00017680_0.wav,8.09,0
00017680.wav,00017680_1.wav,20.33,1
00017679.wav,00017679_0.wav,14.21,0
00017679.wav,00017679_1.wav,8.61,1
00017683.wav,00017683_0.wav,25.53,0
00017681.wav,00017681_0.wav,6.89,0
00017681.wav,00017681_1.wav,11.85,1
00017681.wav,00017681_2.wav,8.39,2
00017685.wav,00017685_0.wav,12.2,0
00017685.wav,00017685_1.wav,16.05,1
00017684.wav,00017684_0.wav,14.9,0
00017684.wav,00017684_1.wav,8.04,1
00017687.wav,00017687_0.wav,7.58,0
00017687.wav,00017687_1.wav,13.54,1
00017687.wav,00017687_2.wav,6.52,2
00017688.wav,00017688_0.wav,28.41,0
00017689.wav,00017689_0.wav,19.05,0
00017689.wav,00017689_1.wav,6.28,1
00017691.wav,00017691_0.wav,5.55,0
00017691.wav,00017691_1.wav,10.08,1
00017691.wav,00017691_2.wav,9.61,2
00017690.wav,00017690_0.wav,11.05,0
00017690.wav,00017690_1.wav,12.86,1
00017695.wav,00017695_0.wav,18.14,0
00017692.wav,00017692_0.wav,22.78,0
00017692.wav,00017692_1.wav,5.57,1
00017693.wav,00017693_0.wav,28.42,0
00017694.wav,00017694_0.wav,14.34,0
00017694.wav,00017694_1.wav,8.58,1
00017696.wav,00017696_0.wav,28.47,0
00017698.wav,00017698_0.wav,14.83,0
00017698.wav,00017698_1.wav,9.96,1
00017699.wav,00017699_0.wav,26.32,0
00017700.wav,00017700_0.wav,28.36,0
00017701.wav,00017701_0.wav,14.85,0
00017701.wav,00017701_1.wav,11.27,1
00017703.wav,00017703_0.wav,8.87,0
00017703.wav,00017703_1.wav,17.98,1
00017708.wav,00017708_0.wav,14.41,0
00017708.wav,00017708_1.wav,8.36,1
00017706.wav,00017706_0.wav,6.95,0
00017706.wav,00017706_1.wav,12.3,1
00017707.wav,00017707_0.wav,28.35,0
00017704.wav,00017704_0.wav,5.7,0
00017704.wav,00017704_1.wav,13.39,1
00017704.wav,00017704_2.wav,5.7,2
00017710.wav,00017710_0.wav,21.06,0
00017714.wav,00017714_0.wav,6.16,0
00017714.wav,00017714_1.wav,13.16,1
00017711.wav,00017711_0.wav,28.49,0
00017717.wav,00017717_0.wav,14.46,0
00017717.wav,00017717_1.wav,11.32,1
00017716.wav,00017716_0.wav,14.33,0
00017716.wav,00017716_1.wav,13.29,1
00017712.wav,00017712_0.wav,14.33,0
00017712.wav,00017712_1.wav,13.38,1
00017713.wav,00017713_0.wav,28.49,0
00017719.wav,00017719_0.wav,26.68,0
00017718.wav,00017718_0.wav,28.28,0
00017720.wav,00017720_0.wav,14.54,0
00017720.wav,00017720_1.wav,8.82,1
00017723.wav,00017723_0.wav,13.94,0
00017725.wav,00017725_0.wav,18.13,0
00017721.wav,00017721_0.wav,14.45,0
00017721.wav,00017721_1.wav,11.57,1
00017722.wav,00017722_0.wav,12.88,0
00017722.wav,00017722_1.wav,14.28,1
00017724.wav,00017724_0.wav,10.75,0
00017724.wav,00017724_1.wav,12.57,1
00017726.wav,00017726_0.wav,15.16,0
00017726.wav,00017726_1.wav,4.82,1
00017727.wav,00017727_0.wav,14.86,0
00017727.wav,00017727_1.wav,6.57,1
00017731.wav,00017731_0.wav,13.89,0
00017731.wav,00017731_1.wav,9.16,1
00017729.wav,00017729_0.wav,6.54,0
00017729.wav,00017729_1.wav,21.89,1
00017732.wav,00017732_0.wav,14.47,0
00017732.wav,00017732_1.wav,11.37,1
00017728.wav,00017728_0.wav,11.84,0
00017728.wav,00017728_1.wav,13.52,1
00017733.wav,00017733_0.wav,16.69,0
00017733.wav,00017733_1.wav,10.79,1
00017738.wav,00017738_0.wav,14.33,0
00017739.wav,00017739_0.wav,16.22,0
00017734.wav,00017734_0.wav,25.26,0
00017736.wav,00017736_0.wav,12.66,0
00017736.wav,00017736_1.wav,10.81,1
00017740.wav,00017740_0.wav,8.96,0
00017740.wav,00017740_1.wav,9.75,1
00006121.wav,00006121_0.wav,13.55,0
00006121.wav,00006121_1.wav,13.4,1
00006122.wav,00006122_0.wav,20.67,0
00006123.wav,00006123_0.wav,13.37,0
00006123.wav,00006123_1.wav,11.54,1
00006125.wav,00006125_0.wav,11.11,0
00006125.wav,00006125_1.wav,7.87,1
00006128.wav,00006128_0.wav,9.57,0
00006128.wav,00006128_1.wav,14.38,1
00006124.wav,00006124_0.wav,22.35,0
00006124.wav,00006124_1.wav,6.04,1
00006126.wav,00006126_0.wav,13.54,0
00006126.wav,00006126_1.wav,9.85,1
00006127.wav,00006127_0.wav,16.82,0
00006127.wav,00006127_1.wav,6.05,1
00006132.wav,00006132_0.wav,14.69,0
00006132.wav,00006132_1.wav,4.86,1
00006131.wav,00006131_0.wav,14.64,0
00006131.wav,00006131_1.wav,9.43,1
00006129.wav,00006129_0.wav,12.47,0
00006129.wav,00006129_1.wav,14.27,1
00006130.wav,00006130_0.wav,14.91,0
00006130.wav,00006130_1.wav,7.4,1
00006134.wav,00006134_0.wav,9.25,0
00006134.wav,00006134_1.wav,12.19,1
00006133.wav,00006133_0.wav,8.09,0
00006133.wav,00006133_1.wav,11.82,1
00006133.wav,00006133_2.wav,4.41,2
00006137.wav,00006137_0.wav,10.85,0
00006137.wav,00006137_1.wav,11.06,1
00006137.wav,00006137_2.wav,5.04,2
00006136.wav,00006136_0.wav,16.08,0
00006136.wav,00006136_1.wav,11.62,1
00006135.wav,00006135_0.wav,28.08,0
00006138.wav,00006138_0.wav,9.12,0
00006138.wav,00006138_1.wav,18.96,1
00006139.wav,00006139_0.wav,15.18,0
00006139.wav,00006139_1.wav,12.96,1
00006140.wav,00006140_0.wav,16.97,0
00006141.wav,00006141_0.wav,4.25,0
00006141.wav,00006141_1.wav,11.94,1
00006142.wav,00006142_0.wav,14.09,0
00006149.wav,00006149_0.wav,11.88,0
00006149.wav,00006149_1.wav,4.17,1
00006150.wav,00006150_0.wav,14.65,0
00006150.wav,00006150_1.wav,6.36,1
00006146.wav,00006146_0.wav,10.34,0
00006146.wav,00006146_1.wav,9.28,1
00006143.wav,00006143_0.wav,22.16,0
00006147.wav,00006147_0.wav,14.48,0
00006147.wav,00006147_1.wav,10.83,1
00006148.wav,00006148_0.wav,7.21,0
00006148.wav,00006148_1.wav,13.94,1
00006148.wav,00006148_2.wav,7.11,2
00006145.wav,00006145_0.wav,12.85,0
00006145.wav,00006145_1.wav,13.47,1
00006151.wav,00006151_0.wav,14.64,0
00006151.wav,00006151_1.wav,12.65,1
00006157.wav,00006157_0.wav,7.79,0
00006157.wav,00006157_1.wav,8.76,1
00006153.wav,00006153_0.wav,16.23,0
00006153.wav,00006153_1.wav,9.89,1
00006156.wav,00006156_0.wav,11.47,0
00006156.wav,00006156_1.wav,14.32,1
00006152.wav,00006152_0.wav,13.19,0
00006152.wav,00006152_1.wav,11.77,1
00006154.wav,00006154_0.wav,23.13,0
00006158.wav,00006158_0.wav,13.31,0
00006158.wav,00006158_1.wav,13.26,1
00006159.wav,00006159_0.wav,14.27,0
00006159.wav,00006159_1.wav,11.19,1
00006161.wav,00006161_0.wav,16.23,0
00006162.wav,00006162_0.wav,7.67,0
00006162.wav,00006162_1.wav,20.61,1
00006164.wav,00006164_0.wav,11.48,0
00006164.wav,00006164_1.wav,12.52,1
00006165.wav,00006165_0.wav,9.7,0
00006165.wav,00006165_1.wav,16.23,1
00006168.wav,00006168_0.wav,13.99,0
00006168.wav,00006168_1.wav,10.46,1
00006163.wav,00006163_0.wav,6.68,0
00006163.wav,00006163_1.wav,21.31,1
00006169.wav,00006169_0.wav,11.04,0
00006169.wav,00006169_1.wav,5.67,1
00006166.wav,00006166_0.wav,9.83,0
00006166.wav,00006166_1.wav,7.25,1
00006166.wav,00006166_2.wav,10.76,2
00006170.wav,00006170_0.wav,11.0,0
00006170.wav,00006170_1.wav,11.04,1
00006171.wav,00006171_0.wav,13.81,0
00006171.wav,00006171_1.wav,12.2,1
00006173.wav,00006173_0.wav,18.3,0
00006174.wav,00006174_0.wav,4.14,0
00006174.wav,00006174_1.wav,14.5,1
00006175.wav,00006175_0.wav,13.66,0
00006175.wav,00006175_1.wav,12.19,1
00006172.wav,00006172_0.wav,8.19,0
00006172.wav,00006172_1.wav,13.2,1
00006172.wav,00006172_2.wav,4.49,2
00006176.wav,00006176_0.wav,8.69,0
00006176.wav,00006176_1.wav,17.12,1
00006181.wav,00006181_0.wav,12.42,0
00006181.wav,00006181_1.wav,5.72,1
00006177.wav,00006177_0.wav,14.54,0
00006177.wav,00006177_1.wav,12.68,1
00006179.wav,00006179_0.wav,14.26,0
00006179.wav,00006179_1.wav,12.93,1
00006178.wav,00006178_0.wav,13.22,0
00006178.wav,00006178_1.wav,12.16,1
00006180.wav,00006180_0.wav,5.44,0
00006180.wav,00006180_1.wav,10.21,1
00006180.wav,00006180_2.wav,12.76,2
00006182.wav,00006182_0.wav,7.67,0
00006182.wav,00006182_1.wav,12.16,1
00006182.wav,00006182_2.wav,8.4,2
00006184.wav,00006184_0.wav,9.71,0
00006184.wav,00006184_1.wav,13.07,1
00006185.wav,00006185_0.wav,13.21,0
00006185.wav,00006185_1.wav,9.82,1
00006183.wav,00006183_0.wav,17.35,0
00006183.wav,00006183_1.wav,8.8,1
00006186.wav,00006186_0.wav,13.54,0
00006186.wav,00006186_1.wav,11.23,1
00006188.wav,00006188_0.wav,10.46,0
00006188.wav,00006188_1.wav,13.38,1
00006187.wav,00006187_0.wav,8.59,0
00006187.wav,00006187_1.wav,11.26,1
00006187.wav,00006187_2.wav,4.12,2
00006190.wav,00006190_0.wav,13.37,0
00006190.wav,00006190_1.wav,7.01,1
00006189.wav,00006189_0.wav,22.65,0
00006189.wav,00006189_1.wav,5.32,1
00006191.wav,00006191_0.wav,11.28,0
00006191.wav,00006191_1.wav,12.91,1
00006194.wav,00006194_0.wav,21.13,0
00006194.wav,00006194_1.wav,5.96,1
00006195.wav,00006195_0.wav,12.32,0
00006195.wav,00006195_1.wav,9.01,1
00006200.wav,00006200_0.wav,19.23,0
00006199.wav,00006199_0.wav,23.07,0
00006198.wav,00006198_0.wav,7.21,0
00006198.wav,00006198_1.wav,16.79,1
00006196.wav,00006196_0.wav,14.19,0
00006196.wav,00006196_1.wav,10.54,1
00006197.wav,00006197_0.wav,20.57,0
00006197.wav,00006197_1.wav,5.32,1
00006201.wav,00006201_0.wav,13.99,0
00006201.wav,00006201_1.wav,10.35,1
00006202.wav,00006202_0.wav,28.49,0
00006204.wav,00006204_0.wav,12.09,0
00006204.wav,00006204_1.wav,14.1,1
00006205.wav,00006205_0.wav,14.79,0
00006205.wav,00006205_1.wav,9.07,1
00006203.wav,00006203_0.wav,14.1,0
00006203.wav,00006203_1.wav,8.77,1
00006209.wav,00006209_0.wav,15.03,0
00006209.wav,00006209_1.wav,5.71,1
00006206.wav,00006206_0.wav,13.09,0
00006206.wav,00006206_1.wav,9.82,1
00006208.wav,00006208_0.wav,9.32,0
00006208.wav,00006208_1.wav,16.23,1
00006207.wav,00006207_0.wav,14.41,0
00006207.wav,00006207_1.wav,12.29,1
00006210.wav,00006210_0.wav,13.08,0
00006210.wav,00006210_1.wav,13.37,1
00006212.wav,00006212_0.wav,7.84,0
00006212.wav,00006212_1.wav,11.39,1
00006211.wav,00006211_0.wav,14.67,0
00006211.wav,00006211_1.wav,6.04,1
00006214.wav,00006214_0.wav,13.09,0
00006214.wav,00006214_1.wav,11.61,1
00006216.wav,00006216_0.wav,14.31,0
00006216.wav,00006216_1.wav,4.96,1
00006222.wav,00006222_0.wav,14.55,0
00006222.wav,00006222_1.wav,5.1,1
00006219.wav,00006219_0.wav,13.83,0
00006219.wav,00006219_1.wav,10.16,1
00006221.wav,00006221_0.wav,13.17,0
00006221.wav,00006221_1.wav,6.44,1
00006215.wav,00006215_0.wav,14.54,0
00006215.wav,00006215_1.wav,12.75,1
00006217.wav,00006217_0.wav,10.79,0
00006217.wav,00006217_1.wav,11.17,1
00006220.wav,00006220_0.wav,11.88,0
00006220.wav,00006220_1.wav,12.77,1
00006226.wav,00006226_0.wav,16.38,0
00006224.wav,00006224_0.wav,14.4,0
00006224.wav,00006224_1.wav,10.55,1
00006223.wav,00006223_0.wav,18.67,0
00006223.wav,00006223_1.wav,6.62,1
00006225.wav,00006225_0.wav,5.63,0
00006225.wav,00006225_1.wav,14.12,1
00006227.wav,00006227_0.wav,14.63,0
00006227.wav,00006227_1.wav,8.51,1
00006229.wav,00006229_0.wav,12.06,0
00006229.wav,00006229_1.wav,13.03,1
00006228.wav,00006228_0.wav,13.4,0
00006228.wav,00006228_1.wav,10.76,1
00006230.wav,00006230_0.wav,11.12,0
00006230.wav,00006230_1.wav,14.94,1
00006231.wav,00006231_0.wav,14.71,0
00006231.wav,00006231_1.wav,11.96,1
00006232.wav,00006232_0.wav,9.59,0
00006232.wav,00006232_1.wav,16.2,1
00006237.wav,00006237_0.wav,13.92,0
00006237.wav,00006237_1.wav,4.45,1
00006236.wav,00006236_0.wav,10.39,0
00006236.wav,00006236_1.wav,15.63,1
00006235.wav,00006235_0.wav,10.69,0
00006235.wav,00006235_1.wav,10.05,1
00006234.wav,00006234_0.wav,12.84,0
00006234.wav,00006234_1.wav,13.46,1
00006240.wav,00006240_0.wav,13.16,0
00006240.wav,00006240_1.wav,13.35,1
00006239.wav,00006239_0.wav,14.68,0
00006239.wav,00006239_1.wav,9.08,1
00006242.wav,00006242_0.wav,20.03,0
00006241.wav,00006241_0.wav,12.2,0
00006241.wav,00006241_1.wav,14.28,1
00006244.wav,00006244_0.wav,14.47,0
00006244.wav,00006244_1.wav,11.77,1
00006243.wav,00006243_0.wav,14.98,0
00006243.wav,00006243_1.wav,8.45,1
00006247.wav,00006247_0.wav,14.34,0
00006247.wav,00006247_1.wav,12.57,1
00006245.wav,00006245_0.wav,14.5,0
00006245.wav,00006245_1.wav,11.59,1
00006248.wav,00006248_0.wav,10.12,0
00006248.wav,00006248_1.wav,12.03,1
00006246.wav,00006246_0.wav,8.59,0
00006246.wav,00006246_1.wav,6.49,1
00006246.wav,00006246_2.wav,12.13,2
00006249.wav,00006249_0.wav,5.46,0
00006249.wav,00006249_1.wav,15.05,1
00006249.wav,00006249_2.wav,7.89,2
