id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
956,00007719.wav,"Demak, qaror qabul qilishdan oldin hamma past-balandliklarni o'ylang. Bilishingiz kerak, siz qaysi pozitsiyadasiz. Hasanga to'g'ri kelgan gap Husanga to'g'ri kelmaydi ba'zida, ishoning. Holatingizga, nastroyeningizga, kayfiyatingizga, moliyaviy holatga, oilaviy holatingizga. Masalan, bizlar kechaginda shu","Demak, qaror qabul qilishdan oldin hamma paspadonlarni o'ylab.. bilishingiz kerak-da, siz qaysi pozitsiyadasiz? Hasanga to'g'ri kelgan gap Husanga to'g'ri kelmaydi ba'zida. Ishoning. Holatingizga, nastroyeniyangizga, kayfiyatingizga, moliyaviy holatga, oilaviy holatingizga. Masalan bizlar kecha kunda shu...",demak qaror qabul qilishdan oldin hamma past-balandliklarni o'ylang bilishingiz kerak siz qaysi pozitsiyadasiz hasanga to'g'ri kelgan gap husanga to'g'ri kelmaydi ba'zida ishoning holatingizga nastroyeningizga kayfiyatingizga moliyaviy holatga oilaviy holatingizga masalan bizlar kechaginda shu,demak qaror qabul qilishdan oldin hamma paspadonlarni o'ylab bilishingiz kerak-da siz qaysi pozitsiyadasiz hasanga to'g'ri kelgan gap husanga to'g'ri kelmaydi ba'zida ishoning holatingizga nastroyeniyangizga kayfiyatingizga moliyaviy holatga oilaviy holatingizga masalan bizlar kecha kunda shu,0.1818,0.4293,19.1306875,"Demak, qaror qabul qilishdan oldin hamma past-balandliklarni o'ylang. Bilishingiz kerak-da, siz qaysi pozitsiyadasiz. Hasanga to'g'ri kelgan gap Husanga to'g'ri kelmaydi ba'zida, ishoning. Holatingizga, nastroyeniyangizga, kayfiyatingizga, moliyaviy holatga, oilaviy holatingizga. Masalan, bizlar kechaginda shu"
1172,00009301.wav,"Hozirgi vaqtda agar bitta akkaunt ishlatsangiz, misol uchun aytaylik Deliveroo, kuniga 10 soat ishlatsangiz, topasiz 100-120 funtda. Bu hafta kunlari.","endi hozirgi vaqtda, agar bitta akkaunt ishlatsangiz, misol uchun aytaylik Deliveroo, kuniga 10 soat ishlasangiz, topasiz. 100, 120 funtda. Bu hafta kunlari.",hozirgi vaqtda agar bitta akkaunt ishlatsangiz misol uchun aytaylik deliveroo kuniga o'n soat ishlatsangiz topasiz yuz-bir yuz yigirma funtda bu hafta kunlari,endi hozirgi vaqtda agar bitta akkaunt ishlatsangiz misol uchun aytaylik deliveroo kuniga o'n soat ishlasangiz topasiz yuz bir yuz yigirma funtda bu hafta kunlari,0.1818,0.975,15.781375,"Endi hozirgi vaqtda agar bitta akkaunt ishlatsangiz, misol uchun aytaylik Deliveroo, kuniga 10 soat ishlasangiz, topasiz 100-120 funtda. Bu hafta kunlari."
1410,00011026.wav,"Shundan keyin sizdan keyin darrov telefon qilgan shekilli sizga. Endi skoriya kirdi. Endi chiqib ketganda yana qildim deyapti. A bu skoriya ketayotganda pustoy kirgan edi, odam bor-ku ichida Rustamov degan deb aytdim deyapti.","Shundan keyin sizdan keyin darrov telefon qilgan Shayxnazariga. Endi skori kirdi. Endi chiqib ketganda yana qildim deyapti. A bu skori ketayotganda pustoy kiryuvdi, odam bor-ku ichida Rustamov degan deb aytdim deyapti.",shundan keyin sizdan keyin darrov telefon qilgan shekilli sizga endi skoriya kirdi endi chiqib ketganda yana qildim deyapti a bu skoriya ketayotganda pustoy kirgan edi odam bor-ku ichida rustamov degan deb aytdim deyapti,shundan keyin sizdan keyin darrov telefon qilgan shayxnazariga endi skori kirdi endi chiqib ketganda yana qildim deyapti a bu skori ketayotganda pustoy kiryuvdi odam bor-ku ichida rustamov degan deb aytdim deyapti,0.1818,0.3095,14.661375,"Shundan keyin sizdan keyin darrov telefon qilgan Shayxnazarga. Endi skori kirdi. Endi chiqib ketganda yana qildim deyapti. A bu skori ketayotganda pustoy kirgan edi, odam bor-ku ichida Rustamov degan deb aytdim deyapti."
1457,00011369.wav,"chunki u yerda doktorlar ko'p, u yerda men eshitgan edim, 0.25 stavkaga bir xillar ishlardi. Shuning uchun men o'shani","chunki u yerda duxturlar ko'p. U yerda men eshitdim, shto 0,25 stavkaga bir xillar ishlaydi. Shuning uchun men o'shani",chunki u yerda doktorlar ko'p u yerda men eshitgan edim nol butun yigirma besh stavkaga bir xillar ishlardi shuning uchun men o'shani,chunki u yerda duxturlar ko'p u yerda men eshitdim shto nol butun yigirma besh stavkaga bir xillar ishlaydi shuning uchun men o'shani,0.1818,0.9323,13.1466875,"chunki u yerda doktorlar ko'p, u yerda men eshitgan edim, nol yigirma besh stavkaga bir xillar ishlagan edi. Shuning uchun men o'shani"
1593,00012361.wav,"Zashit aka bir kelib uchrashgin deganlar mana shu gostinitsaga. U gostinitsa Green Parkda joylashgan. Fleming degan gostinitsa, besh yulduzli. O'sha yerga borganman. Fayerda kutib turganman. HRni chaqirib bering deganman. Bo'ldi. Fayerda kutib turganman.",Zarchid akam bir kelib uchrashgin deganlar mana shu gostinitsaga. U gostinitsa Green Parkda joylashgan. Flemings degan gostinitsa. Besh yulduzlik. O'sha yerga borganman. Fayeda kutib turganman. HRni chaqirib bering deganman. Bo'ldi. Fayeda kutib turganman.,zashit aka bir kelib uchrashgin deganlar mana shu gostinitsaga u gostinitsa green parkda joylashgan fleming degan gostinitsa besh yulduzli o'sha yerga borganman fayerda kutib turganman hrni chaqirib bering deganman bo'ldi fayerda kutib turganman,zarchid akam bir kelib uchrashgin deganlar mana shu gostinitsaga u gostinitsa green parkda joylashgan flemings degan gostinitsa besh yulduzlik o'sha yerga borganman fayeda kutib turganman hrni chaqirib bering deganman bo'ldi fayeda kutib turganman,0.1818,0.8333,17.061375,"Zashid akam bir kelib uchrashgin deganlar mana shu gostinitsaga. U gostinitsa Green Parkda joylashgan. Flemings degan gostinitsa, besh yulduzli. O'sha yerga borganman. Fayeda kutib turganman. HRni chaqirib beringlar deganman. Bo'ldi. Fayeda kutib turganman."
1635,00012691.wav,Rustamov kovid kasalligidan mutlaqo tuzalib ketdi degan vaj bilan yotqizishgan. Qolaversa,"Oqil Rustamov Covid kasalligidan mutlaqo tuzalib ketdi degan vaj bilan yotqizishgan. qolaversa,",rustamov kovid kasalligidan mutlaqo tuzalib ketdi degan vaj bilan yotqizishgan qolaversa,oqil rustamov covid kasalligidan mutlaqo tuzalib ketdi degan vaj bilan yotqizishgan qolaversa,0.1818,0.9613,10.7573125,Rustamov kovid kasalligidan mutlaqo tuzalib ketdi degan vaj bilan yotqizishgan. Qolaversa
1745,00013871.wav,Oxirgi yillarni yashayotgan. Birinchidan buni tegi issiq suv. Ko'ryapsizmi porlanib yotganini? U por qayerga boradi? Daraxtga boradi. Daraxtni o'zi tomon bo'lib turgan daraxtni undan battar chirtib yuborgan. Bitta ham ushlab turadigan ildizi yo'q.,oxirgi yillarni yashayotgan. Birinchidan buni tegi issiq suv. Ko'ryapsiz ko'ryapsizmi parlanib yotganini? U par qaqqa boradi? Daraxtga boradi. Daraxtni o'zi tamom bo'lib turgan daraxtni undan battar chiritib yuborgan. Bitta ham ushlab turadigan ildizi yo'q.,oxirgi yillarni yashayotgan birinchidan buni tegi issiq suv ko'ryapsizmi porlanib yotganini u por qayerga boradi daraxtga boradi daraxtni o'zi tomon bo'lib turgan daraxtni undan battar chirtib yuborgan bitta ham ushlab turadigan ildizi yo'q,oxirgi yillarni yashayotgan birinchidan buni tegi issiq suv ko'ryapsiz ko'ryapsizmi parlanib yotganini u par qaqqa boradi daraxtga boradi daraxtni o'zi tamom bo'lib turgan daraxtni undan battar chiritib yuborgan bitta ham ushlab turadigan ildizi yo'q,0.1818,0.4531,16.8586875,Oxirgi yillarni yashayotgan. Birinchidan buni tegi issiq suv. Ko'ryapsizmi parlanib yotganini? U par qayerga boradi? Daraxtga boradi. Daraxtni o'zi tamom bo'lib turgan daraxtni undan battar chiritib yuborgan. Bitta ham ushlab turadigan ildizi yo'q.
1911,00015219.wav,"Kredit xudoga shukur pulimiz bor, bizda bor unaqa narsalar. Lekin nima uchun ola olmaymiz? Nima desangiz, hech kim biz bir-birimizga ishonmay qolganmiz.","kredit, Xudoga shukur, pulimiz bor, bizda bor unaqa narsalar. Lekin nima uchun ololmaymiz? Nimaga desangiz, hech kim, biz bir-birovimizga ishonmay qolganmiz.",kredit xudoga shukur pulimiz bor bizda bor unaqa narsalar lekin nima uchun ola olmaymiz nima desangiz hech kim biz bir-birimizga ishonmay qolganmiz,kredit xudoga shukur pulimiz bor bizda bor unaqa narsalar lekin nima uchun ololmaymiz nimaga desangiz hech kim biz bir-birovimizga ishonmay qolganmiz,0.1818,0.9797,12.645375,"kredit, Xudoga shukur, pulimiz bor, bizda bor unaqa narsalar. Lekin nima uchun ololmaymiz? Nimaga desangiz, hech kim, biz bir-birovimizga ishonmay qolganmiz."
2090,00016614.wav,"Hamma-hammasiga rahmat. Yugurib yurgan bitta kal bor edi, unga ham rahmat deb qo'yamiz. Production kompaniyasi, Production kompaniyadan Angliyalik-ku o'sha sirg'alar taqib olib. Albatta bu ismi Will, familiyasi esimda yo'q hozir. Production kompaniyasi bu","lar, hamma-hammasiga rahmat. Yugurib yurdi bitta kal, unga ham rahmat deb qoʻyamiz. Production kompaniyasi. Production kompaniyadan, Angliyalik oʻsha sirgʻalarni taqib olib. Albatta bu ismi Will, familiyasi esimda yoʻq hozir. Production kompaniyasi, bu",hamma-hammasiga rahmat yugurib yurgan bitta kal bor edi unga ham rahmat deb qo'yamiz production kompaniyasi production kompaniyadan angliyalik-ku o'sha sirg'alar taqib olib albatta bu ismi will familiyasi esimda yo'q hozir production kompaniyasi bu,lar hamma-hammasiga rahmat yugurib yurdi bitta kal unga ham rahmat deb qo'yamiz production kompaniyasi production kompaniyadan angliyalik o'sha sirg'alarni taqib olib albatta bu ismi will familiyasi esimda yo'q hozir production kompaniyasi bu,0.1818,0.2531,18.864,"Hamma-hammasiga rahmat. Yugurib yurgan bitta kal bor edi, unga ham rahmat deb qo'yamiz. Production kompaniyasi, Production kompaniyadan Angliyalik-ku o'sha sirg'alarni taqib olib. Albatta bu ismi Will, familiyasi esimda yo'q hozir. Production kompaniyasi bu"
2174,00017213.wav,"xursand bo'lmang o'zini mahsulotini, ayniqsa bu taom uchun. Endi bir buyum bo'lsa viloyatdan viloyatga borganing bir arzisada, lekin bir marta taomlanish uchun kimga qanaqa endi, lekin bir marta yeb mazza qiladigan narsa uchun","keyin xursand bo'lasiz o'zini mahsulotidan, ayniqsa bu taom uchun. Endi bir buyum bo'lsa, viloyatdan viloyatga borganga bir arzisa desa, lekin bir marta taomlanish uchun. Kimga qanaqa endi, lekin bir marta yeb mazza qiladigan narsa uchun",xursand bo'lmang o'zini mahsulotini ayniqsa bu taom uchun endi bir buyum bo'lsa viloyatdan viloyatga borganing bir arzisada lekin bir marta taomlanish uchun kimga qanaqa endi lekin bir marta yeb mazza qiladigan narsa uchun,keyin xursand bo'lasiz o'zini mahsulotidan ayniqsa bu taom uchun endi bir buyum bo'lsa viloyatdan viloyatga borganga bir arzisa desa lekin bir marta taomlanish uchun kimga qanaqa endi lekin bir marta yeb mazza qiladigan narsa uchun,0.1818,0.8874,17.157375,"xursand bo'lmadi o'zini mahsulotini, ayniqsa bu taom uchun. Endi bir buyum bo'lsa viloyatdan viloyatga borganda bir arzisada, lekin bir marta taomlanish uchun kimga qanaqa endi, lekin bir marta yeb mazza qiladigan narsa uchun"
2283,00018010.wav,"Nimaga desangiz, hamma robotdek-da bu yerda. Umuman social life yo'q. O'qishga borasiz, ishga borasiz, uyga kelasiz, bo'ldi. Boshqa hech narsa qila olmaysiz.","Nimaga desangiz, hamma robotdek-da birda. Umuman social life yo'q. O'qishga borasiz, ishga borasiz, uyga kelasiz. Bo'ldi. Boshqa hech narsa qilolmaysiz.",nimaga desangiz hamma robotdek-da bu yerda umuman social life yo'q o'qishga borasiz ishga borasiz uyga kelasiz bo'ldi boshqa hech narsa qila olmaysiz,nimaga desangiz hamma robotdek-da birda umuman social life yo'q o'qishga borasiz ishga borasiz uyga kelasiz bo'ldi boshqa hech narsa qilolmaysiz,0.1818,0.9761,14.224,"Nimaga desangiz, hamma robotdek-da bu yerda. Umuman social life yo'q. O'qishga borasiz, ishga borasiz, uyga kelasiz, bo'ldi. Boshqa hech narsa qila olmaysiz."
2409,00018923.wav,"vazirlik idoralarini, tuzilmalarini, infratuzilmalarini raqamlashtirishga, ularni birlashtirishga, klassifikatorlarni yagonalashtirishga qaratilib kelyapti.","vazirlik idoralarini, shu tuzilmalarni, infratuzilmalarini raqamlashtirishga, ularni birlashtirishga, klassifikatorlarni yagonalashtirishga qaratilib kelyapti.",vazirlik idoralarini tuzilmalarini infratuzilmalarini raqamlashtirishga ularni birlashtirishga klassifikatorlarni yagonalashtirishga qaratilib kelyapti,vazirlik idoralarini shu tuzilmalarni infratuzilmalarini raqamlashtirishga ularni birlashtirishga klassifikatorlarni yagonalashtirishga qaratilib kelyapti,0.1818,0.9836,14.9706875,
2429,00019094.wav,"1.7 gigavattni tashkil etyapti. Lekin, yuqorida aytib o'tganimdek baribir","butun 107 gigavattni tashkil etyapti. Lekin yuqorida aytib o'tganimdek, baribir",bir butun yetti gigavattni tashkil etyapti lekin yuqorida aytib o'tganimdek baribir,butun bir yuz yetti gigavattni tashkil etyapti lekin yuqorida aytib o'tganimdek baribir,0.1818,0.9294,9.424,"bir butun o'nda yetti gigavattni tashkil etyapti. Lekin, yuqorida aytib o'tganimdek baribir"
2584,00020257.wav,"uchun bir qanaqadir ham ana jiflashtiradigan, fikr almashadigan, bir-biridan o'rganadigan bitta platformaga aylanishni xohlagandik. Va bu narsa faqat onlayn bo'lish shart emas.","uchun bir qanaqadir ham anavi jipslashtiradigan, fikr almashadigan, bir-biridan o'rganadigan bitta platformaga aylanishini xohlagandik. Va bu narsa faqat onlayn bo'lishi shart emas.",uchun bir qanaqadir ham ana jiflashtiradigan fikr almashadigan bir-biridan o'rganadigan bitta platformaga aylanishni xohlagandik va bu narsa faqat onlayn bo'lish shart emas,uchun bir qanaqadir ham anavi jipslashtiradigan fikr almashadigan bir-biridan o'rganadigan bitta platformaga aylanishini xohlagandik va bu narsa faqat onlayn bo'lishi shart emas,0.1818,0.9799,14.096,"uchun bir qanaqadir ham anavi jipslashtiradigan, fikr almashadigan, bir-biridan o'rganadigan bitta platformaga aylanishini xohlagandik. Va bu narsa faqat onlayn bo'lishi shart emas."
2590,00020278.wav,"Ancha yillardan beri yashab kelayotgan vatandoshlarimiz 10-15 yil, 18 yil, 20 yil shunaqa o'zingiz ham necha yildan beri yashaysiz? 10","ancha yillardan beri yashab kelayotgan vatandoshlarimiz. 10, 15 yil, ee 18 yil, 20 yil. Eee shunaqa oʻzingiz ham necha yildan beri yashaysiz? 10",ancha yillardan beri yashab kelayotgan vatandoshlarimiz o'n-o'n besh yil o'n sakkiz yil yigirma yil shunaqa o'zingiz ham necha yildan beri yashaysiz o'n,ancha yillardan beri yashab kelayotgan vatandoshlarimiz o'n o'n besh yil ee o'n sakkiz yil yigirma yil eee shunaqa o'zingiz ham necha yildan beri yashaysiz o'n,0.1818,0.9711,14.864,
2654,00020741.wav,"Qabuliga yozilib o'tirib ko'ringlar, gaplashib ko'ringlar. O'shanda meni gapimga udastverit qilasizlar. To'g'rimi, noto'g'rimi, haqmi, nohaqmi ko'rasizlar. Shunaqa deb hisoblaysizmi? S spravedliviy odam.","qabuliga yozilib o'tirib ko'ringlar, gaplashib ko'ringlar. O'shanda meni gapimga ana udastoveritsiya qilasizlar. to'g'rimi, noto'g'rimi, o'sha haqmi, nohaqmi ko'rasizlar. Shunaqa deb hisoblaysizmi? Spravedliviy odam.",qabuliga yozilib o'tirib ko'ringlar gaplashib ko'ringlar o'shanda meni gapimga udastverit qilasizlar to'g'rimi noto'g'rimi haqmi nohaqmi ko'rasizlar shunaqa deb hisoblaysizmi s spravedliviy odam,qabuliga yozilib o'tirib ko'ringlar gaplashib ko'ringlar o'shanda meni gapimga ana udastoveritsiya qilasizlar to'g'rimi noto'g'rimi o'sha haqmi nohaqmi ko'rasizlar shunaqa deb hisoblaysizmi spravedliviy odam,0.1818,0.793,16.4000625,"qabuliga yozilib o'tirib ko'ringlar, gaplashib ko'ringlar. O'shanda meni gapimga ana udastoveritsiya qilasizlar. To'g'rimi, noto'g'rimi, o'sha haqmi, nohaqmi ko'rasizlar. Shunaqa deb hisoblaysizmi? Spravedliviy odam."
1522,00011812.wav,"hafta olib yotdim. Kuyovim borib, sen nima qilyapsan? Qo'ling sindimi, oyog'ing sindimi? A bolaga hech narsa qilmaganku, deb meni eshikka janjal qilib, to'polon qilib keldi. Ha bolani ahvoliga qara. A bu odam shunchalik yiqilgan bo'lsa ham davolatish kerakku desam","bir hafta olib yotdim. kuyovim borib, sen nima qilyapsan? qoʻling sinneymi, oyogʻing sinneymi? a bolaga hech narsa qilmagan-ku, deb meni eshikka janjol qilib, toʻpolon qilib keldi. ha, bolani ahvoliga qara. a bu odam shunchalik, ha yiqilgan boʻlsa ham davolatish kerak-ku desam,",hafta olib yotdim kuyovim borib sen nima qilyapsan qo'ling sindimi oyog'ing sindimi a bolaga hech narsa qilmaganku deb meni eshikka janjal qilib to'polon qilib keldi ha bolani ahvoliga qara a bu odam shunchalik yiqilgan bo'lsa ham davolatish kerakku desam,bir hafta olib yotdim kuyovim borib sen nima qilyapsan qo'ling sinneymi oyog'ing sinneymi a bolaga hech narsa qilmagan-ku deb meni eshikka janjol qilib to'polon qilib keldi ha bolani ahvoliga qara a bu odam shunchalik ha yiqilgan bo'lsa ham davolatish kerak-ku desam,0.1795,0.8714,18.64,"bir hafta olib yotdim. kuyovim borib, sen nima qilyapsan? qoʻling sindimi, oyogʻing sindimi? a bolaga hech narsa qilmagan-ku, deb meni o'shatda janjal qilib, toʻpolon qilib keldi. ha, bolani ahvoliga qara. a bu odam shunchalik, yiqilgan boʻlsa ham davolatish kerak-ku desam,"
2076,00016537.wav,"qiziqish katta. Endi yana tashkiliy masalalar haqida gaplashadigan bo'lsak, festivalni ikkinchi bu yilgi festivalni tayyorgarliklari o'zi maslahati oktyabrda boshlangan edi. Bardingiz bu yoqda edingiz, Londonda edingiz. Oktyabr bu ancha vaqt, shunga qaramasdan ko'p narsa mana oxirgi kunga taqaldi deyapmiz.","qiziqish katta. Endi yana tashkiliy masalalar haqida gaplashadigan boʻlsak, festivalni ikkinchi, bu yilgi festivalni tayyorgarliklari oʻzi maslahati oktyabrda boshlangandi. Bardno siz bu yoqda ediz, Londonda ediz. Oktyabr bu ancha vaqt edi. shunga qaramasdan koʻp narsa mana oxirgi kunga taqaldi deyamiz.",qiziqish katta endi yana tashkiliy masalalar haqida gaplashadigan bo'lsak festivalni ikkinchi bu yilgi festivalni tayyorgarliklari o'zi maslahati oktyabrda boshlangan edi bardingiz bu yoqda edingiz londonda edingiz oktyabr bu ancha vaqt shunga qaramasdan ko'p narsa mana oxirgi kunga taqaldi deyapmiz,qiziqish katta endi yana tashkiliy masalalar haqida gaplashadigan bo'lsak festivalni ikkinchi bu yilgi festivalni tayyorgarliklari o'zi maslahati oktyabrda boshlangandi bardno siz bu yoqda ediz londonda ediz oktyabr bu ancha vaqt edi shunga qaramasdan ko'p narsa mana oxirgi kunga taqaldi deyamiz,0.1795,0.8389,18.5546875,
2370,00018612.wav,"o'sha uchun shanba yo yakshanba kuni borardik ofisga. Facebookda unaqa narsa yo'q. Yo'q unaqa narsa yo'q. U yerda o'sha work-life balancega bitta yaxshiroq qarashadi. Facebook esimda, men daloy tashlab yurgan paytim siz bilan tanishganmiz va Facebook ofisiga taklif qilgansiz.","o'shaning uchun shanba yo yakshanba kuni borardik ofisga. Facebookda unaqa narsa yo'q. Yo'q, unaqa narsa yo'q. U yerda o'sha work life balancega takoy yaxshiroq qarashadi. Facebook esimda, men Deloitte ishlay yurgan paytim siz bilan tanishganmiz-a va Facebook ofisiga taklif qilgansiz.",o'sha uchun shanba yo yakshanba kuni borardik ofisga facebookda unaqa narsa yo'q yo'q unaqa narsa yo'q u yerda o'sha work-life balancega bitta yaxshiroq qarashadi facebook esimda men daloy tashlab yurgan paytim siz bilan tanishganmiz va facebook ofisiga taklif qilgansiz,o'shaning uchun shanba yo yakshanba kuni borardik ofisga facebookda unaqa narsa yo'q yo'q unaqa narsa yo'q u yerda o'sha work life balancega takoy yaxshiroq qarashadi facebook esimda men deloitte ishlay yurgan paytim siz bilan tanishganmiz-a va facebook ofisiga taklif qilgansiz,0.1795,0.4562,19.429375,"o'sha uchun shanba yo yakshanba kuni borardik ofisga. Facebookda unaqa narsa yo'q. Yo'q unaqa narsa yo'q. U yerda o'sha work-life balancega yaxshiroq qarashadi. Facebook esimda, men Deloitte ishlab yurgan paytim siz bilan tanishganmiz va Facebook ofisiga taklif qilgansiz."
216,00001527.wav,aniq-aniq adreslari bor liftlarni qayerda ishlab chiqarilgan zavod nomerlari bor uni qanchasi bor 2075 tasi umuman ro'yxatga olinmagan u qayerdadir bo'ldi ishlayapti u sertifikati yo'q,"aniq-aniq adreslari bor, liftlarni qayerda ishlab chiqarilgani, zavod nomerlari bor. Uni qanchasi bor hali 2075 tasi umuman roʻyxatga olinmagan. U qayerdadir boʻldi, ishlay yotibdi u. Sertifikati yoʻq lekin.",aniq-aniq adreslari bor liftlarni qayerda ishlab chiqarilgan zavod nomerlari bor uni qanchasi bor ikki ming yetmish besh tasi umuman ro'yxatga olinmagan u qayerdadir bo'ldi ishlayapti u sertifikati yo'q,aniq-aniq adreslari bor liftlarni qayerda ishlab chiqarilgani zavod nomerlari bor uni qanchasi bor hali ikki ming yetmish besh tasi umuman ro'yxatga olinmagan u qayerdadir bo'ldi ishlay yotibdi u sertifikati yo'q lekin,0.1786,0.9476,15.12,"aniq-aniq adreslari bor, liftlarni qayerda ishlab chiqarilgani, zavod nomerlari bor. Uni qanchasi bor 2075 tasi umuman roʻyxatga olinmagan. U qayerdadir boʻldi, ishlab yotibdi u. Sertifikati yoʻq lekin."
379,00002736.wav,"O'qishni tashlaganman dedingiz, ya'ni nelegal bo'lgansiz. Qanday qilib viza olgansiz? Endi, bunaqa holat rosti ham ko'p bo'lyaptida hozir, firmaga kelishyapti va nelegal bo'lib qolib ketishyapti. Agar bir qanaqadir","o'qishni tashlaganman dedingiz. Ya'ni nelegal bo'lgansiz. Shunaqa. Qanday qilib viza olgansiz? Endichi, chunki bunaqa holat rosa ham ko'p bo'lyapti-da hozir. Firmaga kelishyapti va nelegal bo'lib qolib ketishyapti. Agar bir qanaqadir",o'qishni tashlaganman dedingiz ya'ni nelegal bo'lgansiz qanday qilib viza olgansiz endi bunaqa holat rosti ham ko'p bo'lyaptida hozir firmaga kelishyapti va nelegal bo'lib qolib ketishyapti agar bir qanaqadir,o'qishni tashlaganman dedingiz ya'ni nelegal bo'lgansiz shunaqa qanday qilib viza olgansiz endichi chunki bunaqa holat rosa ham ko'p bo'lyapti-da hozir firmaga kelishyapti va nelegal bo'lib qolib ketishyapti agar bir qanaqadir,0.1786,0.8802,18.7146875,"o'qishni tashlaganman dedingiz. Ya'ni nelegal bo'lgansiz. Shunaqa. Qanday qilib viza olgansiz? Endichi, chunki bunaqa holat rosa ham ko'p bo'lyapti-da hozir. Firmaga kelishyapti va nelegal bo'lib qolib ketishyapti. Agar bir qanaqadir"
1179,00009348.wav,"Demak, o'sha muvaffaqiyatga erishishingizga asosiy sababchi bo'lgan narsa bu o'sha formula deb aytamizmi? Davom etaylik va siz auditoriyaga nima beryapsiz, qanaqa beryapsiz, nima uchun beryapsiz degan savolni o'zingizga","Demak, o'sha muvaffaqiyatga erishishingizga asosiy sababchi bo'lgan narsa bu o'sha formula deb ayta olamizmi? Davomiylik va siz auditoriyaga nima beryapsiz, qanaqa beryapsiz, nima uchun beryapsiz degan savolda o'ziga",demak o'sha muvaffaqiyatga erishishingizga asosiy sababchi bo'lgan narsa bu o'sha formula deb aytamizmi davom etaylik va siz auditoriyaga nima beryapsiz qanaqa beryapsiz nima uchun beryapsiz degan savolni o'zingizga,demak o'sha muvaffaqiyatga erishishingizga asosiy sababchi bo'lgan narsa bu o'sha formula deb ayta olamizmi davomiylik va siz auditoriyaga nima beryapsiz qanaqa beryapsiz nima uchun beryapsiz degan savolda o'ziga,0.1786,0.8009,16.645375,"Demak, o'sha muvaffaqiyatga erishishingizga asosiy sababchi bo'lgan narsa bu o'sha formula deb ayta olamizmi? Ha ha. Davomiylik va siz auditoriyaga nima beryapsiz, qanaqa beryapsiz, nima uchun beryapsiz degan savolda o'ziningizga"
75,00000424.wav,"bittasi bo'ladi. Tilni yaxshi bilardilar ingliz tilini, kak be zarubezniy kompaniyalar bilan ishlaganlar O'zbekistonda. Shundan kelib chiqqan holda men o'zimga qiziq bo'lgan. Shu yo'nalishda o'zim ham ishlamoqchiman, til o'rganmoqchiman degan niyat bo'lgan. British Council","dan bittasi bo'ladi. Til tilni yaxshi bilardilar ingliz tilini i kak bi zarubejniy kompaniyalar bilan ishlaganlar O'zbekistonda. Shundan kelib chiqqan holda men o'zimga qiziq bo'lgan. Shu yo'nalishda kelib o'zim ham ishlamoqchiman, til o'rganmoqchiman degan niyat bo'lgan. British Council",bittasi bo'ladi tilni yaxshi bilardilar ingliz tilini kak be zarubezniy kompaniyalar bilan ishlaganlar o'zbekistonda shundan kelib chiqqan holda men o'zimga qiziq bo'lgan shu yo'nalishda o'zim ham ishlamoqchiman til o'rganmoqchiman degan niyat bo'lgan british council,dan bittasi bo'ladi til tilni yaxshi bilardilar ingliz tilini i kak bi zarubejniy kompaniyalar bilan ishlaganlar o'zbekistonda shundan kelib chiqqan holda men o'zimga qiziq bo'lgan shu yo'nalishda kelib o'zim ham ishlamoqchiman til o'rganmoqchiman degan niyat bo'lgan british council,0.1765,0.5745,18.437375,"bularda bittasi bo'ladi. Tilni yaxshi bilardilar ingliz tilini va kak bi zarubejniy kompaniyalar bilan ishlaganlar O'zbekistonda. Shundan kelib chiqqan holda men o'zimga qiziq bo'lgan. Shu yo'nalishda o'zim ham ishlamoqchiman, til o'rganmoqchiman degan niyat bo'lgan. British Council"
159,00001133.wav,"Mister Provinzanov sen ayt dedi menga, nima xohlaysan shuni ayt men qilib beraman dedi. Chunki sababi men seni measurement ya'ni seni razmerlaringni oldim. Sen xohlagan costume shim bilan solishtirib ko'rdik. Millimetri millimetrga to'g'ri kelyapti.","Mister Provenzano, sen ayt dedi menga, nima xohlaysan, shuni ayt, men qilib beraman dedi. Chunki sababi men seni mejament seni razmerlaringni oldim. Sen xohlagan kastum-shim bilan solishtirib ko'rdik. Millimetr millimetrga to'g'ri kelyapti.",mister provinzanov sen ayt dedi menga nima xohlaysan shuni ayt men qilib beraman dedi chunki sababi men seni measurement ya'ni seni razmerlaringni oldim sen xohlagan costume shim bilan solishtirib ko'rdik millimetri millimetrga to'g'ri kelyapti,mister provenzano sen ayt dedi menga nima xohlaysan shuni ayt men qilib beraman dedi chunki sababi men seni mejament seni razmerlaringni oldim sen xohlagan kastum-shim bilan solishtirib ko'rdik millimetr millimetrga to'g'ri kelyapti,0.1765,0.5252,18.64,"Mister Provinzanov sen ayt dedi menga, nima xohlaysan shuni ayt men qilib beraman dedi. Chunki sababi men seni measurement ya'ni seni razmerlaringni oldim. Sen xohlagan kostyum-shim bilan solishtirib ko'rdik. Millimetri millimetriga to'g'ri kelyapti."
