id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
3943,70422.wav,70422_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3944,70419.wav,70419_augmented_spd_nse.wav,5.76,6.1114,True,0.9425,False,False,False,AugmentationType.SPEED|NOISE
3945,70419.wav,70419_augmented_pch_msk.wav,5.76,5.76,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3946,70411.wav,70411_augmented_spd_nse.wav,5.256,5.0875,True,1.0331,False,True,False,AugmentationType.SPEED|NOISE
3947,70411.wav,70411_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3948,70398.wav,70398_augmented_spd_nse.wav,5.004,4.6181,True,1.0836,False,True,False,AugmentationType.SPEED|NOISE
3949,70398.wav,70398_augmented_pch_msk.wav,5.004,5.004,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3950,70394.wav,70394_augmented_spd_nse.wav,5.148,5.2982,True,0.9717,False,True,False,AugmentationType.SPEED|NOISE
3951,70394.wav,70394_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3952,70393.wav,70393_augmented_spd_nse.wav,5.544,5.1105,True,1.0848,False,True,False,AugmentationType.SPEED|NOISE
3953,70393.wav,70393_augmented_pch_msk.wav,5.544,5.544,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3954,70385.wav,70385_augmented_spd_nse.wav,5.148,4.9841,True,1.0329,False,False,False,AugmentationType.SPEED|NOISE
3955,70385.wav,70385_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3956,70383.wav,70383_augmented_spd_nse.wav,5.256,5.7113,True,0.9203,False,True,False,AugmentationType.SPEED|NOISE
3957,70383.wav,70383_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3958,70373.wav,70373_augmented_spd_nse.wav,5.472,5.2809,True,1.0362,False,False,False,AugmentationType.SPEED|NOISE
3959,70373.wav,70373_augmented_pch_msk.wav,5.472,5.472,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3960,70370.wav,70370_augmented_spd_nse.wav,5.904,6.361,True,0.9282,False,True,False,AugmentationType.SPEED|NOISE
3961,70370.wav,70370_augmented_pch_msk.wav,5.904,5.904,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3962,70365.wav,70365_augmented_spd_nse.wav,5.004,4.9929,True,1.0022,False,True,False,AugmentationType.SPEED|NOISE
3963,70365.wav,70365_augmented_pch_msk.wav,5.004,5.004,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3964,70416.wav,70416_augmented_spd_nse.wav,5.004,4.6232,True,1.0824,False,True,False,AugmentationType.SPEED|NOISE
3965,70416.wav,70416_augmented_pch_msk.wav,5.004,5.004,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3966,59620.wav,59620_augmented_spd_nse.wav,5.148,5.2141,True,0.9873,False,True,False,AugmentationType.SPEED|NOISE
3967,59620.wav,59620_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3968,59597.wav,59597_augmented_spd_nse.wav,5.22,5.0888,True,1.0258,False,False,False,AugmentationType.SPEED|NOISE
3969,59597.wav,59597_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3970,59595.wav,59595_augmented_spd_nse.wav,6.264,5.8892,True,1.0636,False,True,False,AugmentationType.SPEED|NOISE
3971,59595.wav,59595_augmented_pch_msk.wav,6.264,6.264,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3972,59384.wav,59384_augmented_spd_nse.wav,6.048,5.9372,True,1.0187,False,False,False,AugmentationType.SPEED|NOISE
3973,59384.wav,59384_augmented_pch_msk.wav,6.048,6.048,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3974,58575.wav,58575_augmented_spd_nse.wav,5.184,4.8426,True,1.0705,False,True,False,AugmentationType.SPEED|NOISE
3975,58575.wav,58575_augmented_pch_msk.wav,5.184,5.184,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3976,58615.wav,58615_augmented_spd_nse.wav,5.076,5.1009,True,0.9951,False,True,False,AugmentationType.SPEED|NOISE
3977,58615.wav,58615_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3978,113152.wav,113152_augmented_spd_nse.wav,5.292,5.4849,True,0.9648,False,True,False,AugmentationType.SPEED|NOISE
3979,113152.wav,113152_augmented_pch_msk.wav,5.292,5.292,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3980,113127.wav,113127_augmented_spd_nse.wav,5.364,5.9121,True,0.9073,False,True,False,AugmentationType.SPEED|NOISE
3981,113127.wav,113127_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3982,113343.wav,113343_augmented_spd_nse.wav,7.38,7.0651,True,1.0446,False,False,False,AugmentationType.SPEED|NOISE
3983,113343.wav,113343_augmented_pch_msk.wav,7.38,7.38,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3984,113319.wav,113319_augmented_spd_nse.wav,5.256,4.9569,True,1.0603,False,True,False,AugmentationType.SPEED|NOISE
3985,113319.wav,113319_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
3986,113293.wav,113293_augmented_spd_nse.wav,5.076,5.4334,True,0.9342,False,True,False,AugmentationType.SPEED|NOISE
3987,113293.wav,113293_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3988,113234.wav,113234_augmented_spd_nse.wav,5.58,5.827,True,0.9576,False,False,False,AugmentationType.SPEED|NOISE
3989,113234.wav,113234_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3990,113214.wav,113214_augmented_spd_nse.wav,4.968,5.0837,True,0.9772,False,False,False,AugmentationType.SPEED|NOISE
3991,113214.wav,113214_augmented_pch_msk.wav,4.968,4.968,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3992,112803.wav,112803_augmented_spd_nse.wav,5.292,5.7895,True,0.9141,False,True,False,AugmentationType.SPEED|NOISE
3993,112803.wav,112803_augmented_pch_msk.wav,5.292,5.292,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3994,112933.wav,112933_augmented_spd_nse.wav,5.364,4.9303,True,1.088,False,True,False,AugmentationType.SPEED|NOISE
3995,112933.wav,112933_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3996,112884.wav,112884_augmented_spd_nse.wav,5.616,6.1111,True,0.919,False,True,False,AugmentationType.SPEED|NOISE
3997,112884.wav,112884_augmented_pch_msk.wav,5.616,5.616,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
3998,113846.wav,113846_augmented_spd_nse.wav,5.796,5.334,True,1.0866,False,True,False,AugmentationType.SPEED|NOISE
3999,113846.wav,113846_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4000,113809.wav,113809_augmented_spd_nse.wav,4.284,4.0728,True,1.0519,False,True,False,AugmentationType.SPEED|NOISE
4001,113809.wav,113809_augmented_pch_msk.wav,4.284,4.284,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4002,113390.wav,113390_augmented_spd_nse.wav,5.4,5.3922,True,1.0014,False,True,False,AugmentationType.SPEED|NOISE
4003,113390.wav,113390_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4004,113760.wav,113760_augmented_spd_nse.wav,5.364,4.9346,True,1.087,False,False,False,AugmentationType.SPEED|NOISE
4005,113760.wav,113760_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4006,113562.wav,113562_augmented_spd_nse.wav,5.76,5.3742,True,1.0718,False,True,False,AugmentationType.SPEED|NOISE
4007,113562.wav,113562_augmented_pch_msk.wav,5.76,5.76,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4008,113534.wav,113534_augmented_spd_nse.wav,6.372,6.8381,True,0.9318,False,False,False,AugmentationType.SPEED|NOISE
4009,113534.wav,113534_augmented_pch_msk.wav,6.372,6.372,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4010,113426.wav,113426_augmented_spd_nse.wav,5.976,5.7812,True,1.0337,False,True,False,AugmentationType.SPEED|NOISE
4011,113426.wav,113426_augmented_pch_msk.wav,5.976,5.976,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4012,113414.wav,113414_augmented_spd_nse.wav,6.264,6.0916,True,1.0283,False,True,False,AugmentationType.SPEED|NOISE
4013,113414.wav,113414_augmented_pch_msk.wav,6.264,6.264,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4014,113674.wav,113674_augmented_spd_nse.wav,6.084,6.4724,True,0.94,False,True,False,AugmentationType.SPEED|NOISE
4015,113674.wav,113674_augmented_pch_msk.wav,6.084,6.084,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4016,113650.wav,113650_augmented_spd_nse.wav,5.94,5.9281,True,1.002,False,True,False,AugmentationType.SPEED|NOISE
4017,113650.wav,113650_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4018,113607.wav,113607_augmented_spd_nse.wav,5.364,5.4136,True,0.9908,False,True,False,AugmentationType.SPEED|NOISE
4019,113607.wav,113607_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4020,113576.wav,113576_augmented_spd_nse.wav,6.156,5.9267,True,1.0387,False,True,False,AugmentationType.SPEED|NOISE
4021,113576.wav,113576_augmented_pch_msk.wav,6.156,6.156,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4022,111344.wav,111344_augmented_spd_nse.wav,5.256,4.8961,True,1.0735,False,False,False,AugmentationType.SPEED|NOISE
4023,111344.wav,111344_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4024,111326.wav,111326_augmented_spd_nse.wav,6.264,5.8772,True,1.0658,False,False,False,AugmentationType.SPEED|NOISE
4025,111326.wav,111326_augmented_pch_msk.wav,6.264,6.264,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4026,111061.wav,111061_augmented_spd_nse.wav,5.4,4.9134,True,1.099,False,True,False,AugmentationType.SPEED|NOISE
4027,111061.wav,111061_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4028,111043.wav,111043_augmented_spd_nse.wav,6.264,6.1277,True,1.0222,False,False,False,AugmentationType.SPEED|NOISE
4029,111043.wav,111043_augmented_pch_msk.wav,6.264,6.264,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4030,111026.wav,111026_augmented_spd_nse.wav,5.868,5.6954,True,1.0303,False,False,False,AugmentationType.SPEED|NOISE
4031,111026.wav,111026_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4032,111014.wav,111014_augmented_spd_nse.wav,5.868,5.7879,True,1.0138,False,True,False,AugmentationType.SPEED|NOISE
4033,111014.wav,111014_augmented_pch_msk.wav,5.868,5.868,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4034,110986.wav,110986_augmented_spd_nse.wav,5.94,6.4602,True,0.9195,False,True,False,AugmentationType.SPEED|NOISE
4035,110986.wav,110986_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4036,111239.wav,111239_augmented_spd_nse.wav,6.66,6.1664,True,1.08,False,False,False,AugmentationType.SPEED|NOISE
4037,111239.wav,111239_augmented_pch_msk.wav,6.66,6.66,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4038,111078.wav,111078_augmented_spd_nse.wav,6.084,6.1733,True,0.9855,False,False,False,AugmentationType.SPEED|NOISE
4039,111078.wav,111078_augmented_pch_msk.wav,6.084,6.084,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4040,111165.wav,111165_augmented_spd_nse.wav,5.148,4.7477,True,1.0843,False,True,False,AugmentationType.SPEED|NOISE
4041,111165.wav,111165_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4042,112497.wav,112497_augmented_spd_nse.wav,4.464,4.5866,True,0.9733,False,True,False,AugmentationType.SPEED|NOISE
4043,112497.wav,112497_augmented_pch_msk.wav,4.464,4.464,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4044,112468.wav,112468_augmented_spd_nse.wav,5.94,5.723,True,1.0379,False,True,False,AugmentationType.SPEED|NOISE
4045,112468.wav,112468_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4046,112427.wav,112427_augmented_spd_nse.wav,4.572,4.6626,True,0.9806,False,True,False,AugmentationType.SPEED|NOISE
4047,112427.wav,112427_augmented_pch_msk.wav,4.572,4.572,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4048,106087.wav,106087_augmented_spd_nse.wav,5.652,5.8742,True,0.9622,False,False,False,AugmentationType.SPEED|NOISE
4049,106087.wav,106087_augmented_pch_msk.wav,5.652,5.652,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4050,110050.wav,110050_augmented_spd_nse.wav,6.048,6.4471,True,0.9381,False,True,False,AugmentationType.SPEED|NOISE
4051,110050.wav,110050_augmented_pch_msk.wav,6.048,6.048,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4052,110044.wav,110044_augmented_spd_nse.wav,5.436,5.3838,True,1.0097,False,True,False,AugmentationType.SPEED|NOISE
4053,110044.wav,110044_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4054,110026.wav,110026_augmented_spd_nse.wav,5.796,5.2932,True,1.095,False,True,False,AugmentationType.SPEED|NOISE
4055,110026.wav,110026_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4056,109954.wav,109954_augmented_spd_nse.wav,5.94,6.3856,True,0.9302,False,True,False,AugmentationType.SPEED|NOISE
4057,109954.wav,109954_augmented_pch_msk.wav,5.94,5.94,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4058,110174.wav,110174_augmented_spd_nse.wav,5.58,5.6551,True,0.9867,False,True,False,AugmentationType.SPEED|NOISE
4059,110174.wav,110174_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4060,110147.wav,110147_augmented_spd_nse.wav,5.184,4.7564,True,1.0899,False,True,False,AugmentationType.SPEED|NOISE
4061,110147.wav,110147_augmented_pch_msk.wav,5.184,5.184,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4062,110123.wav,110123_augmented_spd_nse.wav,5.544,5.8578,True,0.9464,False,True,False,AugmentationType.SPEED|NOISE
4063,110123.wav,110123_augmented_pch_msk.wav,5.544,5.544,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4064,110079.wav,110079_augmented_spd_nse.wav,5.436,5.4231,True,1.0024,False,True,False,AugmentationType.SPEED|NOISE
4065,110079.wav,110079_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4066,109759.wav,109759_augmented_spd_nse.wav,5.148,5.4511,True,0.9444,False,True,False,AugmentationType.SPEED|NOISE
4067,109759.wav,109759_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4068,109754.wav,109754_augmented_spd_nse.wav,5.4,5.3891,True,1.002,False,False,False,AugmentationType.SPEED|NOISE
4069,109754.wav,109754_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4070,109748.wav,109748_augmented_spd_nse.wav,5.652,5.2334,True,1.08,False,False,False,AugmentationType.SPEED|NOISE
4071,109748.wav,109748_augmented_pch_msk.wav,5.652,5.652,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4072,109710.wav,109710_augmented_spd_nse.wav,6.372,6.2826,True,1.0142,False,True,False,AugmentationType.SPEED|NOISE
4073,109710.wav,109710_augmented_pch_msk.wav,6.372,6.372,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4074,109698.wav,109698_augmented_spd_nse.wav,6.732,6.4716,True,1.0402,False,True,False,AugmentationType.SPEED|NOISE
4075,109698.wav,109698_augmented_pch_msk.wav,6.732,6.732,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4076,109663.wav,109663_augmented_spd_nse.wav,4.608,4.4026,True,1.0466,False,True,False,AugmentationType.SPEED|NOISE
4077,109663.wav,109663_augmented_pch_msk.wav,4.608,4.608,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4078,109788.wav,109788_augmented_spd_nse.wav,5.4,5.4789,True,0.9856,False,True,False,AugmentationType.SPEED|NOISE
4079,109788.wav,109788_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4080,110898.wav,110898_augmented_spd_nse.wav,5.724,5.51,True,1.0388,False,True,False,AugmentationType.SPEED|NOISE
4081,110898.wav,110898_augmented_pch_msk.wav,5.724,5.724,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4082,110748.wav,110748_augmented_spd_nse.wav,5.184,5.2758,True,0.9826,False,True,False,AugmentationType.SPEED|NOISE
4083,110748.wav,110748_augmented_pch_msk.wav,5.184,5.184,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4084,110228.wav,110228_augmented_spd_nse.wav,6.444,5.9022,True,1.0918,False,False,False,AugmentationType.SPEED|NOISE
4085,110228.wav,110228_augmented_pch_msk.wav,6.444,6.444,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4086,110216.wav,110216_augmented_spd_nse.wav,5.652,5.4844,True,1.0306,False,True,False,AugmentationType.SPEED|NOISE
4087,110216.wav,110216_augmented_pch_msk.wav,5.652,5.652,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4088,110390.wav,110390_augmented_spd_nse.wav,6.408,6.0736,True,1.0551,False,True,False,AugmentationType.SPEED|NOISE
4089,110390.wav,110390_augmented_pch_msk.wav,6.408,6.408,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4090,109651.wav,109651_augmented_spd_nse.wav,5.004,5.2307,True,0.9567,False,True,False,AugmentationType.SPEED|NOISE
4091,109651.wav,109651_augmented_pch_msk.wav,5.004,5.004,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4092,109468.wav,109468_augmented_spd_nse.wav,5.328,4.9911,True,1.0675,False,True,False,AugmentationType.SPEED|NOISE
4093,109468.wav,109468_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4094,109396.wav,109396_augmented_spd_nse.wav,5.796,5.526,True,1.0489,False,True,False,AugmentationType.SPEED|NOISE
4095,109396.wav,109396_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4096,109375.wav,109375_augmented_spd_nse.wav,5.076,5.0961,True,0.9961,False,True,False,AugmentationType.SPEED|NOISE
4097,109375.wav,109375_augmented_pch_msk.wav,5.076,5.076,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4098,109412.wav,109412_augmented_spd_nse.wav,5.4,5.8296,True,0.9263,False,True,False,AugmentationType.SPEED|NOISE
4099,109412.wav,109412_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4100,109620.wav,109620_augmented_spd_nse.wav,5.4,5.1486,True,1.0488,False,True,False,AugmentationType.SPEED|NOISE
4101,109620.wav,109620_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4102,109606.wav,109606_augmented_spd_nse.wav,6.624,6.8475,True,0.9674,False,True,False,AugmentationType.SPEED|NOISE
4103,109606.wav,109606_augmented_pch_msk.wav,6.624,6.624,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4104,109550.wav,109550_augmented_spd_nse.wav,5.4,5.0038,True,1.0792,False,True,False,AugmentationType.SPEED|NOISE
4105,109550.wav,109550_augmented_pch_msk.wav,5.4,5.4,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4106,109530.wav,109530_augmented_spd_nse.wav,5.184,5.6949,True,0.9103,False,True,False,AugmentationType.SPEED|NOISE
4107,109530.wav,109530_augmented_pch_msk.wav,5.184,5.184,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4108,109586.wav,109586_augmented_spd_nse.wav,5.04,4.5928,True,1.0974,False,True,False,AugmentationType.SPEED|NOISE
4109,109586.wav,109586_augmented_pch_msk.wav,5.04,5.04,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4110,109338.wav,109338_augmented_spd_nse.wav,4.824,4.5502,True,1.0602,False,False,False,AugmentationType.SPEED|NOISE
4111,109338.wav,109338_augmented_pch_msk.wav,4.824,4.824,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4112,122761.wav,122761_augmented_spd_nse.wav,5.184,5.0441,True,1.0277,False,True,False,AugmentationType.SPEED|NOISE
4113,122761.wav,122761_augmented_pch_msk.wav,5.184,5.184,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4114,122816.wav,122816_augmented_spd_nse.wav,5.436,5.8727,True,0.9256,False,False,False,AugmentationType.SPEED|NOISE
4115,122816.wav,122816_augmented_pch_msk.wav,5.436,5.436,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4116,123599.wav,123599_augmented_spd_nse.wav,5.58,5.9524,True,0.9374,False,False,False,AugmentationType.SPEED|NOISE
4117,123599.wav,123599_augmented_pch_msk.wav,5.58,5.58,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4118,123577.wav,123577_augmented_spd_nse.wav,5.904,5.8339,True,1.012,False,True,False,AugmentationType.SPEED|NOISE
4119,123577.wav,123577_augmented_pch_msk.wav,5.904,5.904,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4120,123662.wav,123662_augmented_spd_nse.wav,5.112,5.6191,True,0.9098,False,True,False,AugmentationType.SPEED|NOISE
4121,123662.wav,123662_augmented_pch_msk.wav,5.112,5.112,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4122,123623.wav,123623_augmented_spd_nse.wav,5.832,5.7606,True,1.0124,False,True,False,AugmentationType.SPEED|NOISE
4123,123623.wav,123623_augmented_pch_msk.wav,5.832,5.832,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4124,124093.wav,124093_augmented_spd_nse.wav,6.12,5.6534,True,1.0825,False,True,False,AugmentationType.SPEED|NOISE
4125,124093.wav,124093_augmented_pch_msk.wav,6.12,6.12,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4126,124077.wav,124077_augmented_spd_nse.wav,4.608,5.1012,True,0.9033,False,False,False,AugmentationType.SPEED|NOISE
4127,124077.wav,124077_augmented_pch_msk.wav,4.608,4.608,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4128,124265.wav,124265_augmented_spd_nse.wav,5.832,5.4325,True,1.0735,False,True,False,AugmentationType.SPEED|NOISE
4129,124265.wav,124265_augmented_pch_msk.wav,5.832,5.832,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4130,124250.wav,124250_augmented_spd_nse.wav,5.22,5.4889,True,0.951,False,True,False,AugmentationType.SPEED|NOISE
4131,124250.wav,124250_augmented_pch_msk.wav,5.22,5.22,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4132,124159.wav,124159_augmented_spd_nse.wav,6.48,6.6818,True,0.9698,False,True,False,AugmentationType.SPEED|NOISE
4133,124159.wav,124159_augmented_pch_msk.wav,6.48,6.48,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4134,124219.wav,124219_augmented_spd_nse.wav,6.3,6.1272,True,1.0282,False,True,False,AugmentationType.SPEED|NOISE
4135,124219.wav,124219_augmented_pch_msk.wav,6.3,6.3,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4136,124176.wav,124176_augmented_spd_nse.wav,5.256,5.3669,True,0.9793,False,False,False,AugmentationType.SPEED|NOISE
4137,124176.wav,124176_augmented_pch_msk.wav,5.256,5.256,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4138,124032.wav,124032_augmented_spd_nse.wav,5.364,5.6324,True,0.9523,False,True,False,AugmentationType.SPEED|NOISE
4139,124032.wav,124032_augmented_pch_msk.wav,5.364,5.364,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4140,123055.wav,123055_augmented_spd_nse.wav,5.76,5.3654,True,1.0735,False,True,False,AugmentationType.SPEED|NOISE
4141,123055.wav,123055_augmented_pch_msk.wav,5.76,5.76,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4142,123170.wav,123170_augmented_spd_nse.wav,5.472,5.8856,True,0.9297,False,True,False,AugmentationType.SPEED|NOISE
4143,123170.wav,123170_augmented_pch_msk.wav,5.472,5.472,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4144,123127.wav,123127_augmented_spd_nse.wav,6.66,6.5963,True,1.0097,False,True,False,AugmentationType.SPEED|NOISE
4145,123127.wav,123127_augmented_pch_msk.wav,6.66,6.66,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4146,122962.wav,122962_augmented_spd_nse.wav,5.796,5.2806,True,1.0976,False,False,False,AugmentationType.SPEED|NOISE
4147,122962.wav,122962_augmented_pch_msk.wav,5.796,5.796,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4148,122932.wav,122932_augmented_spd_nse.wav,5.148,5.6342,True,0.9137,False,False,False,AugmentationType.SPEED|NOISE
4149,122932.wav,122932_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4150,122894.wav,122894_augmented_spd_nse.wav,5.112,5.6279,True,0.9083,False,True,False,AugmentationType.SPEED|NOISE
4151,122894.wav,122894_augmented_pch_msk.wav,5.112,5.112,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4152,122930.wav,122930_augmented_spd_nse.wav,5.148,5.33,True,0.9659,False,False,False,AugmentationType.SPEED|NOISE
4153,122930.wav,122930_augmented_pch_msk.wav,5.148,5.148,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4154,123016.wav,123016_augmented_spd_nse.wav,5.328,5.2871,True,1.0077,False,False,False,AugmentationType.SPEED|NOISE
4155,123016.wav,123016_augmented_pch_msk.wav,5.328,5.328,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
4156,122983.wav,122983_augmented_spd_nse.wav,6.3,6.8286,True,0.9226,False,True,False,AugmentationType.SPEED|NOISE
4157,122983.wav,122983_augmented_pch_msk.wav,6.3,6.3,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
4158,123427.wav,123427_augmented_spd_nse.wav,4.752,4.6714,True,1.0172,False,True,False,AugmentationType.SPEED|NOISE
